goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 17:36:41.894,206.133,7.000481,24.386000000000003
2021-06-30 17:36:50.133,206.48,10.200202,2.318
2021-06-30 17:37:01.556,207.41000000000003,8.400251,26.339000000000002
2021-06-30 17:37:11.200,206.995,16.800195,18.81
2021-06-30 17:37:29.236,206.496,8.40011,29.394
2021-06-30 17:37:38.882,206.008,11.600404,2.588
2021-06-30 17:37:51.703,206.02599999999998,9.80019,33.784
2021-06-30 17:38:02.753,206.65800000000002,10.000228,34.114
2021-06-30 17:38:14.003,205.315,8.40011,30.575000000000003
2021-06-30 17:38:23.649,206.067,11.200133,3.8
2021-06-30 17:38:36.070,208.346,8.000108,25.546
2021-06-30 17:38:45.316,7.92,11.400246,5.834
