goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 12:49:58.829,209.151,7.600292,34.556999999999995
2021-06-30 12:50:07.685,206.405,10.202226,15.369000000000002
2021-06-30 12:50:19.119,206.236,6.799979,33.785000000000004
2021-06-30 12:50:27.168,208.041,11.000284,13.674999999999999
2021-06-30 12:50:39.403,205.376,9.200453,9.171000000000001
2021-06-30 12:50:49.835,208.179,12.00006,15.761000000000001
2021-06-30 12:51:03.077,10.493,11.598396,16.111
2021-06-30 12:51:15.722,206.38799999999998,10.200279,8.333
2021-06-30 12:51:27.147,207.675,7.401186,36.138999999999996
2021-06-30 12:51:35.807,211.339,9.800048,7.6129999999999995
2021-06-30 12:51:46.837,208.31900000000002,11.000262,12.418999999999999
2021-06-30 12:51:59.069,208.634,12.400144,26.221999999999998
