timestamp,power_mW
2021-06-25 19:12:04.157,27820.0
2021-06-25 19:12:04.196,25422.0
2021-06-25 19:12:04.197,24222.0
2021-06-25 19:12:04.199,24864.0
2021-06-25 19:12:04.200,24810.0
2021-06-25 19:12:04.202,25612.0
2021-06-25 19:12:04.203,24010.0
2021-06-25 19:12:04.205,24704.0
2021-06-25 19:12:04.206,24356.0
2021-06-25 19:12:04.207,24022.0
2021-06-25 19:12:04.209,23650.0
2021-06-25 19:12:04.212,22810.0
2021-06-25 19:12:04.217,24356.0
2021-06-25 19:12:04.222,23206.0
2021-06-25 19:12:04.227,23754.0
2021-06-25 19:12:04.232,25290.0
2021-06-25 19:12:04.237,24446.0
2021-06-25 19:12:04.242,24400.0
2021-06-25 19:12:04.247,25664.0
2021-06-25 19:12:04.252,25280.0
2021-06-25 19:12:04.257,23188.0
2021-06-25 19:12:04.262,23020.0
2021-06-25 19:12:04.267,24964.0
2021-06-25 19:12:04.272,24514.0
2021-06-25 19:12:04.277,25362.0
2021-06-25 19:12:04.282,23168.0
2021-06-25 19:12:04.287,24816.0
2021-06-25 19:12:04.292,25192.0
2021-06-25 19:12:04.297,25458.0
2021-06-25 19:12:04.302,26206.0
2021-06-25 19:12:04.307,24216.0
2021-06-25 19:12:04.312,24448.0
2021-06-25 19:12:04.317,24458.0
2021-06-25 19:12:04.322,25192.0
2021-06-25 19:12:04.327,25144.0
2021-06-25 19:12:04.332,24764.0
2021-06-25 19:12:04.337,23994.0
2021-06-25 19:12:04.342,25046.0
2021-06-25 19:12:04.347,24236.0
2021-06-25 19:12:04.352,23928.0
2021-06-25 19:12:04.357,24432.0
2021-06-25 19:12:04.362,25212.0
2021-06-25 19:12:04.367,23432.0
2021-06-25 19:12:04.372,23980.0
2021-06-25 19:12:04.377,23236.0
2021-06-25 19:12:04.382,26654.0
2021-06-25 19:12:04.387,23796.0
2021-06-25 19:12:04.392,24900.0
2021-06-25 19:12:04.397,25006.0
2021-06-25 19:12:04.402,25208.0
2021-06-25 19:12:04.407,24966.0
2021-06-25 19:12:04.412,23692.0
2021-06-25 19:12:04.417,24992.0
2021-06-25 19:12:04.422,25228.0
2021-06-25 19:12:04.427,23508.0
2021-06-25 19:12:04.432,23364.0
2021-06-25 19:12:04.437,25370.0
2021-06-25 19:12:04.442,24474.0
