goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 20:19:31.998,213.768,7.200414,11.818
2021-06-24 20:19:40.447,214.035,11.200255,22.71
2021-06-24 20:19:52.901,208.012,7.200149,6.8389999999999995
2021-06-24 20:20:01.329,208.857,10.600289,11.854
2021-06-24 20:20:13.163,8.846,8.601116,14.038
2021-06-24 20:20:22.801,21.821,12.398088,24.091
2021-06-24 20:20:36.259,214.555,11.600377,20.067999999999998
2021-06-24 20:20:49.117,209.584,11.200379,20.037
2021-06-24 20:21:01.565,7.129,6.799074,3.797
2021-06-24 20:21:09.385,207.72099999999998,11.000611,26.668
2021-06-24 20:21:21.633,210.58599999999998,7.40068,37.733999999999995
2021-06-24 20:21:30.301,213.805,12.600166,2.029
