frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-24 20:19:31.435,347,34,2021-06-24 20:19:31.583,154,,2021-06-24 20:19:31.585,2.0
2021-06-24 20:19:31.604,347,37,2021-06-24 20:19:31.747,146,,2021-06-24 20:19:31.748,1.0
2021-06-24 20:19:31.759,355,31,2021-06-24 20:19:31.890,132,,2021-06-24 20:19:31.891,1.0
2021-06-24 20:19:31.905,351,29,2021-06-24 20:19:32.022,119,,2021-06-24 20:19:32.023,1.0
2021-06-24 20:19:32.036,353,30,2021-06-24 20:19:32.142,108,,2021-06-24 20:19:32.143,1.0
2021-06-24 20:19:32.155,342,29,2021-06-24 20:19:32.254,101,,2021-06-24 20:19:32.254,0.0
2021-06-24 20:19:32.267,354,31,2021-06-24 20:19:32.364,100,,2021-06-24 20:19:32.365,1.0
2021-06-24 20:19:32.377,347,29,2021-06-24 20:19:32.472,97,,2021-06-24 20:19:32.473,1.0
2021-06-24 20:19:32.485,374,31,2021-06-24 20:19:32.590,107,,2021-06-24 20:19:32.590,0.0
2021-06-24 20:19:32.601,431,30,2021-06-24 20:19:32.711,111,,2021-06-24 20:19:32.712,1.0
2021-06-24 20:19:32.724,482,31,2021-06-24 20:19:32.843,120,,2021-06-24 20:19:32.844,1.0
2021-06-24 20:19:32.855,491,32,2021-06-24 20:19:32.977,124,,2021-06-24 20:19:32.977,0.0
2021-06-24 20:19:32.994,497,33,2021-06-24 20:19:33.114,124,,2021-06-24 20:19:33.114,0.0
2021-06-24 20:19:33.128,500,37,2021-06-24 20:19:33.256,130,,2021-06-24 20:19:33.257,1.0
2021-06-24 20:19:33.271,500,38,2021-06-24 20:19:33.400,132,,2021-06-24 20:19:33.401,1.0
2021-06-24 20:19:33.414,500,41,2021-06-24 20:19:33.549,138,,2021-06-24 20:19:33.549,0.0
2021-06-24 20:19:33.561,500,39,2021-06-24 20:19:33.690,130,,2021-06-24 20:19:33.691,1.0
2021-06-24 20:19:33.703,500,40,2021-06-24 20:19:33.830,129,,2021-06-24 20:19:33.831,1.0
2021-06-24 20:19:33.844,500,39,2021-06-24 20:19:33.975,132,,2021-06-24 20:19:33.976,1.0
2021-06-24 20:19:33.988,500,39,2021-06-24 20:19:34.121,135,,2021-06-24 20:19:34.122,1.0
2021-06-24 20:19:34.135,500,38,2021-06-24 20:19:34.268,135,,2021-06-24 20:19:34.268,0.0
2021-06-24 20:19:34.280,500,38,2021-06-24 20:19:34.411,133,,2021-06-24 20:19:34.413,2.0
2021-06-24 20:19:34.426,500,37,2021-06-24 20:19:34.556,132,,2021-06-24 20:19:34.556,0.0
2021-06-24 20:19:34.569,500,36,2021-06-24 20:19:34.698,131,,2021-06-24 20:19:34.699,1.0
2021-06-24 20:19:34.711,500,37,2021-06-24 20:19:34.844,135,,2021-06-24 20:19:34.845,1.0
2021-06-24 20:19:34.857,500,36,2021-06-24 20:19:34.984,129,,2021-06-24 20:19:34.985,1.0
2021-06-24 20:19:34.998,500,36,2021-06-24 20:19:35.126,130,,2021-06-24 20:19:35.126,0.0
2021-06-24 20:19:35.140,500,36,2021-06-24 20:19:35.277,138,,2021-06-24 20:19:35.278,1.0
2021-06-24 20:19:35.292,500,38,2021-06-24 20:19:35.429,139,,2021-06-24 20:19:35.430,1.0
2021-06-24 20:19:35.444,500,36,2021-06-24 20:19:35.573,130,,2021-06-24 20:19:35.574,1.0
2021-06-24 20:19:35.587,500,39,2021-06-24 20:19:35.716,131,,2021-06-24 20:19:35.717,1.0
2021-06-24 20:19:35.728,500,36,2021-06-24 20:19:35.857,130,,2021-06-24 20:19:35.858,1.0
2021-06-24 20:19:35.870,500,39,2021-06-24 20:19:36.004,134,,2021-06-24 20:19:36.004,0.0
2021-06-24 20:19:36.016,500,37,2021-06-24 20:19:36.140,125,,2021-06-24 20:19:36.141,1.0
2021-06-24 20:19:36.153,500,37,2021-06-24 20:19:36.281,130,,2021-06-24 20:19:36.282,1.0
2021-06-24 20:19:36.294,500,40,2021-06-24 20:19:36.426,133,,2021-06-24 20:19:36.427,1.0
2021-06-24 20:19:36.440,500,38,2021-06-24 20:19:36.582,144,,2021-06-24 20:19:36.583,1.0
2021-06-24 20:19:36.595,500,37,2021-06-24 20:19:36.720,125,,2021-06-24 20:19:36.720,0.0
2021-06-24 20:19:36.733,500,37,2021-06-24 20:19:36.863,132,,2021-06-24 20:19:36.864,1.0
2021-06-24 20:19:36.875,500,37,2021-06-24 20:19:37.010,136,,2021-06-24 20:19:37.011,1.0
2021-06-24 20:19:37.024,500,38,2021-06-24 20:19:37.155,133,,2021-06-24 20:19:37.156,1.0
2021-06-24 20:19:37.167,500,37,2021-06-24 20:19:37.299,133,,2021-06-24 20:19:37.300,1.0
2021-06-24 20:19:37.312,500,37,2021-06-24 20:19:37.443,133,,2021-06-24 20:19:37.444,1.0
2021-06-24 20:19:37.455,500,39,2021-06-24 20:19:37.587,134,,2021-06-24 20:19:37.591,4.0
2021-06-24 20:19:37.601,500,39,2021-06-24 20:19:37.728,129,,2021-06-24 20:19:37.729,1.0
2021-06-24 20:19:37.742,500,38,2021-06-24 20:19:37.874,134,,2021-06-24 20:19:37.874,0.0
2021-06-24 20:19:37.889,500,37,2021-06-24 20:19:38.018,130,,2021-06-24 20:19:38.019,1.0
2021-06-24 20:19:38.031,500,41,2021-06-24 20:19:38.163,134,,2021-06-24 20:19:38.164,1.0
2021-06-24 20:19:38.175,500,39,2021-06-24 20:19:38.311,137,,2021-06-24 20:19:38.312,1.0
2021-06-24 20:19:38.324,500,38,2021-06-24 20:19:38.455,133,13.0,2021-06-24 20:19:38.456,1.0
2021-06-24 20:19:38.467,500,39,2021-06-24 20:19:38.596,131,13.0,2021-06-24 20:19:38.597,1.0
2021-06-24 20:19:38.609,500,38,2021-06-24 20:19:38.740,132,13.0,2021-06-24 20:19:38.740,0.0
