frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 17:02:30.872,334,6,2021-06-30 17:02:30.915,45,,2021-06-30 17:02:30.921,6.0
2021-06-30 17:02:30.975,348,6,2021-06-30 17:02:31.027,53,,2021-06-30 17:02:31.032,5.0
2021-06-30 17:02:31.079,341,6,2021-06-30 17:02:31.130,51,,2021-06-30 17:02:31.133,3.0
2021-06-30 17:02:31.181,346,6,2021-06-30 17:02:31.233,52,,2021-06-30 17:02:31.237,4.0
2021-06-30 17:02:31.282,343,5,2021-06-30 17:02:31.332,51,,2021-06-30 17:02:31.337,5.0
2021-06-30 17:02:31.382,347,5,2021-06-30 17:02:31.433,52,,2021-06-30 17:02:31.435,2.0
2021-06-30 17:02:31.482,339,6,2021-06-30 17:02:31.546,65,,2021-06-30 17:02:31.548,2.0
2021-06-30 17:02:31.581,341,6,2021-06-30 17:02:31.633,52,,2021-06-30 17:02:31.635,2.0
2021-06-30 17:02:31.682,334,5,2021-06-30 17:02:31.731,50,,2021-06-30 17:02:31.735,4.0
2021-06-30 17:02:31.781,347,6,2021-06-30 17:02:31.833,52,,2021-06-30 17:02:31.835,2.0
2021-06-30 17:02:31.882,344,6,2021-06-30 17:02:31.933,51,,2021-06-30 17:02:31.935,2.0
2021-06-30 17:02:31.982,347,6,2021-06-30 17:02:32.033,52,,2021-06-30 17:02:32.034,1.0
2021-06-30 17:02:32.082,343,6,2021-06-30 17:02:32.133,51,,2021-06-30 17:02:32.134,1.0
2021-06-30 17:02:32.181,347,6,2021-06-30 17:02:32.233,52,,2021-06-30 17:02:32.234,1.0
2021-06-30 17:02:32.282,351,6,2021-06-30 17:02:32.334,53,,2021-06-30 17:02:32.336,2.0
2021-06-30 17:02:32.381,354,6,2021-06-30 17:02:32.433,52,,2021-06-30 17:02:32.435,2.0
2021-06-30 17:02:32.481,355,6,2021-06-30 17:02:32.525,45,,2021-06-30 17:02:32.530,5.0
2021-06-30 17:02:32.582,354,6,2021-06-30 17:02:32.635,53,,2021-06-30 17:02:32.636,1.0
2021-06-30 17:02:32.681,354,6,2021-06-30 17:02:32.725,44,,2021-06-30 17:02:32.733,8.0
2021-06-30 17:02:32.782,358,6,2021-06-30 17:02:32.835,54,,2021-06-30 17:02:32.836,1.0
2021-06-30 17:02:32.881,365,6,2021-06-30 17:02:32.938,57,,2021-06-30 17:02:32.943,5.0
2021-06-30 17:02:32.981,359,6,2021-06-30 17:02:33.034,53,,2021-06-30 17:02:33.038,4.0
2021-06-30 17:02:33.082,360,6,2021-06-30 17:02:33.134,53,,2021-06-30 17:02:33.136,2.0
2021-06-30 17:02:33.181,376,6,2021-06-30 17:02:33.236,54,,2021-06-30 17:02:33.237,1.0
2021-06-30 17:02:33.281,431,6,2021-06-30 17:02:33.343,62,,2021-06-30 17:02:33.344,1.0
2021-06-30 17:02:33.382,455,6,2021-06-30 17:02:33.446,65,,2021-06-30 17:02:33.448,2.0
2021-06-30 17:02:33.481,490,6,2021-06-30 17:02:33.551,70,,2021-06-30 17:02:33.552,1.0
2021-06-30 17:02:33.582,491,6,2021-06-30 17:02:33.665,84,,2021-06-30 17:02:33.678,13.0
2021-06-30 17:02:33.682,500,6,2021-06-30 17:02:33.752,71,,2021-06-30 17:02:33.753,1.0
2021-06-30 17:02:33.782,500,6,2021-06-30 17:02:33.852,71,,2021-06-30 17:02:33.853,1.0
2021-06-30 17:02:33.881,500,7,2021-06-30 17:02:33.952,71,,2021-06-30 17:02:33.953,1.0
2021-06-30 17:02:33.981,500,7,2021-06-30 17:02:34.053,72,,2021-06-30 17:02:34.054,1.0
2021-06-30 17:02:34.082,500,7,2021-06-30 17:02:34.153,72,,2021-06-30 17:02:34.155,2.0
2021-06-30 17:02:34.182,500,8,2021-06-30 17:02:34.245,64,,2021-06-30 17:02:34.246,1.0
2021-06-30 17:02:34.281,500,7,2021-06-30 17:02:34.352,71,,2021-06-30 17:02:34.353,1.0
2021-06-30 17:02:34.382,500,7,2021-06-30 17:02:34.453,71,,2021-06-30 17:02:34.455,2.0
2021-06-30 17:02:34.481,500,8,2021-06-30 17:02:34.553,72,,2021-06-30 17:02:34.554,1.0
2021-06-30 17:02:34.582,500,7,2021-06-30 17:02:34.645,63,,2021-06-30 17:02:34.646,1.0
2021-06-30 17:02:34.681,500,7,2021-06-30 17:02:34.741,60,,2021-06-30 17:02:34.743,2.0
2021-06-30 17:02:34.781,500,7,2021-06-30 17:02:34.854,73,,2021-06-30 17:02:34.855,1.0
2021-06-30 17:02:34.882,500,6,2021-06-30 17:02:34.953,72,,2021-06-30 17:02:34.954,1.0
2021-06-30 17:02:34.982,500,6,2021-06-30 17:02:35.053,72,,2021-06-30 17:02:35.054,1.0
2021-06-30 17:02:35.081,500,7,2021-06-30 17:02:35.144,63,,2021-06-30 17:02:35.146,2.0
2021-06-30 17:02:35.181,500,7,2021-06-30 17:02:35.253,72,,2021-06-30 17:02:35.254,1.0
2021-06-30 17:02:35.282,500,11,2021-06-30 17:02:35.356,75,,2021-06-30 17:02:35.357,1.0
2021-06-30 17:02:35.381,500,7,2021-06-30 17:02:35.453,72,,2021-06-30 17:02:35.454,1.0
2021-06-30 17:02:35.482,500,7,2021-06-30 17:02:35.553,72,,2021-06-30 17:02:35.555,2.0
2021-06-30 17:02:35.581,500,7,2021-06-30 17:02:35.652,71,,2021-06-30 17:02:35.654,2.0
2021-06-30 17:02:35.681,500,7,2021-06-30 17:02:35.740,59,,2021-06-30 17:02:35.741,1.0
2021-06-30 17:02:35.782,500,7,2021-06-30 17:02:35.853,72,,2021-06-30 17:02:35.854,1.0
2021-06-30 17:02:35.881,500,7,2021-06-30 17:02:35.943,62,,2021-06-30 17:02:35.944,1.0
2021-06-30 17:02:35.981,500,7,2021-06-30 17:02:36.054,73,,2021-06-30 17:02:36.055,1.0
2021-06-30 17:02:36.082,500,6,2021-06-30 17:02:36.140,59,,2021-06-30 17:02:36.141,1.0
2021-06-30 17:02:36.182,500,6,2021-06-30 17:02:36.242,61,,2021-06-30 17:02:36.243,1.0
2021-06-30 17:02:36.282,500,7,2021-06-30 17:02:36.353,72,,2021-06-30 17:02:36.355,2.0
2021-06-30 17:02:36.382,500,7,2021-06-30 17:02:36.450,69,,2021-06-30 17:02:36.452,2.0
2021-06-30 17:02:36.481,500,7,2021-06-30 17:02:36.543,62,,2021-06-30 17:02:36.544,1.0
2021-06-30 17:02:36.582,500,7,2021-06-30 17:02:36.645,64,,2021-06-30 17:02:36.646,1.0
2021-06-30 17:02:36.682,500,7,2021-06-30 17:02:36.743,62,,2021-06-30 17:02:36.745,2.0
2021-06-30 17:02:36.781,500,7,2021-06-30 17:02:36.844,63,,2021-06-30 17:02:36.845,1.0
2021-06-30 17:02:36.882,500,6,2021-06-30 17:02:36.953,72,,2021-06-30 17:02:36.954,1.0
2021-06-30 17:02:36.982,500,7,2021-06-30 17:02:37.053,71,,2021-06-30 17:02:37.055,2.0
2021-06-30 17:02:37.081,500,7,2021-06-30 17:02:37.153,72,,2021-06-30 17:02:37.155,2.0
2021-06-30 17:02:37.181,500,7,2021-06-30 17:02:37.245,64,,2021-06-30 17:02:37.246,1.0
2021-06-30 17:02:37.282,500,7,2021-06-30 17:02:37.353,72,,2021-06-30 17:02:37.355,2.0
2021-06-30 17:02:37.381,500,7,2021-06-30 17:02:37.453,72,,2021-06-30 17:02:37.454,1.0
2021-06-30 17:02:37.481,500,7,2021-06-30 17:02:37.548,67,,2021-06-30 17:02:37.549,1.0
2021-06-30 17:02:37.581,500,7,2021-06-30 17:02:37.641,60,,2021-06-30 17:02:37.643,2.0
2021-06-30 17:02:37.681,500,7,2021-06-30 17:02:37.753,72,,2021-06-30 17:02:37.754,1.0
2021-06-30 17:02:37.782,500,7,2021-06-30 17:02:37.854,73,,2021-06-30 17:02:37.855,1.0
2021-06-30 17:02:37.881,500,7,2021-06-30 17:02:37.946,65,,2021-06-30 17:02:37.947,1.0
2021-06-30 17:02:37.981,500,7,2021-06-30 17:02:38.043,62,,2021-06-30 17:02:38.044,1.0
2021-06-30 17:02:38.081,500,7,2021-06-30 17:02:38.152,71,,2021-06-30 17:02:38.153,1.0
2021-06-30 17:02:38.182,500,7,2021-06-30 17:02:38.253,72,,2021-06-30 17:02:38.254,1.0
2021-06-30 17:02:38.282,500,7,2021-06-30 17:02:38.353,71,,2021-06-30 17:02:38.354,1.0
2021-06-30 17:02:38.381,500,7,2021-06-30 17:02:38.450,69,,2021-06-30 17:02:38.451,1.0
2021-06-30 17:02:38.481,500,7,2021-06-30 17:02:38.554,73,13.0,2021-06-30 17:02:38.555,1.0
2021-06-30 17:02:38.581,500,7,2021-06-30 17:02:38.653,72,,2021-06-30 17:02:38.654,1.0
2021-06-30 17:02:38.681,500,7,2021-06-30 17:02:38.747,66,,2021-06-30 17:02:38.748,1.0
