goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 20:31:08.037,206.52100000000002,7.600044,4.435
2021-06-25 20:31:16.857,206.76500000000001,10.600401,17.834
2021-06-25 20:31:28.701,15.28,7.198776,1.944
2021-06-25 20:31:36.930,211.368,9.800206,13.426
2021-06-25 20:31:47.979,216.581,8.200509,24.91
2021-06-25 20:31:57.443,212.258,10.600202,28.54
2021-06-25 20:32:09.294,206.78,10.601205,29.015
2021-06-25 20:32:21.149,208.464,10.000424,11.112
2021-06-25 20:32:32.388,218.09,9.20014,4.77
2021-06-25 20:32:42.824,209.32999999999998,10.600597,22.073
2021-06-25 20:32:54.670,219.44,8.800033,12.527
2021-06-25 20:33:04.715,208.074,11.40061,26.316
