timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 19:39:29.118044,TCP,192.168.1.7,46980,192.168.1.9,33429,74
2021-06-30 19:39:29.118083,TCP,192.168.1.9,33429,192.168.1.7,46980,54
2021-06-30 19:39:29.183413,UDP,192.168.1.7,51362,192.168.1.9,123,90
2021-06-30 19:39:29.183580,UDP,192.168.1.9,123,192.168.1.7,51362,90
2021-06-30 19:39:29.937067,TCP,192.168.1.7,46982,192.168.1.9,33429,74
2021-06-30 19:39:29.937103,TCP,192.168.1.9,33429,192.168.1.7,46982,54
2021-06-30 19:39:30.244715,TCP,192.168.1.7,22,192.168.1.9,40012,594
2021-06-30 19:39:30.286990,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:30.289090,TCP,192.168.1.7,22,192.168.1.9,40012,130
2021-06-30 19:39:30.289122,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:30.290354,TCP,192.168.1.9,40012,192.168.1.7,22,162
2021-06-30 19:39:30.292386,TCP,192.168.1.7,22,192.168.1.9,40012,66
2021-06-30 19:39:30.295238,TCP,192.168.1.7,22,192.168.1.9,40012,114
2021-06-30 19:39:30.295269,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:30.296229,TCP,192.168.1.9,40012,192.168.1.7,22,210
2021-06-30 19:39:30.299898,TCP,192.168.1.7,22,192.168.1.9,40012,178
2021-06-30 19:39:30.299948,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:31.575506,TCP,192.168.1.7,46984,192.168.1.9,33429,74
2021-06-30 19:39:31.575544,TCP,192.168.1.9,33429,192.168.1.7,46984,54
2021-06-30 19:39:31.984970,TCP,192.168.1.7,22,192.168.1.9,40012,226
2021-06-30 19:39:31.984970,TCP,192.168.1.7,22,192.168.1.9,40012,210
2021-06-30 19:39:31.985016,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:31.985050,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:32.163198,TCP,192.168.1.7,22,192.168.1.9,40012,178
2021-06-30 19:39:32.163229,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:32.164514,TCP,192.168.1.7,22,192.168.1.9,40012,210
2021-06-30 19:39:32.164545,TCP,192.168.1.9,40012,192.168.1.7,22,66
2021-06-30 19:39:33.316775,UDP,192.168.1.7,40946,192.168.1.9,123,90
2021-06-30 19:39:33.316936,UDP,192.168.1.9,123,192.168.1.7,40946,90
