frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 19:39:37.896,298,7,2021-06-30 19:39:37.936,41,,2021-06-30 19:39:37.938,2.0
2021-06-30 19:39:37.989,309,6,2021-06-30 19:39:38.037,48,,2021-06-30 19:39:38.039,2.0
2021-06-30 19:39:38.084,306,5,2021-06-30 19:39:38.135,52,,2021-06-30 19:39:38.137,2.0
2021-06-30 19:39:38.181,308,6,2021-06-30 19:39:38.229,48,,2021-06-30 19:39:38.232,3.0
2021-06-30 19:39:38.282,300,6,2021-06-30 19:39:38.328,47,,2021-06-30 19:39:38.330,2.0
2021-06-30 19:39:38.382,302,5,2021-06-30 19:39:38.432,51,,2021-06-30 19:39:38.435,3.0
2021-06-30 19:39:38.482,304,6,2021-06-30 19:39:38.530,48,,2021-06-30 19:39:38.538,8.0
2021-06-30 19:39:38.581,307,6,2021-06-30 19:39:38.628,47,,2021-06-30 19:39:38.633,5.0
2021-06-30 19:39:38.681,305,6,2021-06-30 19:39:38.729,48,,2021-06-30 19:39:38.738,9.0
2021-06-30 19:39:38.782,307,5,2021-06-30 19:39:38.832,51,,2021-06-30 19:39:38.839,7.0
2021-06-30 19:39:38.882,306,6,2021-06-30 19:39:38.932,50,,2021-06-30 19:39:38.941,9.0
2021-06-30 19:39:38.982,307,5,2021-06-30 19:39:39.030,49,,2021-06-30 19:39:39.037,7.0
2021-06-30 19:39:39.082,302,5,2021-06-30 19:39:39.131,50,,2021-06-30 19:39:39.134,3.0
2021-06-30 19:39:39.182,307,6,2021-06-30 19:39:39.236,55,,2021-06-30 19:39:39.237,1.0
2021-06-30 19:39:39.282,305,5,2021-06-30 19:39:39.329,48,,2021-06-30 19:39:39.332,3.0
2021-06-30 19:39:39.381,306,6,2021-06-30 19:39:39.429,48,,2021-06-30 19:39:39.433,4.0
2021-06-30 19:39:39.481,310,5,2021-06-30 19:39:39.527,46,,2021-06-30 19:39:39.534,7.0
2021-06-30 19:39:39.582,311,6,2021-06-30 19:39:39.624,42,,2021-06-30 19:39:39.633,9.0
2021-06-30 19:39:39.682,300,6,2021-06-30 19:39:39.731,50,,2021-06-30 19:39:39.734,3.0
2021-06-30 19:39:39.782,298,6,2021-06-30 19:39:39.830,48,,2021-06-30 19:39:39.835,5.0
2021-06-30 19:39:39.882,298,6,2021-06-30 19:39:39.930,49,,2021-06-30 19:39:39.933,3.0
2021-06-30 19:39:39.981,309,6,2021-06-30 19:39:40.030,49,,2021-06-30 19:39:40.035,5.0
2021-06-30 19:39:40.082,305,5,2021-06-30 19:39:40.140,59,,2021-06-30 19:39:40.142,2.0
2021-06-30 19:39:40.181,308,6,2021-06-30 19:39:40.231,50,,2021-06-30 19:39:40.234,3.0
2021-06-30 19:39:40.281,305,6,2021-06-30 19:39:40.330,49,,2021-06-30 19:39:40.336,6.0
2021-06-30 19:39:40.382,299,5,2021-06-30 19:39:40.429,48,,2021-06-30 19:39:40.434,5.0
2021-06-30 19:39:40.481,317,6,2021-06-30 19:39:40.526,45,,2021-06-30 19:39:40.534,8.0
2021-06-30 19:39:40.582,382,6,2021-06-30 19:39:40.638,56,,2021-06-30 19:39:40.639,1.0
2021-06-30 19:39:40.682,420,6,2021-06-30 19:39:40.744,63,,2021-06-30 19:39:40.745,1.0
2021-06-30 19:39:40.781,463,6,2021-06-30 19:39:40.866,85,,2021-06-30 19:39:40.877,11.0
2021-06-30 19:39:40.881,490,6,2021-06-30 19:39:40.938,57,,2021-06-30 19:39:40.940,2.0
2021-06-30 19:39:40.981,498,6,2021-06-30 19:39:41.052,71,,2021-06-30 19:39:41.053,1.0
2021-06-30 19:39:41.082,500,6,2021-06-30 19:39:41.140,59,,2021-06-30 19:39:41.141,1.0
2021-06-30 19:39:41.181,500,6,2021-06-30 19:39:41.253,72,,2021-06-30 19:39:41.254,1.0
2021-06-30 19:39:41.282,500,7,2021-06-30 19:39:41.355,73,,2021-06-30 19:39:41.356,1.0
2021-06-30 19:39:41.381,500,7,2021-06-30 19:39:41.455,74,,2021-06-30 19:39:41.457,2.0
2021-06-30 19:39:41.481,500,7,2021-06-30 19:39:41.554,73,,2021-06-30 19:39:41.555,1.0
2021-06-30 19:39:41.582,500,7,2021-06-30 19:39:41.655,73,,2021-06-30 19:39:41.656,1.0
2021-06-30 19:39:41.682,500,6,2021-06-30 19:39:41.752,71,,2021-06-30 19:39:41.753,1.0
2021-06-30 19:39:41.782,500,7,2021-06-30 19:39:41.856,75,,2021-06-30 19:39:41.857,1.0
2021-06-30 19:39:41.882,500,6,2021-06-30 19:39:41.953,72,,2021-06-30 19:39:41.954,1.0
2021-06-30 19:39:41.981,500,7,2021-06-30 19:39:42.042,61,,2021-06-30 19:39:42.044,2.0
2021-06-30 19:39:42.081,500,6,2021-06-30 19:39:42.144,63,,2021-06-30 19:39:42.145,1.0
2021-06-30 19:39:42.181,500,7,2021-06-30 19:39:42.246,65,,2021-06-30 19:39:42.247,1.0
2021-06-30 19:39:42.282,500,6,2021-06-30 19:39:42.340,58,,2021-06-30 19:39:42.341,1.0
2021-06-30 19:39:42.381,500,6,2021-06-30 19:39:42.452,71,,2021-06-30 19:39:42.453,1.0
2021-06-30 19:39:42.482,500,6,2021-06-30 19:39:42.554,72,,2021-06-30 19:39:42.555,1.0
2021-06-30 19:39:42.582,500,6,2021-06-30 19:39:42.652,71,,2021-06-30 19:39:42.653,1.0
2021-06-30 19:39:42.681,500,7,2021-06-30 19:39:42.744,63,,2021-06-30 19:39:42.745,1.0
2021-06-30 19:39:42.782,500,6,2021-06-30 19:39:42.843,62,,2021-06-30 19:39:42.844,1.0
2021-06-30 19:39:42.882,500,6,2021-06-30 19:39:42.940,58,,2021-06-30 19:39:42.941,1.0
2021-06-30 19:39:42.981,500,6,2021-06-30 19:39:43.052,72,,2021-06-30 19:39:43.053,1.0
2021-06-30 19:39:43.082,500,7,2021-06-30 19:39:43.140,59,,2021-06-30 19:39:43.141,1.0
2021-06-30 19:39:43.182,500,6,2021-06-30 19:39:43.252,71,,2021-06-30 19:39:43.253,1.0
2021-06-30 19:39:43.282,500,6,2021-06-30 19:39:43.352,71,,2021-06-30 19:39:43.353,1.0
2021-06-30 19:39:43.382,500,6,2021-06-30 19:39:43.440,59,,2021-06-30 19:39:43.442,2.0
2021-06-30 19:39:43.481,500,6,2021-06-30 19:39:43.552,71,,2021-06-30 19:39:43.553,1.0
2021-06-30 19:39:43.581,500,6,2021-06-30 19:39:43.652,71,,2021-06-30 19:39:43.654,2.0
2021-06-30 19:39:43.682,500,6,2021-06-30 19:39:43.748,67,,2021-06-30 19:39:43.749,1.0
2021-06-30 19:39:43.782,500,6,2021-06-30 19:39:43.841,60,,2021-06-30 19:39:43.842,1.0
2021-06-30 19:39:43.881,500,6,2021-06-30 19:39:43.948,67,,2021-06-30 19:39:43.949,1.0
2021-06-30 19:39:43.982,500,6,2021-06-30 19:39:44.040,59,,2021-06-30 19:39:44.042,2.0
2021-06-30 19:39:44.081,500,6,2021-06-30 19:39:44.152,71,,2021-06-30 19:39:44.153,1.0
2021-06-30 19:39:44.182,500,6,2021-06-30 19:39:44.254,73,,2021-06-30 19:39:44.255,1.0
2021-06-30 19:39:44.282,500,7,2021-06-30 19:39:44.353,72,,2021-06-30 19:39:44.354,1.0
2021-06-30 19:39:44.382,500,6,2021-06-30 19:39:44.452,71,,2021-06-30 19:39:44.453,1.0
2021-06-30 19:39:44.482,500,6,2021-06-30 19:39:44.553,72,,2021-06-30 19:39:44.554,1.0
2021-06-30 19:39:44.581,500,6,2021-06-30 19:39:44.652,71,,2021-06-30 19:39:44.653,1.0
2021-06-30 19:39:44.682,500,6,2021-06-30 19:39:44.753,72,,2021-06-30 19:39:44.754,1.0
2021-06-30 19:39:44.782,500,6,2021-06-30 19:39:44.854,73,,2021-06-30 19:39:44.855,1.0
2021-06-30 19:39:44.882,500,6,2021-06-30 19:39:44.952,71,,2021-06-30 19:39:44.953,1.0
2021-06-30 19:39:44.982,500,6,2021-06-30 19:39:45.053,72,,2021-06-30 19:39:45.054,1.0
2021-06-30 19:39:45.082,500,6,2021-06-30 19:39:45.150,69,,2021-06-30 19:39:45.151,1.0
2021-06-30 19:39:45.182,500,6,2021-06-30 19:39:45.251,70,,2021-06-30 19:39:45.252,1.0
2021-06-30 19:39:45.282,500,6,2021-06-30 19:39:45.353,72,,2021-06-30 19:39:45.354,1.0
2021-06-30 19:39:45.381,500,7,2021-06-30 19:39:45.441,60,,2021-06-30 19:39:45.442,1.0
2021-06-30 19:39:45.482,500,6,2021-06-30 19:39:45.554,73,13.0,2021-06-30 19:39:45.555,1.0
2021-06-30 19:39:45.581,500,7,2021-06-30 19:39:45.640,59,13.0,2021-06-30 19:39:45.641,1.0
2021-06-30 19:39:45.681,500,7,2021-06-30 19:39:45.740,59,13.0,2021-06-30 19:39:45.742,2.0
2021-06-30 19:39:45.781,500,6,2021-06-30 19:39:45.843,62,13.0,2021-06-30 19:39:45.844,1.0
2021-06-30 19:39:45.881,500,7,2021-06-30 19:39:45.953,72,,2021-06-30 19:39:45.954,1.0
2021-06-30 19:39:45.981,500,7,2021-06-30 19:39:46.054,73,,2021-06-30 19:39:46.055,1.0
2021-06-30 19:39:46.082,500,6,2021-06-30 19:39:46.151,70,13.0,2021-06-30 19:39:46.152,1.0
2021-06-30 19:39:46.181,500,7,2021-06-30 19:39:46.255,74,13.0,2021-06-30 19:39:46.256,1.0
2021-06-30 19:39:46.282,500,6,2021-06-30 19:39:46.353,72,13.0,2021-06-30 19:39:46.355,2.0
2021-06-30 19:39:46.382,500,6,2021-06-30 19:39:46.455,74,13.0,2021-06-30 19:39:46.456,1.0
2021-06-30 19:39:46.481,500,7,2021-06-30 19:39:46.541,60,13.0,2021-06-30 19:39:46.543,2.0
2021-06-30 19:39:46.581,500,6,2021-06-30 19:39:46.641,60,13.0,2021-06-30 19:39:46.642,1.0
2021-06-30 19:39:46.682,500,7,2021-06-30 19:39:46.752,70,13.0,2021-06-30 19:39:46.753,1.0
2021-06-30 19:39:46.781,500,6,2021-06-30 19:39:46.849,68,13.0,2021-06-30 19:39:46.850,1.0
2021-06-30 19:39:46.882,500,6,2021-06-30 19:39:46.954,73,13.0,2021-06-30 19:39:46.955,1.0
2021-06-30 19:39:46.982,500,6,2021-06-30 19:39:47.053,72,13.0,2021-06-30 19:39:47.055,2.0
2021-06-30 19:39:47.082,500,6,2021-06-30 19:39:47.141,59,13.0,2021-06-30 19:39:47.142,1.0
2021-06-30 19:39:47.182,500,6,2021-06-30 19:39:47.243,62,13.0,2021-06-30 19:39:47.244,1.0
2021-06-30 19:39:47.282,500,6,2021-06-30 19:39:47.353,72,13.0,2021-06-30 19:39:47.354,1.0
2021-06-30 19:39:47.382,500,6,2021-06-30 19:39:47.448,67,13.0,2021-06-30 19:39:47.449,1.0
2021-06-30 19:39:47.482,500,6,2021-06-30 19:39:47.553,72,13.0,2021-06-30 19:39:47.554,1.0
2021-06-30 19:39:47.581,500,7,2021-06-30 19:39:47.644,63,13.0,2021-06-30 19:39:47.645,1.0
2021-06-30 19:39:47.681,500,6,2021-06-30 19:39:47.753,72,13.0,2021-06-30 19:39:47.754,1.0
2021-06-30 19:39:47.782,500,6,2021-06-30 19:39:47.853,72,13.0,2021-06-30 19:39:47.854,1.0
2021-06-30 19:39:47.882,498,6,2021-06-30 19:39:47.943,62,13.0,2021-06-30 19:39:47.944,1.0
2021-06-30 19:39:47.982,500,6,2021-06-30 19:39:48.054,73,13.0,2021-06-30 19:39:48.056,2.0
2021-06-30 19:39:48.081,500,6,2021-06-30 19:39:48.152,71,13.0,2021-06-30 19:39:48.153,1.0
2021-06-30 19:39:48.181,500,7,2021-06-30 19:39:48.242,61,13.0,2021-06-30 19:39:48.243,1.0
2021-06-30 19:39:48.282,500,6,2021-06-30 19:39:48.343,61,13.0,2021-06-30 19:39:48.345,2.0
2021-06-30 19:39:48.382,500,6,2021-06-30 19:39:48.453,72,13.0,2021-06-30 19:39:48.454,1.0
2021-06-30 19:39:48.482,500,6,2021-06-30 19:39:48.553,72,13.0,2021-06-30 19:39:48.554,1.0
2021-06-30 19:39:48.581,500,6,2021-06-30 19:39:48.648,67,13.0,2021-06-30 19:39:48.649,1.0
