goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 14:47:58.752,208.85500000000002,10.000469,10.676
2021-06-25 14:48:09.986,206.09199999999998,10.200161,22.747
2021-06-25 14:48:21.430,14.607999999999999,6.800495,28.897
2021-06-25 14:48:29.296,209.821,10.600096,28.083000000000002
2021-06-25 14:48:41.152,21.207,6.800037,31.756
2021-06-25 14:48:49.016,206.568,11.200503,28.929
2021-06-25 14:49:01.473,215.82899999999998,9.800372,19.799
2021-06-25 14:49:12.532,214.34,10.80023,21.43
2021-06-25 14:49:24.580,208.006,10.200305,11.689
2021-06-25 14:49:36.020,213.948,12.800105,3.947
2021-06-25 14:49:50.053,218.818,7.400334,2.848
2021-06-25 14:49:58.699,17.723,11.001848,13.429
