goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 21:34:37.622,218.404,7.400071,12.525
2021-06-24 21:34:46.264,206.27599999999998,10.400304,21.42
2021-06-24 21:34:57.911,211.439,6.999823,33.738
2021-06-24 21:35:06.167,207.40800000000002,12.60098,24.612
2021-06-24 21:35:20.014,9.253,7.000905,35.842
2021-06-24 21:35:28.076,209.175,11.800699,26.126
2021-06-24 21:35:41.124,206.286,9.800433,24.281
2021-06-24 21:35:52.169,206.43200000000002,11.000442,22.126
2021-06-24 21:36:04.409,206.177,6.800296,34.527
2021-06-24 21:36:12.467,216.295,10.802066,14.639
2021-06-24 21:36:24.518,206.77499999999998,7.600343,7.882
2021-06-24 21:36:33.348,205.456,12.40012,26.424
