frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 16:48:27.102,387,7,2021-06-30 16:48:27.150,49,,2021-06-30 16:48:27.155,5.0
2021-06-30 16:48:27.191,392,6,2021-06-30 16:48:27.239,48,,2021-06-30 16:48:27.242,3.0
2021-06-30 16:48:27.286,387,6,2021-06-30 16:48:27.342,56,,2021-06-30 16:48:27.344,2.0
2021-06-30 16:48:27.381,384,6,2021-06-30 16:48:27.437,56,,2021-06-30 16:48:27.439,2.0
2021-06-30 16:48:27.482,389,6,2021-06-30 16:48:27.529,48,,2021-06-30 16:48:27.530,1.0
2021-06-30 16:48:27.582,393,5,2021-06-30 16:48:27.629,48,,2021-06-30 16:48:27.635,6.0
2021-06-30 16:48:27.682,393,5,2021-06-30 16:48:27.729,48,,2021-06-30 16:48:27.732,3.0
2021-06-30 16:48:27.782,392,6,2021-06-30 16:48:27.840,59,,2021-06-30 16:48:27.841,1.0
2021-06-30 16:48:27.881,390,6,2021-06-30 16:48:27.938,57,,2021-06-30 16:48:27.940,2.0
2021-06-30 16:48:27.982,387,5,2021-06-30 16:48:28.038,57,,2021-06-30 16:48:28.041,3.0
2021-06-30 16:48:28.082,390,5,2021-06-30 16:48:28.138,57,,2021-06-30 16:48:28.140,2.0
2021-06-30 16:48:28.181,389,6,2021-06-30 16:48:28.238,57,,2021-06-30 16:48:28.239,1.0
2021-06-30 16:48:28.281,377,6,2021-06-30 16:48:28.337,56,,2021-06-30 16:48:28.339,2.0
2021-06-30 16:48:28.381,384,6,2021-06-30 16:48:28.437,56,,2021-06-30 16:48:28.438,1.0
2021-06-30 16:48:28.481,386,6,2021-06-30 16:48:28.537,56,,2021-06-30 16:48:28.538,1.0
2021-06-30 16:48:28.582,385,6,2021-06-30 16:48:28.638,56,,2021-06-30 16:48:28.639,1.0
2021-06-30 16:48:28.681,392,6,2021-06-30 16:48:28.739,58,,2021-06-30 16:48:28.741,2.0
2021-06-30 16:48:28.781,388,6,2021-06-30 16:48:28.838,57,,2021-06-30 16:48:28.839,1.0
2021-06-30 16:48:28.882,389,6,2021-06-30 16:48:28.938,57,,2021-06-30 16:48:28.940,2.0
2021-06-30 16:48:28.981,389,6,2021-06-30 16:48:29.037,56,,2021-06-30 16:48:29.039,2.0
2021-06-30 16:48:29.082,390,5,2021-06-30 16:48:29.135,54,,2021-06-30 16:48:29.138,3.0
2021-06-30 16:48:29.181,397,6,2021-06-30 16:48:29.238,58,,2021-06-30 16:48:29.239,1.0
2021-06-30 16:48:29.282,390,5,2021-06-30 16:48:29.338,57,,2021-06-30 16:48:29.343,5.0
2021-06-30 16:48:29.382,392,6,2021-06-30 16:48:29.439,58,,2021-06-30 16:48:29.440,1.0
2021-06-30 16:48:29.482,435,6,2021-06-30 16:48:29.544,63,,2021-06-30 16:48:29.545,1.0
2021-06-30 16:48:29.581,470,6,2021-06-30 16:48:29.648,67,,2021-06-30 16:48:29.649,1.0
2021-06-30 16:48:29.682,487,6,2021-06-30 16:48:29.742,61,,2021-06-30 16:48:29.748,6.0
2021-06-30 16:48:29.781,495,6,2021-06-30 16:48:29.851,70,,2021-06-30 16:48:29.852,1.0
2021-06-30 16:48:29.882,494,6,2021-06-30 16:48:29.952,71,,2021-06-30 16:48:29.954,2.0
