frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 13:04:08.414,420,7,2021-06-30 13:04:08.466,54,,2021-06-30 13:04:08.468,2.0
2021-06-30 13:04:08.508,419,6,2021-06-30 13:04:08.558,51,,2021-06-30 13:04:08.563,5.0
2021-06-30 13:04:08.607,414,6,2021-06-30 13:04:08.667,61,,2021-06-30 13:04:08.668,1.0
2021-06-30 13:04:08.707,420,6,2021-06-30 13:04:08.768,61,,2021-06-30 13:04:08.769,1.0
2021-06-30 13:04:08.807,408,6,2021-06-30 13:04:08.881,74,,2021-06-30 13:04:08.883,2.0
2021-06-30 13:04:08.907,427,5,2021-06-30 13:04:08.968,62,,2021-06-30 13:04:08.970,2.0
2021-06-30 13:04:09.007,416,6,2021-06-30 13:04:09.067,60,,2021-06-30 13:04:09.069,2.0
2021-06-30 13:04:09.107,416,6,2021-06-30 13:04:09.167,61,,2021-06-30 13:04:09.168,1.0
2021-06-30 13:04:09.208,414,5,2021-06-30 13:04:09.268,61,,2021-06-30 13:04:09.270,2.0
2021-06-30 13:04:09.307,426,6,2021-06-30 13:04:09.369,62,,2021-06-30 13:04:09.370,1.0
2021-06-30 13:04:09.407,418,6,2021-06-30 13:04:09.467,60,,2021-06-30 13:04:09.469,2.0
2021-06-30 13:04:09.507,417,6,2021-06-30 13:04:09.567,60,,2021-06-30 13:04:09.569,2.0
2021-06-30 13:04:09.606,412,6,2021-06-30 13:04:09.666,60,,2021-06-30 13:04:09.668,2.0
2021-06-30 13:04:09.707,420,5,2021-06-30 13:04:09.767,61,,2021-06-30 13:04:09.768,1.0
2021-06-30 13:04:09.807,415,6,2021-06-30 13:04:09.857,50,,2021-06-30 13:04:09.858,1.0
2021-06-30 13:04:09.908,416,6,2021-06-30 13:04:09.968,60,,2021-06-30 13:04:09.970,2.0
2021-06-30 13:04:10.007,410,6,2021-06-30 13:04:10.067,59,,2021-06-30 13:04:10.068,1.0
2021-06-30 13:04:10.107,418,6,2021-06-30 13:04:10.172,65,,2021-06-30 13:04:10.174,2.0
2021-06-30 13:04:10.207,416,6,2021-06-30 13:04:10.267,60,,2021-06-30 13:04:10.271,4.0
2021-06-30 13:04:10.307,423,6,2021-06-30 13:04:10.370,63,,2021-06-30 13:04:10.371,1.0
2021-06-30 13:04:10.408,419,6,2021-06-30 13:04:10.481,74,,2021-06-30 13:04:10.483,2.0
2021-06-30 13:04:10.507,415,6,2021-06-30 13:04:10.567,60,,2021-06-30 13:04:10.568,1.0
2021-06-30 13:04:10.608,415,6,2021-06-30 13:04:10.668,60,,2021-06-30 13:04:10.669,1.0
2021-06-30 13:04:10.707,432,6,2021-06-30 13:04:10.758,51,,2021-06-30 13:04:10.760,2.0
2021-06-30 13:04:10.807,459,6,2021-06-30 13:04:10.873,66,,2021-06-30 13:04:10.875,2.0
2021-06-30 13:04:10.907,484,6,2021-06-30 13:04:10.964,57,,2021-06-30 13:04:10.966,2.0
2021-06-30 13:04:11.007,489,6,2021-06-30 13:04:11.069,62,,2021-06-30 13:04:11.070,1.0
2021-06-30 13:04:11.107,493,6,2021-06-30 13:04:11.179,73,,2021-06-30 13:04:11.181,2.0
2021-06-30 13:04:11.207,497,6,2021-06-30 13:04:11.279,72,,2021-06-30 13:04:11.280,1.0
2021-06-30 13:04:11.307,500,7,2021-06-30 13:04:11.380,73,,2021-06-30 13:04:11.381,1.0
2021-06-30 13:04:11.408,500,7,2021-06-30 13:04:11.468,61,,2021-06-30 13:04:11.469,1.0
2021-06-30 13:04:11.507,500,7,2021-06-30 13:04:11.573,66,,2021-06-30 13:04:11.575,2.0
2021-06-30 13:04:11.607,500,7,2021-06-30 13:04:11.679,72,,2021-06-30 13:04:11.681,2.0
2021-06-30 13:04:11.707,500,8,2021-06-30 13:04:11.772,65,,2021-06-30 13:04:11.774,2.0
2021-06-30 13:04:11.807,500,8,2021-06-30 13:04:11.868,62,,2021-06-30 13:04:11.869,1.0
2021-06-30 13:04:11.907,500,7,2021-06-30 13:04:11.968,62,,2021-06-30 13:04:11.970,2.0
2021-06-30 13:04:12.007,500,7,2021-06-30 13:04:12.068,61,,2021-06-30 13:04:12.069,1.0
2021-06-30 13:04:12.108,500,7,2021-06-30 13:04:12.179,71,,2021-06-30 13:04:12.181,2.0
2021-06-30 13:04:12.207,500,7,2021-06-30 13:04:12.280,73,,2021-06-30 13:04:12.282,2.0
2021-06-30 13:04:12.307,500,7,2021-06-30 13:04:12.378,72,,2021-06-30 13:04:12.379,1.0
2021-06-30 13:04:12.407,500,7,2021-06-30 13:04:12.478,71,,2021-06-30 13:04:12.480,2.0
2021-06-30 13:04:12.507,500,7,2021-06-30 13:04:12.569,62,,2021-06-30 13:04:12.570,1.0
2021-06-30 13:04:12.607,500,7,2021-06-30 13:04:12.680,74,,2021-06-30 13:04:12.682,2.0
2021-06-30 13:04:12.707,500,7,2021-06-30 13:04:12.777,71,,2021-06-30 13:04:12.779,2.0
2021-06-30 13:04:12.807,500,7,2021-06-30 13:04:12.878,71,,2021-06-30 13:04:12.880,2.0
2021-06-30 13:04:12.907,500,7,2021-06-30 13:04:12.969,62,,2021-06-30 13:04:12.970,1.0
2021-06-30 13:04:13.007,500,7,2021-06-30 13:04:13.070,63,,2021-06-30 13:04:13.071,1.0
2021-06-30 13:04:13.107,500,7,2021-06-30 13:04:13.178,71,,2021-06-30 13:04:13.180,2.0
2021-06-30 13:04:13.207,500,7,2021-06-30 13:04:13.271,64,,2021-06-30 13:04:13.273,2.0
2021-06-30 13:04:13.307,500,7,2021-06-30 13:04:13.367,60,,2021-06-30 13:04:13.369,2.0
2021-06-30 13:04:13.407,500,7,2021-06-30 13:04:13.470,63,,2021-06-30 13:04:13.471,1.0
2021-06-30 13:04:13.507,500,7,2021-06-30 13:04:13.568,61,,2021-06-30 13:04:13.570,2.0
2021-06-30 13:04:13.607,500,7,2021-06-30 13:04:13.678,71,,2021-06-30 13:04:13.680,2.0
