frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 17:16:29.592,369,7,2021-06-30 17:16:29.639,49,,2021-06-30 17:16:29.644,5.0
2021-06-30 17:16:29.685,371,6,2021-06-30 17:16:29.731,47,,2021-06-30 17:16:29.733,2.0
2021-06-30 17:16:29.781,369,6,2021-06-30 17:16:29.834,53,,2021-06-30 17:16:29.841,7.0
2021-06-30 17:16:29.882,370,5,2021-06-30 17:16:29.927,46,,2021-06-30 17:16:29.929,2.0
2021-06-30 17:16:29.982,371,5,2021-06-30 17:16:30.051,70,,2021-06-30 17:16:30.058,7.0
2021-06-30 17:16:30.081,373,6,2021-06-30 17:16:30.135,54,,2021-06-30 17:16:30.137,2.0
2021-06-30 17:16:30.181,369,5,2021-06-30 17:16:30.226,46,,2021-06-30 17:16:30.227,1.0
2021-06-30 17:16:30.282,371,6,2021-06-30 17:16:30.337,55,,2021-06-30 17:16:30.345,8.0
2021-06-30 17:16:30.381,369,6,2021-06-30 17:16:30.435,54,,2021-06-30 17:16:30.442,7.0
2021-06-30 17:16:30.481,374,6,2021-06-30 17:16:30.536,56,,2021-06-30 17:16:30.541,5.0
2021-06-30 17:16:30.581,376,6,2021-06-30 17:16:30.630,49,,2021-06-30 17:16:30.635,5.0
2021-06-30 17:16:30.682,372,6,2021-06-30 17:16:30.739,58,,2021-06-30 17:16:30.749,10.0
2021-06-30 17:16:30.781,375,6,2021-06-30 17:16:30.840,59,,2021-06-30 17:16:30.842,2.0
2021-06-30 17:16:30.881,366,6,2021-06-30 17:16:30.935,54,,2021-06-30 17:16:30.945,10.0
2021-06-30 17:16:30.981,366,6,2021-06-30 17:16:31.035,54,,2021-06-30 17:16:31.047,12.0
2021-06-30 17:16:31.081,370,6,2021-06-30 17:16:31.136,55,,2021-06-30 17:16:31.146,10.0
2021-06-30 17:16:31.182,371,5,2021-06-30 17:16:31.235,54,,2021-06-30 17:16:31.236,1.0
2021-06-30 17:16:31.282,366,7,2021-06-30 17:16:31.339,58,,2021-06-30 17:16:31.345,6.0
