goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 20:58:30.713,208.315,9.200513,8.172
2021-06-25 20:58:41.146,207.77,10.399654,16.576
2021-06-25 20:58:52.785,218.825,6.800073,38.102
2021-06-25 20:59:00.853,208.354,12.200122,30.523999999999997
2021-06-25 20:59:14.307,210.368,7.599933,9.699
2021-06-25 20:59:23.150,206.905,11.200715,18.38
2021-06-25 20:59:35.588,206.91799999999998,9.400043,9.039
2021-06-25 20:59:46.227,214.422,10.59998,13.598
2021-06-25 20:59:58.071,207.338,7.19981,34.852000000000004
2021-06-25 21:00:06.531,206.702,10.800079,16.219
2021-06-25 21:00:18.570,218.284,8.000082,2.634
2021-06-25 21:00:27.812,217.701,11.200418,19.881
