frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 14:15:26.799,450,6,2021-06-30 14:15:26.853,56,,2021-06-30 14:15:26.857,4.0
2021-06-30 14:15:26.901,454,6,2021-06-30 14:15:26.955,54,,2021-06-30 14:15:26.957,2.0
2021-06-30 14:15:27.006,444,6,2021-06-30 14:15:27.070,64,,2021-06-30 14:15:27.071,1.0
2021-06-30 14:15:27.107,448,6,2021-06-30 14:15:27.171,64,,2021-06-30 14:15:27.173,2.0
2021-06-30 14:15:27.207,446,6,2021-06-30 14:15:27.270,63,,2021-06-30 14:15:27.272,2.0
2021-06-30 14:15:27.307,453,6,2021-06-30 14:15:27.372,65,,2021-06-30 14:15:27.373,1.0
2021-06-30 14:15:27.408,452,6,2021-06-30 14:15:27.472,65,,2021-06-30 14:15:27.474,2.0
2021-06-30 14:15:27.507,454,6,2021-06-30 14:15:27.572,65,,2021-06-30 14:15:27.574,2.0
2021-06-30 14:15:27.607,448,6,2021-06-30 14:15:27.672,65,,2021-06-30 14:15:27.674,2.0
2021-06-30 14:15:27.707,448,7,2021-06-30 14:15:27.772,65,,2021-06-30 14:15:27.775,3.0
2021-06-30 14:15:27.807,447,6,2021-06-30 14:15:27.871,64,,2021-06-30 14:15:27.872,1.0
2021-06-30 14:15:27.907,451,6,2021-06-30 14:15:27.971,64,,2021-06-30 14:15:27.973,2.0
2021-06-30 14:15:28.007,456,6,2021-06-30 14:15:28.072,65,,2021-06-30 14:15:28.073,1.0
2021-06-30 14:15:28.107,449,6,2021-06-30 14:15:28.171,65,,2021-06-30 14:15:28.172,1.0
2021-06-30 14:15:28.207,454,6,2021-06-30 14:15:28.267,60,,2021-06-30 14:15:28.268,1.0
2021-06-30 14:15:28.307,446,6,2021-06-30 14:15:28.370,64,,2021-06-30 14:15:28.371,1.0
2021-06-30 14:15:28.407,452,6,2021-06-30 14:15:28.472,66,,2021-06-30 14:15:28.473,1.0
2021-06-30 14:15:28.507,448,6,2021-06-30 14:15:28.572,65,,2021-06-30 14:15:28.573,1.0
2021-06-30 14:15:28.607,449,6,2021-06-30 14:15:28.662,55,,2021-06-30 14:15:28.663,1.0
2021-06-30 14:15:28.707,450,6,2021-06-30 14:15:28.771,64,,2021-06-30 14:15:28.772,1.0
2021-06-30 14:15:28.807,456,6,2021-06-30 14:15:28.865,58,,2021-06-30 14:15:28.866,1.0
2021-06-30 14:15:28.907,457,6,2021-06-30 14:15:28.972,65,,2021-06-30 14:15:28.973,1.0
2021-06-30 14:15:29.007,467,6,2021-06-30 14:15:29.072,65,,2021-06-30 14:15:29.074,2.0
2021-06-30 14:15:29.107,448,6,2021-06-30 14:15:29.171,65,,2021-06-30 14:15:29.172,1.0
2021-06-30 14:15:29.208,469,6,2021-06-30 14:15:29.264,57,,2021-06-30 14:15:29.265,1.0
2021-06-30 14:15:29.307,489,6,2021-06-30 14:15:29.377,70,,2021-06-30 14:15:29.378,1.0
2021-06-30 14:15:29.407,493,6,2021-06-30 14:15:29.472,66,,2021-06-30 14:15:29.473,1.0
2021-06-30 14:15:29.507,498,7,2021-06-30 14:15:29.567,60,,2021-06-30 14:15:29.568,1.0
2021-06-30 14:15:29.607,495,7,2021-06-30 14:15:29.677,70,,2021-06-30 14:15:29.678,1.0
2021-06-30 14:15:29.707,500,7,2021-06-30 14:15:29.779,72,,2021-06-30 14:15:29.780,1.0
2021-06-30 14:15:29.807,500,7,2021-06-30 14:15:29.867,60,,2021-06-30 14:15:29.868,1.0
2021-06-30 14:15:29.907,500,7,2021-06-30 14:15:29.969,62,,2021-06-30 14:15:29.970,1.0
2021-06-30 14:15:30.008,500,7,2021-06-30 14:15:30.069,61,,2021-06-30 14:15:30.070,1.0
2021-06-30 14:15:30.107,500,8,2021-06-30 14:15:30.181,74,,2021-06-30 14:15:30.185,4.0
2021-06-30 14:15:30.208,500,8,2021-06-30 14:15:30.307,100,,2021-06-30 14:15:30.308,1.0
2021-06-30 14:15:30.312,500,8,2021-06-30 14:15:30.385,73,,2021-06-30 14:15:30.394,9.0
2021-06-30 14:15:30.408,500,7,2021-06-30 14:15:30.481,73,,2021-06-30 14:15:30.484,3.0
2021-06-30 14:15:30.507,500,7,2021-06-30 14:15:30.580,73,,2021-06-30 14:15:30.581,1.0
2021-06-30 14:15:30.607,500,7,2021-06-30 14:15:30.667,60,,2021-06-30 14:15:30.668,1.0
2021-06-30 14:15:30.708,500,7,2021-06-30 14:15:30.769,62,,2021-06-30 14:15:30.771,2.0
2021-06-30 14:15:30.807,500,8,2021-06-30 14:15:30.867,60,,2021-06-30 14:15:30.868,1.0
2021-06-30 14:15:30.907,500,7,2021-06-30 14:15:30.966,59,,2021-06-30 14:15:30.967,1.0
2021-06-30 14:15:31.007,500,7,2021-06-30 14:15:31.075,68,,2021-06-30 14:15:31.076,1.0
2021-06-30 14:15:31.108,500,7,2021-06-30 14:15:31.184,77,,2021-06-30 14:15:31.192,8.0
2021-06-30 14:15:31.207,500,8,2021-06-30 14:15:31.279,72,,2021-06-30 14:15:31.280,1.0
