frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 22:56:36.255,359,6,2021-06-30 22:56:36.301,48,,2021-06-30 22:56:36.304,3.0
2021-06-30 22:56:36.358,348,5,2021-06-30 22:56:36.410,53,,2021-06-30 22:56:36.411,1.0
2021-06-30 22:56:36.462,357,6,2021-06-30 22:56:36.515,53,,2021-06-30 22:56:36.516,1.0
2021-06-30 22:56:36.567,355,6,2021-06-30 22:56:36.620,53,,2021-06-30 22:56:36.621,1.0
2021-06-30 22:56:36.672,356,6,2021-06-30 22:56:36.725,53,,2021-06-30 22:56:36.727,2.0
2021-06-30 22:56:36.778,353,5,2021-06-30 22:56:36.829,52,,2021-06-30 22:56:36.831,2.0
2021-06-30 22:56:36.881,349,6,2021-06-30 22:56:36.933,52,,2021-06-30 22:56:36.935,2.0
2021-06-30 22:56:36.981,357,6,2021-06-30 22:56:37.034,53,,2021-06-30 22:56:37.037,3.0
2021-06-30 22:56:37.082,355,5,2021-06-30 22:56:37.134,53,,2021-06-30 22:56:37.138,4.0
2021-06-30 22:56:37.182,351,6,2021-06-30 22:56:37.233,52,,2021-06-30 22:56:37.240,7.0
2021-06-30 22:56:37.281,357,6,2021-06-30 22:56:37.334,53,,2021-06-30 22:56:37.340,6.0
2021-06-30 22:56:37.382,357,5,2021-06-30 22:56:37.434,53,,2021-06-30 22:56:37.443,9.0
2021-06-30 22:56:37.481,347,6,2021-06-30 22:56:37.532,51,,2021-06-30 22:56:37.534,2.0
2021-06-30 22:56:37.582,344,5,2021-06-30 22:56:37.632,51,,2021-06-30 22:56:37.634,2.0
2021-06-30 22:56:37.681,362,6,2021-06-30 22:56:37.726,45,,2021-06-30 22:56:37.728,2.0
2021-06-30 22:56:37.782,360,5,2021-06-30 22:56:37.834,53,,2021-06-30 22:56:37.843,9.0
2021-06-30 22:56:37.881,363,6,2021-06-30 22:56:37.934,53,,2021-06-30 22:56:37.936,2.0
2021-06-30 22:56:37.981,355,6,2021-06-30 22:56:38.033,52,,2021-06-30 22:56:38.043,10.0
2021-06-30 22:56:38.082,359,6,2021-06-30 22:56:38.135,53,,2021-06-30 22:56:38.138,3.0
2021-06-30 22:56:38.181,352,6,2021-06-30 22:56:38.234,53,,2021-06-30 22:56:38.238,4.0
2021-06-30 22:56:38.281,340,6,2021-06-30 22:56:38.332,51,,2021-06-30 22:56:38.336,4.0
2021-06-30 22:56:38.381,342,6,2021-06-30 22:56:38.432,51,,2021-06-30 22:56:38.436,4.0
2021-06-30 22:56:38.482,338,6,2021-06-30 22:56:38.524,42,,2021-06-30 22:56:38.525,1.0
2021-06-30 22:56:38.582,334,5,2021-06-30 22:56:38.632,51,,2021-06-30 22:56:38.642,10.0
2021-06-30 22:56:38.682,348,5,2021-06-30 22:56:38.733,52,,2021-06-30 22:56:38.737,4.0
2021-06-30 22:56:38.782,342,6,2021-06-30 22:56:38.833,52,,2021-06-30 22:56:38.839,6.0
2021-06-30 22:56:38.881,359,6,2021-06-30 22:56:38.934,53,,2021-06-30 22:56:38.936,2.0
2021-06-30 22:56:38.981,411,6,2021-06-30 22:56:39.041,60,,2021-06-30 22:56:39.047,6.0
2021-06-30 22:56:39.082,437,6,2021-06-30 22:56:39.145,64,,2021-06-30 22:56:39.146,1.0
2021-06-30 22:56:39.181,463,6,2021-06-30 22:56:39.247,66,,2021-06-30 22:56:39.248,1.0
2021-06-30 22:56:39.282,483,6,2021-06-30 22:56:39.350,68,,2021-06-30 22:56:39.352,2.0
2021-06-30 22:56:39.381,490,6,2021-06-30 22:56:39.441,60,,2021-06-30 22:56:39.451,10.0
2021-06-30 22:56:39.482,491,6,2021-06-30 22:56:39.552,71,,2021-06-30 22:56:39.553,1.0
2021-06-30 22:56:39.581,496,6,2021-06-30 22:56:39.642,61,,2021-06-30 22:56:39.646,4.0
2021-06-30 22:56:39.681,500,6,2021-06-30 22:56:39.752,71,,2021-06-30 22:56:39.753,1.0
2021-06-30 22:56:39.781,498,6,2021-06-30 22:56:39.851,70,,2021-06-30 22:56:39.852,1.0
2021-06-30 22:56:39.882,500,6,2021-06-30 22:56:39.954,73,,2021-06-30 22:56:39.955,1.0
2021-06-30 22:56:39.982,500,7,2021-06-30 22:56:40.055,74,,2021-06-30 22:56:40.056,1.0
2021-06-30 22:56:40.082,500,6,2021-06-30 22:56:40.151,70,,2021-06-30 22:56:40.152,1.0
2021-06-30 22:56:40.181,500,7,2021-06-30 22:56:40.240,59,,2021-06-30 22:56:40.246,6.0
2021-06-30 22:56:40.282,500,7,2021-06-30 22:56:40.343,62,,2021-06-30 22:56:40.345,2.0
2021-06-30 22:56:40.382,500,6,2021-06-30 22:56:40.443,62,,2021-06-30 22:56:40.448,5.0
2021-06-30 22:56:40.482,500,7,2021-06-30 22:56:40.553,72,,2021-06-30 22:56:40.554,1.0
