timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 20:02:45.969197,TCP,192.168.1.7,22,192.168.1.9,55980,594
2021-06-30 20:02:46.011089,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:46.013006,TCP,192.168.1.7,22,192.168.1.9,55980,130
2021-06-30 20:02:46.013037,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:46.014208,TCP,192.168.1.9,55980,192.168.1.7,22,162
2021-06-30 20:02:46.015964,TCP,192.168.1.7,22,192.168.1.9,55980,66
2021-06-30 20:02:46.018947,TCP,192.168.1.7,22,192.168.1.9,55980,114
2021-06-30 20:02:46.018979,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:46.019880,TCP,192.168.1.9,55980,192.168.1.7,22,210
2021-06-30 20:02:46.021743,TCP,192.168.1.7,22,192.168.1.9,55980,66
2021-06-30 20:02:46.022789,TCP,192.168.1.7,22,192.168.1.9,55980,178
2021-06-30 20:02:46.022833,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:47.710020,TCP,192.168.1.7,22,192.168.1.9,55980,226
2021-06-30 20:02:47.710021,TCP,192.168.1.7,22,192.168.1.9,55980,210
2021-06-30 20:02:47.710065,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:47.710098,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:47.914177,TCP,192.168.1.7,22,192.168.1.9,55980,178
2021-06-30 20:02:47.914177,TCP,192.168.1.7,22,192.168.1.9,55980,210
2021-06-30 20:02:47.914208,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:47.914250,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:50.782027,TCP,192.168.1.7,22,192.168.1.9,55980,178
2021-06-30 20:02:50.782028,TCP,192.168.1.7,22,192.168.1.9,55980,162
2021-06-30 20:02:50.782028,TCP,192.168.1.7,22,192.168.1.9,55980,210
2021-06-30 20:02:50.782028,TCP,192.168.1.7,22,192.168.1.9,55980,210
2021-06-30 20:02:50.782064,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:50.782104,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:50.782118,TCP,192.168.1.9,55980,192.168.1.7,22,66
2021-06-30 20:02:50.782127,TCP,192.168.1.9,55980,192.168.1.7,22,78
2021-06-30 20:02:50.986401,TCP,192.168.1.7,35536,192.168.1.9,22,74
2021-06-30 20:02:50.986447,TCP,192.168.1.9,22,192.168.1.7,35536,74
2021-06-30 20:02:50.988532,TCP,192.168.1.7,35536,192.168.1.9,22,66
