goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 12:16:50.700,206.19799999999998,7.60013,22.672
2021-06-30 12:16:59.542,205.786,9.600099,32.114999999999995
2021-06-30 12:17:10.392,206.007,8.000136,26.857
2021-06-30 12:17:19.635,205.97099999999998,10.800157,36.872
2021-06-30 12:17:31.688,205.451,8.600183,26.366
2021-06-30 12:17:41.531,205.785,11.799902,3.313
2021-06-30 12:17:54.551,207.02300000000002,8.600214,30.762999999999998
2021-06-30 12:18:04.399,206.4,10.400133,34.467
2021-06-30 12:18:16.052,209.596,8.200109,28.295
2021-06-30 12:18:25.500,206.31,10.600084,33.605999999999995
2021-06-30 12:18:37.353,206.262,7.800151,24.587
2021-06-30 12:18:46.395,207.044,11.200111,3.8449999999999998
