goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 19:15:49.086,208.55599999999998,7.200364,36.08
2021-06-24 19:15:57.548,225.814,10.399627,23.559
2021-06-24 19:16:09.212,206.86599999999999,8.000279,2.855
2021-06-24 19:16:18.436,212.978,10.399945,17.076999999999998
2021-06-24 19:16:30.083,218.01000000000002,8.999636,14.354000000000001
2021-06-24 19:16:40.332,207.383,11.200234,17.383
2021-06-24 19:16:52.770,209.132,10.399964,14.904
2021-06-24 19:17:04.409,213.09300000000002,9.600086,26.821
2021-06-24 19:17:15.266,215.556,8.000098,5.346
2021-06-24 19:17:24.499,219.441,11.599929,21.63
2021-06-24 19:17:37.353,214.326,8.000063,35.611
2021-06-24 19:17:46.619,214.589,11.799774,18.637
