goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 13:51:50.139,11.318999999999999,7.598303,35.378
2021-06-30 13:51:58.797,206.68900000000002,11.000174,10.137
2021-06-30 13:52:11.024,208.214,7.40015,31.635999999999996
2021-06-30 13:52:19.679,208.773,12.799918,16.309
2021-06-30 13:52:33.719,207.85,13.600384,29.766000000000002
2021-06-30 13:52:48.572,208.217,12.200629,15.154
2021-06-30 13:53:02.008,208.154,10.999329,10.517
2021-06-30 13:53:14.238,208.94199999999998,10.398921,5.1370000000000005
2021-06-30 13:53:25.864,208.727,7.600116,29.157
2021-06-30 13:53:34.713,207.986,11.599318,9.696
2021-06-30 13:53:47.542,207.622,7.400907,33.471000000000004
2021-06-30 13:53:56.198,8.186,11.400315,11.499
