goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 14:10:43.290,205.929,8.400167,29.904
2021-06-30 14:10:52.937,208.066,10.600147,33.787
2021-06-30 14:11:04.790,205.84,7.200083,26.076999999999998
2021-06-30 14:11:13.233,205.28199999999998,11.000187,36.531
2021-06-30 14:11:25.484,206.18900000000002,7.799887,26.924
2021-06-30 14:11:34.527,205.043,11.2004,4.557
2021-06-30 14:11:46.949,208.671,11.200132,2.197
2021-06-30 14:11:59.371,206.22199999999998,10.200147,31.631
2021-06-30 14:12:10.820,206.625,9.400296,32.079
2021-06-30 14:12:21.471,205.976,9.800796,31.227999999999998
2021-06-30 14:12:32.520,206.428,9.000155,36.416999999999994
2021-06-30 14:12:42.775,205.809,11.200215,35.976
