goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 21:30:02.949,206.649,9.199165,30.186
2021-06-24 21:30:13.397,206.52300000000002,10.200153,34.324
2021-06-24 21:30:24.851,205.68900000000002,7.00014,29.171
2021-06-24 21:30:33.095,206.375,11.800216,2.4090000000000003
2021-06-24 21:30:46.116,205.587,8.000634,25.779
2021-06-24 21:30:55.360,205.7,12.000144,5.156
2021-06-24 21:31:08.582,206.259,9.000138,29.603
2021-06-24 21:31:18.829,205.625,10.000162,7.213
2021-06-24 21:31:30.052,207.285,7.000457,23.258000000000003
2021-06-24 21:31:38.293,205.93,11.600229,2.841
2021-06-24 21:31:51.113,205.887,7.400184,22.929000000000002
2021-06-24 21:31:59.753,206.848,12.200198,12.954
