frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 22:06:18.596,285,7,2021-06-30 22:06:18.638,44,,2021-06-30 22:06:18.640,2.0
2021-06-30 22:06:18.687,288,6,2021-06-30 22:06:18.730,43,,2021-06-30 22:06:18.731,1.0
2021-06-30 22:06:18.783,285,5,2021-06-30 22:06:18.819,37,,2021-06-30 22:06:18.820,1.0
2021-06-30 22:06:18.882,296,5,2021-06-30 22:06:18.920,39,,2021-06-30 22:06:18.921,1.0
2021-06-30 22:06:18.982,288,5,2021-06-30 22:06:19.025,44,,2021-06-30 22:06:19.026,1.0
2021-06-30 22:06:19.082,297,5,2021-06-30 22:06:19.127,45,,2021-06-30 22:06:19.129,2.0
2021-06-30 22:06:19.182,293,5,2021-06-30 22:06:19.226,45,,2021-06-30 22:06:19.227,1.0
2021-06-30 22:06:19.281,299,6,2021-06-30 22:06:19.327,46,,2021-06-30 22:06:19.328,1.0
2021-06-30 22:06:19.381,291,6,2021-06-30 22:06:19.425,44,,2021-06-30 22:06:19.427,2.0
2021-06-30 22:06:19.481,297,6,2021-06-30 22:06:19.527,46,,2021-06-30 22:06:19.528,1.0
2021-06-30 22:06:19.582,294,5,2021-06-30 22:06:19.626,45,,2021-06-30 22:06:19.628,2.0
2021-06-30 22:06:19.682,304,5,2021-06-30 22:06:19.727,46,,2021-06-30 22:06:19.730,3.0
2021-06-30 22:06:19.782,300,5,2021-06-30 22:06:19.832,51,,2021-06-30 22:06:19.834,2.0
2021-06-30 22:06:19.882,310,5,2021-06-30 22:06:19.929,48,,2021-06-30 22:06:19.930,1.0
2021-06-30 22:06:19.981,303,6,2021-06-30 22:06:20.019,38,,2021-06-30 22:06:20.024,5.0
2021-06-30 22:06:20.082,299,6,2021-06-30 22:06:20.127,45,,2021-06-30 22:06:20.129,2.0
2021-06-30 22:06:20.182,296,5,2021-06-30 22:06:20.227,46,,2021-06-30 22:06:20.228,1.0
2021-06-30 22:06:20.281,299,6,2021-06-30 22:06:20.326,45,,2021-06-30 22:06:20.330,4.0
2021-06-30 22:06:20.381,297,5,2021-06-30 22:06:20.427,46,,2021-06-30 22:06:20.429,2.0
2021-06-30 22:06:20.482,302,5,2021-06-30 22:06:20.520,39,,2021-06-30 22:06:20.521,1.0
2021-06-30 22:06:20.582,303,5,2021-06-30 22:06:20.629,48,,2021-06-30 22:06:20.630,1.0
2021-06-30 22:06:20.681,295,6,2021-06-30 22:06:20.726,45,,2021-06-30 22:06:20.727,1.0
2021-06-30 22:06:20.781,296,6,2021-06-30 22:06:20.826,45,,2021-06-30 22:06:20.827,1.0
2021-06-30 22:06:20.882,303,5,2021-06-30 22:06:20.928,47,,2021-06-30 22:06:20.930,2.0
2021-06-30 22:06:20.981,308,6,2021-06-30 22:06:21.027,46,,2021-06-30 22:06:21.029,2.0
2021-06-30 22:06:21.082,341,5,2021-06-30 22:06:21.132,51,,2021-06-30 22:06:21.139,7.0
2021-06-30 22:06:21.181,424,6,2021-06-30 22:06:21.244,63,,2021-06-30 22:06:21.248,4.0
2021-06-30 22:06:21.281,461,6,2021-06-30 22:06:21.347,66,,2021-06-30 22:06:21.350,3.0
2021-06-30 22:06:21.381,476,6,2021-06-30 22:06:21.437,56,,2021-06-30 22:06:21.444,7.0
2021-06-30 22:06:21.481,488,6,2021-06-30 22:06:21.552,71,,2021-06-30 22:06:21.553,1.0
2021-06-30 22:06:21.581,499,6,2021-06-30 22:06:21.650,69,,2021-06-30 22:06:21.655,5.0
2021-06-30 22:06:21.682,500,6,2021-06-30 22:06:21.745,64,,2021-06-30 22:06:21.753,8.0
2021-06-30 22:06:21.782,500,6,2021-06-30 22:06:21.852,70,,2021-06-30 22:06:21.854,2.0
2021-06-30 22:06:21.882,500,6,2021-06-30 22:06:21.953,72,,2021-06-30 22:06:21.954,1.0
2021-06-30 22:06:21.982,500,7,2021-06-30 22:06:22.054,72,,2021-06-30 22:06:22.055,1.0
2021-06-30 22:06:22.082,500,6,2021-06-30 22:06:22.155,74,,2021-06-30 22:06:22.157,2.0
2021-06-30 22:06:22.181,500,7,2021-06-30 22:06:22.252,71,,2021-06-30 22:06:22.253,1.0
2021-06-30 22:06:22.281,500,7,2021-06-30 22:06:22.353,72,,2021-06-30 22:06:22.355,2.0
2021-06-30 22:06:22.381,500,7,2021-06-30 22:06:22.452,71,,2021-06-30 22:06:22.453,1.0
2021-06-30 22:06:22.482,500,6,2021-06-30 22:06:22.553,72,,2021-06-30 22:06:22.554,1.0
2021-06-30 22:06:22.582,500,6,2021-06-30 22:06:22.653,72,,2021-06-30 22:06:22.654,1.0
2021-06-30 22:06:22.682,500,6,2021-06-30 22:06:22.752,71,,2021-06-30 22:06:22.754,2.0
2021-06-30 22:06:22.781,500,6,2021-06-30 22:06:22.853,73,,2021-06-30 22:06:22.854,1.0
2021-06-30 22:06:22.881,500,6,2021-06-30 22:06:22.946,65,,2021-06-30 22:06:22.947,1.0
2021-06-30 22:06:22.982,500,6,2021-06-30 22:06:23.052,71,,2021-06-30 22:06:23.053,1.0
2021-06-30 22:06:23.082,500,6,2021-06-30 22:06:23.146,65,,2021-06-30 22:06:23.151,5.0
2021-06-30 22:06:23.182,500,6,2021-06-30 22:06:23.240,58,,2021-06-30 22:06:23.247,7.0
2021-06-30 22:06:23.282,500,6,2021-06-30 22:06:23.352,71,,2021-06-30 22:06:23.354,2.0
2021-06-30 22:06:23.381,500,6,2021-06-30 22:06:23.452,71,,2021-06-30 22:06:23.453,1.0
2021-06-30 22:06:23.482,497,6,2021-06-30 22:06:23.552,71,,2021-06-30 22:06:23.553,1.0
2021-06-30 22:06:23.582,500,6,2021-06-30 22:06:23.651,70,,2021-06-30 22:06:23.653,2.0
2021-06-30 22:06:23.681,500,6,2021-06-30 22:06:23.752,71,,2021-06-30 22:06:23.753,1.0
2021-06-30 22:06:23.781,496,6,2021-06-30 22:06:23.839,58,,2021-06-30 22:06:23.847,8.0
2021-06-30 22:06:23.882,500,6,2021-06-30 22:06:23.940,59,,2021-06-30 22:06:23.947,7.0
2021-06-30 22:06:23.982,496,6,2021-06-30 22:06:24.052,71,,2021-06-30 22:06:24.053,1.0
2021-06-30 22:06:24.081,495,6,2021-06-30 22:06:24.151,70,,2021-06-30 22:06:24.152,1.0
2021-06-30 22:06:24.182,500,6,2021-06-30 22:06:24.252,71,,2021-06-30 22:06:24.253,1.0
2021-06-30 22:06:24.282,500,6,2021-06-30 22:06:24.341,60,,2021-06-30 22:06:24.344,3.0
2021-06-30 22:06:24.382,500,6,2021-06-30 22:06:24.452,71,,2021-06-30 22:06:24.453,1.0
