frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 18:04:16.350,330,7,2021-06-30 18:04:16.393,46,,2021-06-30 18:04:16.395,2.0
2021-06-30 18:04:16.448,335,5,2021-06-30 18:04:16.490,43,,2021-06-30 18:04:16.492,2.0
2021-06-30 18:04:16.552,326,5,2021-06-30 18:04:16.600,48,,2021-06-30 18:04:16.602,2.0
2021-06-30 18:04:16.657,327,6,2021-06-30 18:04:16.707,50,,2021-06-30 18:04:16.708,1.0
2021-06-30 18:04:16.762,322,6,2021-06-30 18:04:16.811,49,,2021-06-30 18:04:16.812,1.0
2021-06-30 18:04:16.867,320,6,2021-06-30 18:04:16.915,48,,2021-06-30 18:04:16.921,6.0
2021-06-30 18:04:16.972,334,6,2021-06-30 18:04:17.023,50,,2021-06-30 18:04:17.026,3.0
2021-06-30 18:04:17.077,327,6,2021-06-30 18:04:17.126,49,,2021-06-30 18:04:17.129,3.0
2021-06-30 18:04:17.182,334,6,2021-06-30 18:04:17.234,53,,2021-06-30 18:04:17.236,2.0
2021-06-30 18:04:17.282,334,5,2021-06-30 18:04:17.332,51,,2021-06-30 18:04:17.333,1.0
2021-06-30 18:04:17.382,334,5,2021-06-30 18:04:17.431,50,,2021-06-30 18:04:17.433,2.0
2021-06-30 18:04:17.482,323,6,2021-06-30 18:04:17.530,48,,2021-06-30 18:04:17.532,2.0
2021-06-30 18:04:17.581,333,5,2021-06-30 18:04:17.630,49,,2021-06-30 18:04:17.632,2.0
2021-06-30 18:04:17.681,328,5,2021-06-30 18:04:17.730,49,,2021-06-30 18:04:17.731,1.0
2021-06-30 18:04:17.782,322,5,2021-06-30 18:04:17.830,48,,2021-06-30 18:04:17.831,1.0
2021-06-30 18:04:17.881,332,6,2021-06-30 18:04:17.931,50,,2021-06-30 18:04:17.932,1.0
2021-06-30 18:04:17.981,325,6,2021-06-30 18:04:18.030,49,,2021-06-30 18:04:18.031,1.0
2021-06-30 18:04:18.082,327,5,2021-06-30 18:04:18.131,50,,2021-06-30 18:04:18.133,2.0
2021-06-30 18:04:18.181,318,6,2021-06-30 18:04:18.229,48,,2021-06-30 18:04:18.230,1.0
2021-06-30 18:04:18.281,343,6,2021-06-30 18:04:18.333,52,,2021-06-30 18:04:18.334,1.0
2021-06-30 18:04:18.381,336,6,2021-06-30 18:04:18.431,50,,2021-06-30 18:04:18.432,1.0
2021-06-30 18:04:18.481,325,6,2021-06-30 18:04:18.531,50,,2021-06-30 18:04:18.532,1.0
