goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 18:55:56.954,217.221,8.0002,5.579
2021-06-24 18:56:06.196,25.134,10.400284,16.582
2021-06-24 18:56:17.647,209.303,9.200102,8.595
2021-06-24 18:56:28.079,213.053,10.800611,27.336
2021-06-24 18:56:40.138,210.95,7.600109,7.941
2021-06-24 18:56:48.979,212.45,17.000057,3.493
2021-06-24 18:57:07.210,206.633,7.600151,6.216
2021-06-24 18:57:16.038,205.61499999999998,10.600027,20.358
2021-06-24 18:57:27.883,12.196,9.200573,15.231
2021-06-24 18:57:38.131,212.211,11.399375,20.414
2021-06-24 18:57:50.777,209.91000000000003,7.5981,3.9899999999999998
2021-06-24 18:57:59.602,9.612,12.800446,19.942
