timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 13:19:01.787909,TCP,192.168.1.7,40460,192.168.1.9,43583,74
2021-06-30 13:19:01.787946,TCP,192.168.1.9,43583,192.168.1.7,40460,54
2021-06-30 13:19:02.607071,TCP,192.168.1.7,40462,192.168.1.9,43583,74
2021-06-30 13:19:02.607108,TCP,192.168.1.9,43583,192.168.1.7,40462,54
2021-06-30 13:19:03.016370,TCP,192.168.1.7,22,192.168.1.9,35490,594
2021-06-30 13:19:03.060842,TCP,192.168.1.9,35490,192.168.1.7,22,66
2021-06-30 13:19:03.062691,TCP,192.168.1.7,22,192.168.1.9,35490,130
2021-06-30 13:19:03.062723,TCP,192.168.1.9,35490,192.168.1.7,22,66
2021-06-30 13:19:03.063933,TCP,192.168.1.9,35490,192.168.1.7,22,162
2021-06-30 13:19:03.065973,TCP,192.168.1.7,22,192.168.1.9,35490,66
2021-06-30 13:19:03.070950,TCP,192.168.1.7,22,192.168.1.9,35490,114
2021-06-30 13:19:03.070982,TCP,192.168.1.9,35490,192.168.1.7,22,66
2021-06-30 13:19:03.071955,TCP,192.168.1.9,35490,192.168.1.7,22,178
2021-06-30 13:19:03.073903,TCP,192.168.1.7,22,192.168.1.9,35490,66
2021-06-30 13:19:03.074934,TCP,192.168.1.7,22,192.168.1.9,35490,178
2021-06-30 13:19:03.074979,TCP,192.168.1.9,35490,192.168.1.7,22,66
2021-06-30 13:19:03.835814,UDP,192.168.1.7,34099,192.168.1.9,123,90
2021-06-30 13:19:03.835986,UDP,192.168.1.9,123,192.168.1.7,34099,90
2021-06-30 13:19:04.245019,TCP,192.168.1.7,40464,192.168.1.9,43583,74
2021-06-30 13:19:04.245056,TCP,192.168.1.9,43583,192.168.1.7,40464,54
2021-06-30 13:19:04.859528,TCP,192.168.1.7,22,192.168.1.9,35490,226
2021-06-30 13:19:04.859528,TCP,192.168.1.7,22,192.168.1.9,35490,210
