goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 16:29:13.488,214.044,7.200028,28.927999999999997
2021-06-25 16:29:21.949,211.209,10.600108,19.683
2021-06-25 16:29:33.795,219.745,8.599909,11.346
2021-06-25 16:29:43.636,206.779,11.600074,27.147000000000002
2021-06-25 16:29:56.483,207.30100000000002,7.400232,34.467
2021-06-25 16:30:05.139,210.092,11.199519,12.389000000000001
2021-06-25 16:30:17.574,207.004,9.000156,13.84
2021-06-25 16:30:27.805,206.68800000000002,9.800157,14.155
2021-06-25 16:30:38.844,213.113,9.799922,8.965
2021-06-25 16:30:49.876,208.831,10.400634,25.535
2021-06-25 16:31:01.526,214.512,7.600196,27.292
2021-06-25 16:31:10.381,207.107,11.000313,7.58
