goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 17:28:23.988,214.31,7.800365,5.325
2021-06-24 17:28:33.024,220.249,11.400326,23.425
2021-06-24 17:28:45.686,215.748,7.20018,13.072000000000001
2021-06-24 17:28:54.125,207.745,10.000327,11.927999999999999
2021-06-24 17:29:05.366,220.256,7.400355,14.389000000000001
2021-06-24 17:29:14.019,218.799,12.000235,24.965999999999998
2021-06-24 17:29:27.279,7.7,10.800283,16.017
2021-06-24 17:29:39.123,210.677,11.001072,28.250999999999998
2021-06-24 17:29:51.375,210.082,7.200418,39.5
2021-06-24 17:29:59.843,222.765,10.400183,12.052
2021-06-24 17:30:11.488,208.01500000000001,8.399888,4.0969999999999995
2021-06-24 17:30:21.113,208.864,11.600289,24.847
