goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 15:27:15.833,234.59,7.200185,4.225
2021-06-24 15:27:24.284,215.37400000000002,11.200039,30.587
2021-06-24 15:27:36.741,8.815,7.600148,22.037000000000003
2021-06-24 15:27:45.384,209.59,19.200076,22.334
2021-06-24 15:28:05.827,5.769,8.200119,26.112
2021-06-24 15:28:15.069,210.048,11.40005,34.902
2021-06-24 15:28:27.726,206.297,11.000076,37.627
2021-06-24 15:28:39.981,209.117,12.000023,6.859999999999999
2021-06-24 15:28:53.207,8.845,10.200161,28.994
2021-06-24 15:29:04.456,6.495,14.000231,9.274
2021-06-24 15:29:19.482,208.758,7.200048,22.194
2021-06-24 15:29:27.924,9.484,11.000142,36.373999999999995
