goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 14:20:05.471,206.405,7.200205,29.39
2021-06-30 14:20:13.917,206.453,9.600119,32.428
2021-06-30 14:20:24.766,206.35500000000002,8.000158,30.487000000000002
2021-06-30 14:20:34.012,206.41799999999998,9.400154,31.427999999999997
2021-06-30 14:20:44.659,6.257000000000001,7.200162,23.581
2021-06-30 14:20:52.901,205.5,12.000237,3.263
2021-06-30 14:21:06.121,205.676,12.000258,3.0660000000000003
2021-06-30 14:21:19.340,206.118,10.000332,33.550000000000004
2021-06-30 14:21:30.590,205.52100000000002,9.200104,30.375
2021-06-30 14:21:41.035,205.518,11.800176,4.306
2021-06-30 14:21:54.055,206.184,8.599908,30.908
2021-06-30 14:22:03.902,205.965,11.400244,3.791
