goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 13:56:39.498,209.10500000000002,9.800164,2.731
2021-06-30 13:56:50.522,208.549,10.200337,2.114
2021-06-30 13:57:01.944,207.40800000000002,6.800307,32.285000000000004
2021-06-30 13:57:09.995,207.031,10.000168,5.801
2021-06-30 13:57:21.227,7.384,6.999314,27.302
2021-06-30 13:57:29.274,208.915,11.199879,11.206000000000001
2021-06-30 13:57:41.707,210.282,12.400178,14.540000000000001
2021-06-30 13:57:55.344,206.769,11.200233,7.998
2021-06-30 13:58:07.771,206.078,8.400366,36.556
2021-06-30 13:58:17.424,207.00099999999998,10.800506,4.492999999999999
2021-06-30 13:58:29.447,209.447,7.600443,31.11
2021-06-30 13:58:38.301,205.68,11.800463,17.857000000000003
