goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 16:24:34.265,208.041,7.999403,18.556
2021-06-25 16:24:43.507,214.408,9.799997,6.595
2021-06-25 16:24:54.546,213.429,8.199285,8.286
2021-06-25 16:25:03.990,205.88400000000001,10.800519,16.597
2021-06-25 16:25:16.030,223.33,7.799915,13.754999999999999
2021-06-25 16:25:25.082,8.588999999999999,10.402521,7.89
2021-06-25 16:25:36.520,206.194,7.60086,3.9459999999999997
2021-06-25 16:25:45.352,210.132,10.200244,17.624000000000002
2021-06-25 16:25:56.799,209.898,10.800402,17.7
2021-06-25 16:26:08.844,215.034,12.400458,7.508
2021-06-25 16:26:22.489,212.34900000000002,8.001281,6.37
2021-06-25 16:26:31.723,219.28900000000002,10.999156,19.555
