timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 20:35:34.832242,TCP,192.168.1.7,22,192.168.1.9,49692,594
2021-06-30 20:35:34.875082,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:34.877040,TCP,192.168.1.7,22,192.168.1.9,49692,130
2021-06-30 20:35:34.877074,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:34.878260,TCP,192.168.1.9,49692,192.168.1.7,22,162
2021-06-30 20:35:34.879975,TCP,192.168.1.7,22,192.168.1.9,49692,66
2021-06-30 20:35:34.882881,TCP,192.168.1.7,22,192.168.1.9,49692,114
2021-06-30 20:35:34.882913,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:34.883821,TCP,192.168.1.9,49692,192.168.1.7,22,210
2021-06-30 20:35:34.886888,TCP,192.168.1.7,22,192.168.1.9,49692,178
2021-06-30 20:35:34.886939,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:36.572919,TCP,192.168.1.7,22,192.168.1.9,49692,226
2021-06-30 20:35:36.572919,TCP,192.168.1.7,22,192.168.1.9,49692,210
2021-06-30 20:35:36.572966,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:36.572998,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:36.777399,TCP,192.168.1.7,22,192.168.1.9,49692,178
2021-06-30 20:35:36.777399,TCP,192.168.1.7,22,192.168.1.9,49692,210
2021-06-30 20:35:36.777432,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:36.777475,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:39.645125,TCP,192.168.1.7,22,192.168.1.9,49692,178
2021-06-30 20:35:39.645125,TCP,192.168.1.7,22,192.168.1.9,49692,162
2021-06-30 20:35:39.645126,TCP,192.168.1.7,22,192.168.1.9,49692,210
2021-06-30 20:35:39.645126,TCP,192.168.1.7,22,192.168.1.9,49692,210
2021-06-30 20:35:39.645158,TCP,192.168.1.9,49692,192.168.1.7,22,66
2021-06-30 20:35:39.645194,TCP,192.168.1.9,49692,192.168.1.7,22,66
