goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 18:00:50.962,277.079,7.400022,5.899
2021-06-25 18:00:59.670,216.008,10.200666,24.326
2021-06-25 18:01:11.125,211.04899999999998,7.399898,34.053
2021-06-25 18:01:19.785,213.566,10.600213,32.221
2021-06-25 18:01:31.644,207.241,7.799812,36.947
2021-06-25 18:01:40.703,213.344,11.400019,18.637
2021-06-25 18:01:53.348,206.632,10.200225,10.142999999999999
2021-06-25 18:02:04.777,208.07600000000002,10.400323,51.601
2021-06-25 18:02:16.449,206.176,7.000143,35.681
2021-06-25 18:02:24.711,221.73499999999999,11.200094,16.171000000000003
2021-06-25 18:02:37.166,208.592,8.599633,37.775000000000006
2021-06-25 18:02:47.023,207.173,11.000048,22.779
