frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-25 20:53:52.522,305,6,2021-06-25 20:53:52.562,42,,2021-06-25 20:53:52.564,2.0
2021-06-25 20:53:52.625,309,6,2021-06-25 20:53:52.664,39,,2021-06-25 20:53:52.665,1.0
2021-06-25 20:53:52.727,304,5,2021-06-25 20:53:52.776,50,,2021-06-25 20:53:52.778,2.0
2021-06-25 20:53:52.827,312,8,2021-06-25 20:53:52.869,42,,2021-06-25 20:53:52.870,1.0
2021-06-25 20:53:52.927,314,6,2021-06-25 20:53:52.968,41,,2021-06-25 20:53:52.969,1.0
2021-06-25 20:53:53.027,306,6,2021-06-25 20:53:53.070,43,,2021-06-25 20:53:53.071,1.0
2021-06-25 20:53:53.127,312,6,2021-06-25 20:53:53.168,41,,2021-06-25 20:53:53.169,1.0
2021-06-25 20:53:53.227,307,6,2021-06-25 20:53:53.276,49,,2021-06-25 20:53:53.277,1.0
2021-06-25 20:53:53.327,312,6,2021-06-25 20:53:53.375,48,,2021-06-25 20:53:53.377,2.0
2021-06-25 20:53:53.427,308,5,2021-06-25 20:53:53.475,49,,2021-06-25 20:53:53.476,1.0
2021-06-25 20:53:53.527,312,6,2021-06-25 20:53:53.574,47,,2021-06-25 20:53:53.576,2.0
2021-06-25 20:53:53.627,308,5,2021-06-25 20:53:53.667,40,,2021-06-25 20:53:53.669,2.0
2021-06-25 20:53:53.727,303,5,2021-06-25 20:53:53.774,48,,2021-06-25 20:53:53.775,1.0
2021-06-25 20:53:53.828,313,5,2021-06-25 20:53:53.873,46,,2021-06-25 20:53:53.875,2.0
2021-06-25 20:53:53.927,304,5,2021-06-25 20:53:53.973,47,,2021-06-25 20:53:53.974,1.0
2021-06-25 20:53:54.027,308,6,2021-06-25 20:53:54.074,47,,2021-06-25 20:53:54.075,1.0
2021-06-25 20:53:54.127,301,5,2021-06-25 20:53:54.172,45,,2021-06-25 20:53:54.174,2.0
2021-06-25 20:53:54.227,309,5,2021-06-25 20:53:54.274,48,,2021-06-25 20:53:54.275,1.0
2021-06-25 20:53:54.328,314,5,2021-06-25 20:53:54.376,49,,2021-06-25 20:53:54.377,1.0
2021-06-25 20:53:54.427,307,6,2021-06-25 20:53:54.474,47,,2021-06-25 20:53:54.475,1.0
2021-06-25 20:53:54.527,308,6,2021-06-25 20:53:54.574,47,,2021-06-25 20:53:54.575,1.0
2021-06-25 20:53:54.627,308,5,2021-06-25 20:53:54.676,50,,2021-06-25 20:53:54.677,1.0
2021-06-25 20:53:54.727,314,5,2021-06-25 20:53:54.774,48,,2021-06-25 20:53:54.775,1.0
2021-06-25 20:53:54.827,311,6,2021-06-25 20:53:54.874,47,,2021-06-25 20:53:54.876,2.0
2021-06-25 20:53:54.927,311,6,2021-06-25 20:53:54.974,48,,2021-06-25 20:53:54.975,1.0
2021-06-25 20:53:55.027,313,5,2021-06-25 20:53:55.074,48,,2021-06-25 20:53:55.075,1.0
2021-06-25 20:53:55.127,296,6,2021-06-25 20:53:55.178,51,,2021-06-25 20:53:55.180,2.0
2021-06-25 20:53:55.227,309,6,2021-06-25 20:53:55.274,47,,2021-06-25 20:53:55.275,1.0
2021-06-25 20:53:55.327,318,5,2021-06-25 20:53:55.374,48,,2021-06-25 20:53:55.376,2.0
2021-06-25 20:53:55.427,398,6,2021-06-25 20:53:55.485,58,,2021-06-25 20:53:55.486,1.0
2021-06-25 20:53:55.527,442,6,2021-06-25 20:53:55.590,63,,2021-06-25 20:53:55.601,11.0
2021-06-25 20:53:55.627,478,6,2021-06-25 20:53:55.695,68,,2021-06-25 20:53:55.698,3.0
2021-06-25 20:53:55.727,495,7,2021-06-25 20:53:55.788,61,,2021-06-25 20:53:55.804,16.0
2021-06-25 20:53:55.828,499,6,2021-06-25 20:53:55.889,62,,2021-06-25 20:53:55.900,11.0
2021-06-25 20:53:55.927,500,7,2021-06-25 20:53:55.995,68,,2021-06-25 20:53:55.999,4.0
2021-06-25 20:53:56.027,500,7,2021-06-25 20:53:56.095,68,,2021-06-25 20:53:56.099,4.0
2021-06-25 20:53:56.128,500,7,2021-06-25 20:53:56.199,72,,2021-06-25 20:53:56.201,2.0
2021-06-25 20:53:56.227,500,7,2021-06-25 20:53:56.287,60,,2021-06-25 20:53:56.292,5.0
2021-06-25 20:53:56.328,500,6,2021-06-25 20:53:56.401,74,,2021-06-25 20:53:56.403,2.0
2021-06-25 20:53:56.428,500,7,2021-06-25 20:53:56.492,65,,2021-06-25 20:53:56.504,12.0
2021-06-25 20:53:56.527,500,7,2021-06-25 20:53:56.596,69,,2021-06-25 20:53:56.601,5.0
2021-06-25 20:53:56.627,500,7,2021-06-25 20:53:56.686,60,,2021-06-25 20:53:56.695,9.0
2021-06-25 20:53:56.727,500,8,2021-06-25 20:53:56.790,63,,2021-06-25 20:53:56.802,12.0
2021-06-25 20:53:56.827,500,7,2021-06-25 20:53:56.899,72,,2021-06-25 20:53:56.909,10.0
2021-06-25 20:53:56.927,500,7,2021-06-25 20:53:57.003,76,,2021-06-25 20:53:57.004,1.0
2021-06-25 20:53:57.027,500,7,2021-06-25 20:53:57.095,69,,2021-06-25 20:53:57.100,5.0
2021-06-25 20:53:57.127,500,7,2021-06-25 20:53:57.198,72,,2021-06-25 20:53:57.199,1.0
2021-06-25 20:53:57.227,500,7,2021-06-25 20:53:57.299,73,,2021-06-25 20:53:57.300,1.0
2021-06-25 20:53:57.327,500,7,2021-06-25 20:53:57.386,59,,2021-06-25 20:53:57.392,6.0
2021-06-25 20:53:57.427,500,7,2021-06-25 20:53:57.486,60,,2021-06-25 20:53:57.495,9.0
2021-06-25 20:53:57.527,500,7,2021-06-25 20:53:57.591,64,,2021-06-25 20:53:57.597,6.0
2021-06-25 20:53:57.627,500,7,2021-06-25 20:53:57.687,60,,2021-06-25 20:53:57.696,9.0
2021-06-25 20:53:57.728,500,7,2021-06-25 20:53:57.793,66,,2021-06-25 20:53:57.799,6.0
2021-06-25 20:53:57.827,500,7,2021-06-25 20:53:57.898,71,,2021-06-25 20:53:57.900,2.0
2021-06-25 20:53:57.927,500,7,2021-06-25 20:53:57.988,62,,2021-06-25 20:53:57.999,11.0
2021-06-25 20:53:58.027,500,7,2021-06-25 20:53:58.098,71,,2021-06-25 20:53:58.100,2.0
2021-06-25 20:53:58.127,500,7,2021-06-25 20:53:58.195,68,,2021-06-25 20:53:58.198,3.0
2021-06-25 20:53:58.228,500,7,2021-06-25 20:53:58.289,62,,2021-06-25 20:53:58.294,5.0
2021-06-25 20:53:58.327,500,7,2021-06-25 20:53:58.399,72,,2021-06-25 20:53:58.401,2.0
2021-06-25 20:53:58.427,500,7,2021-06-25 20:53:58.490,63,,2021-06-25 20:53:58.501,11.0
2021-06-25 20:53:58.527,500,7,2021-06-25 20:53:58.598,72,,2021-06-25 20:53:58.600,2.0
2021-06-25 20:53:58.627,500,7,2021-06-25 20:53:58.698,71,,2021-06-25 20:53:58.700,2.0
2021-06-25 20:53:58.727,500,7,2021-06-25 20:53:58.798,71,,2021-06-25 20:53:58.801,3.0
2021-06-25 20:53:58.827,500,7,2021-06-25 20:53:58.888,61,,2021-06-25 20:53:58.900,12.0
2021-06-25 20:53:58.927,500,7,2021-06-25 20:53:58.988,61,,2021-06-25 20:53:58.999,11.0
2021-06-25 20:53:59.027,500,7,2021-06-25 20:53:59.095,69,,2021-06-25 20:53:59.097,2.0
2021-06-25 20:53:59.134,500,8,2021-06-25 20:53:59.204,77,,2021-06-25 20:53:59.205,1.0
2021-06-25 20:53:59.227,500,7,2021-06-25 20:53:59.292,65,,2021-06-25 20:53:59.297,5.0
2021-06-25 20:53:59.327,500,8,2021-06-25 20:53:59.391,64,,2021-06-25 20:53:59.395,4.0
2021-06-25 20:53:59.427,500,7,2021-06-25 20:53:59.487,60,,2021-06-25 20:53:59.497,10.0
2021-06-25 20:53:59.528,500,7,2021-06-25 20:53:59.594,66,,2021-06-25 20:53:59.600,6.0
2021-06-25 20:53:59.628,500,6,2021-06-25 20:53:59.687,60,,2021-06-25 20:53:59.698,11.0
2021-06-25 20:53:59.727,500,7,2021-06-25 20:53:59.798,72,,2021-06-25 20:53:59.802,4.0
2021-06-25 20:53:59.828,500,7,2021-06-25 20:53:59.887,60,,2021-06-25 20:53:59.898,11.0
2021-06-25 20:53:59.927,500,7,2021-06-25 20:53:59.998,71,,2021-06-25 20:54:00.001,3.0
2021-06-25 20:54:00.027,500,7,2021-06-25 20:54:00.088,61,,2021-06-25 20:54:00.092,4.0
2021-06-25 20:54:00.127,500,7,2021-06-25 20:54:00.198,71,,2021-06-25 20:54:00.199,1.0
2021-06-25 20:54:00.227,500,7,2021-06-25 20:54:00.286,59,,2021-06-25 20:54:00.294,8.0
2021-06-25 20:54:00.327,500,8,2021-06-25 20:54:00.407,80,,2021-06-25 20:54:00.408,1.0
2021-06-25 20:54:00.428,500,6,2021-06-25 20:54:00.499,72,,2021-06-25 20:54:00.500,1.0
2021-06-25 20:54:00.528,500,7,2021-06-25 20:54:00.598,71,,2021-06-25 20:54:00.601,3.0
