frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 20:55:00.674,277,13,2021-06-30 20:55:00.720,51,,2021-06-30 20:55:00.721,1.0
2021-06-30 20:55:00.762,276,6,2021-06-30 20:55:00.805,44,,2021-06-30 20:55:00.806,1.0
2021-06-30 20:55:00.866,271,6,2021-06-30 20:55:00.904,38,,2021-06-30 20:55:00.906,2.0
2021-06-30 20:55:00.971,279,5,2021-06-30 20:55:01.014,44,,2021-06-30 20:55:01.015,1.0
2021-06-30 20:55:01.076,272,6,2021-06-30 20:55:01.125,49,,2021-06-30 20:55:01.126,1.0
2021-06-30 20:55:01.181,280,5,2021-06-30 20:55:01.225,44,,2021-06-30 20:55:01.226,1.0
2021-06-30 20:55:01.281,278,6,2021-06-30 20:55:01.324,43,,2021-06-30 20:55:01.326,2.0
2021-06-30 20:55:01.381,277,5,2021-06-30 20:55:01.429,48,,2021-06-30 20:55:01.430,1.0
2021-06-30 20:55:01.481,271,5,2021-06-30 20:55:01.523,42,,2021-06-30 20:55:01.525,2.0
2021-06-30 20:55:01.582,276,5,2021-06-30 20:55:01.625,44,,2021-06-30 20:55:01.626,1.0
2021-06-30 20:55:01.682,274,5,2021-06-30 20:55:01.724,42,,2021-06-30 20:55:01.726,2.0
2021-06-30 20:55:01.782,273,5,2021-06-30 20:55:01.825,44,,2021-06-30 20:55:01.826,1.0
2021-06-30 20:55:01.881,272,6,2021-06-30 20:55:01.925,44,,2021-06-30 20:55:01.926,1.0
2021-06-30 20:55:01.982,281,5,2021-06-30 20:55:02.025,44,,2021-06-30 20:55:02.026,1.0
2021-06-30 20:55:02.082,280,5,2021-06-30 20:55:02.125,44,,2021-06-30 20:55:02.126,1.0
2021-06-30 20:55:02.182,282,5,2021-06-30 20:55:02.225,44,,2021-06-30 20:55:02.226,1.0
2021-06-30 20:55:02.281,273,6,2021-06-30 20:55:02.328,47,,2021-06-30 20:55:02.330,2.0
