timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 12:44:58.888043,TCP,192.168.1.7,22,192.168.1.9,40706,594
2021-06-30 12:44:58.928833,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:44:58.930612,TCP,192.168.1.7,22,192.168.1.9,40706,130
2021-06-30 12:44:58.930645,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:44:58.931823,TCP,192.168.1.9,40706,192.168.1.7,22,162
2021-06-30 12:44:58.933447,TCP,192.168.1.7,22,192.168.1.9,40706,66
2021-06-30 12:44:58.936703,TCP,192.168.1.7,22,192.168.1.9,40706,114
2021-06-30 12:44:58.936736,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:44:58.937632,TCP,192.168.1.9,40706,192.168.1.7,22,178
2021-06-30 12:44:58.940568,TCP,192.168.1.7,22,192.168.1.9,40706,178
2021-06-30 12:44:58.940617,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:00.833721,TCP,192.168.1.7,22,192.168.1.9,40706,226
2021-06-30 12:45:00.833721,TCP,192.168.1.7,22,192.168.1.9,40706,210
2021-06-30 12:45:00.833768,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:00.833801,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:01.038213,TCP,192.168.1.7,22,192.168.1.9,40706,178
2021-06-30 12:45:01.038213,TCP,192.168.1.7,22,192.168.1.9,40706,210
2021-06-30 12:45:01.038247,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:01.038290,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:02.267380,UDP,192.168.1.7,38949,192.168.1.9,123,90
2021-06-30 12:45:02.267543,UDP,192.168.1.9,123,192.168.1.7,38949,90
2021-06-30 12:45:04.221733,TCP,192.168.1.7,22,192.168.1.9,40706,178
2021-06-30 12:45:04.221766,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:04.225853,TCP,192.168.1.7,22,192.168.1.9,40706,162
2021-06-30 12:45:04.225886,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:04.226370,TCP,192.168.1.7,22,192.168.1.9,40706,210
2021-06-30 12:45:04.226390,TCP,192.168.1.9,40706,192.168.1.7,22,66
2021-06-30 12:45:04.622713,TCP,192.168.1.7,59534,192.168.1.9,22,74
2021-06-30 12:45:04.622759,TCP,192.168.1.9,22,192.168.1.7,59534,74
2021-06-30 12:45:04.624591,TCP,192.168.1.7,59534,192.168.1.9,22,66
2021-06-30 12:45:04.625354,TCP,192.168.1.7,59534,192.168.1.9,22,90
2021-06-30 12:45:04.625380,TCP,192.168.1.9,22,192.168.1.7,59534,66
2021-06-30 12:45:04.637741,TCP,192.168.1.9,22,192.168.1.7,59534,107
2021-06-30 12:45:04.639603,TCP,192.168.1.7,59534,192.168.1.9,22,66
2021-06-30 12:45:04.639611,TCP,192.168.1.9,22,192.168.1.7,59534,1146
2021-06-30 12:45:04.641414,TCP,192.168.1.7,59534,192.168.1.9,22,706
2021-06-30 12:45:04.641414,TCP,192.168.1.7,59534,192.168.1.9,22,66
2021-06-30 12:45:04.641424,TCP,192.168.1.9,22,192.168.1.7,59534,66
2021-06-30 12:45:04.643312,TCP,192.168.1.7,59534,192.168.1.9,22,90
2021-06-30 12:45:04.643327,TCP,192.168.1.9,22,192.168.1.7,59534,66
2021-06-30 12:45:04.646989,TCP,192.168.1.9,22,192.168.1.7,59534,346
2021-06-30 12:45:04.648537,TCP,192.168.1.7,59534,192.168.1.9,22,66
2021-06-30 12:45:04.726182,TCP,192.168.1.7,59534,192.168.1.9,22,338
2021-06-30 12:45:04.726214,TCP,192.168.1.9,22,192.168.1.7,59534,66
2021-06-30 12:45:04.731903,TCP,192.168.1.9,22,192.168.1.7,59534,914
2021-06-30 12:45:04.733728,TCP,192.168.1.7,59534,192.168.1.9,22,66
2021-06-30 12:45:04.830036,TCP,192.168.1.7,59534,192.168.1.9,22,82
2021-06-30 12:45:04.830067,TCP,192.168.1.9,22,192.168.1.7,59534,66
