goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 16:57:05.880,207.614,8.800109,7.276999999999999
2021-06-25 16:57:15.905,207.264,10.199785,22.951
2021-06-25 16:57:27.350,226.106,7.600495,7.399
2021-06-25 16:57:36.208,16.483999999999998,9.200406,16.11
2021-06-25 16:57:46.452,208.977,7.600454,3.569
2021-06-25 16:57:55.281,211.371,11.000563,23.066
2021-06-25 16:58:07.535,208.285,12.399897,28.818
2021-06-25 16:58:21.190,212.756,10.400008,17.236
2021-06-25 16:58:32.830,220.042,7.200587,6.3709999999999996
2021-06-25 16:58:41.271,16.686,11.200374,21.94
2021-06-25 16:58:53.521,209.346,8.400145,13.509
2021-06-25 16:59:03.154,207.734,11.400859,18.407
