timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 14:24:32.653417,TCP,192.168.1.7,51754,192.168.1.9,46295,74
2021-06-30 14:24:32.653454,TCP,192.168.1.9,46295,192.168.1.7,51754,54
2021-06-30 14:24:33.472109,TCP,192.168.1.7,51756,192.168.1.9,46295,74
2021-06-30 14:24:33.472146,TCP,192.168.1.9,46295,192.168.1.7,51756,54
2021-06-30 14:24:33.779690,TCP,192.168.1.7,22,192.168.1.9,51874,594
2021-06-30 14:24:33.820857,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:33.823102,TCP,192.168.1.7,22,192.168.1.9,51874,130
2021-06-30 14:24:33.823125,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:33.823985,TCP,192.168.1.9,51874,192.168.1.7,22,162
2021-06-30 14:24:33.826478,TCP,192.168.1.7,22,192.168.1.9,51874,66
2021-06-30 14:24:33.828861,TCP,192.168.1.7,22,192.168.1.9,51874,114
2021-06-30 14:24:33.828893,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:33.829811,TCP,192.168.1.9,51874,192.168.1.7,22,194
2021-06-30 14:24:33.833511,TCP,192.168.1.7,22,192.168.1.9,51874,178
2021-06-30 14:24:33.833561,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:35.110398,TCP,192.168.1.7,51758,192.168.1.9,46295,74
2021-06-30 14:24:35.110433,TCP,192.168.1.9,46295,192.168.1.7,51758,54
2021-06-30 14:24:35.520339,TCP,192.168.1.7,22,192.168.1.9,51874,226
2021-06-30 14:24:35.520339,TCP,192.168.1.7,22,192.168.1.9,51874,210
2021-06-30 14:24:35.520384,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:35.520416,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:35.724536,TCP,192.168.1.7,22,192.168.1.9,51874,178
2021-06-30 14:24:35.724536,TCP,192.168.1.7,22,192.168.1.9,51874,210
2021-06-30 14:24:35.724570,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:35.724613,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:38.387513,TCP,192.168.1.7,51762,192.168.1.9,46295,74
2021-06-30 14:24:38.387549,TCP,192.168.1.9,46295,192.168.1.7,51762,54
2021-06-30 14:24:38.592353,TCP,192.168.1.7,22,192.168.1.9,51874,178
2021-06-30 14:24:38.592353,TCP,192.168.1.7,22,192.168.1.9,51874,162
2021-06-30 14:24:38.592353,TCP,192.168.1.7,22,192.168.1.9,51874,210
2021-06-30 14:24:38.592353,TCP,192.168.1.7,22,192.168.1.9,51874,210
2021-06-30 14:24:38.592373,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:38.592394,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:38.592399,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:38.592404,TCP,192.168.1.9,51874,192.168.1.7,22,78
2021-06-30 14:24:38.796606,TCP,192.168.1.7,38404,192.168.1.9,22,74
2021-06-30 14:24:38.796652,TCP,192.168.1.9,22,192.168.1.7,38404,74
2021-06-30 14:24:38.798316,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:38.799206,TCP,192.168.1.7,38404,192.168.1.9,22,90
2021-06-30 14:24:38.799233,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:38.807014,TCP,192.168.1.9,22,192.168.1.7,38404,107
2021-06-30 14:24:38.808460,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:38.808468,TCP,192.168.1.9,22,192.168.1.7,38404,1146
2021-06-30 14:24:38.810412,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:38.811554,TCP,192.168.1.7,38404,192.168.1.9,22,706
2021-06-30 14:24:38.811577,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:38.813555,TCP,192.168.1.7,38404,192.168.1.9,22,90
2021-06-30 14:24:38.813567,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:38.817858,TCP,192.168.1.9,22,192.168.1.7,38404,346
2021-06-30 14:24:38.819406,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:38.897360,TCP,192.168.1.7,38404,192.168.1.9,22,338
2021-06-30 14:24:38.897382,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:38.900524,TCP,192.168.1.9,22,192.168.1.7,38404,914
2021-06-30 14:24:38.902505,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:38.997048,TCP,192.168.1.7,38404,192.168.1.9,22,82
2021-06-30 14:24:38.997081,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:39.004662,TCP,192.168.1.7,38404,192.168.1.9,22,130
2021-06-30 14:24:39.004695,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:39.004884,TCP,192.168.1.9,22,192.168.1.7,38404,130
2021-06-30 14:24:39.006608,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:39.060637,TCP,192.168.1.7,38404,192.168.1.9,22,1234
2021-06-30 14:24:39.067233,TCP,192.168.1.9,22,192.168.1.7,38404,114
2021-06-30 14:24:39.068637,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:39.105318,TCP,192.168.1.7,22,192.168.1.9,51874,338
2021-06-30 14:24:39.105332,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:39.105991,TCP,192.168.1.7,38404,192.168.1.9,22,146
2021-06-30 14:24:39.152298,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:39.168637,TCP,192.168.1.9,22,192.168.1.7,38404,594
2021-06-30 14:24:39.170541,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:39.170559,TCP,192.168.1.9,22,192.168.1.7,38404,130
2021-06-30 14:24:39.172284,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:39.206406,TCP,192.168.1.7,38404,192.168.1.9,22,306
2021-06-30 14:24:39.206448,TCP,192.168.1.9,22,192.168.1.7,38404,66
2021-06-30 14:24:39.207464,TCP,192.168.1.9,22,192.168.1.7,38404,178
2021-06-30 14:24:39.211057,TCP,192.168.1.7,22,192.168.1.9,51874,178
2021-06-30 14:24:39.211077,TCP,192.168.1.9,51874,192.168.1.7,22,66
2021-06-30 14:24:39.251700,TCP,192.168.1.7,38404,192.168.1.9,22,66
2021-06-30 14:24:39.568257,TCP,192.168.1.9,37004,192.168.1.7,45727,74
2021-06-30 14:24:39.573669,TCP,192.168.1.7,45727,192.168.1.9,37004,74
