timestamp,power_mW
2021-06-24 16:30:46.158,27502.0
2021-06-24 16:30:46.192,24232.0
2021-06-24 16:30:46.194,26218.0
2021-06-24 16:30:46.195,26860.0
2021-06-24 16:30:46.197,23790.0
2021-06-24 16:30:46.198,25154.0
2021-06-24 16:30:46.199,24934.0
2021-06-24 16:30:46.201,24518.0
2021-06-24 16:30:46.202,26742.0
2021-06-24 16:30:46.204,24530.0
2021-06-24 16:30:46.208,25130.0
2021-06-24 16:30:46.213,25514.0
2021-06-24 16:30:46.218,23498.0
2021-06-24 16:30:46.223,25320.0
2021-06-24 16:30:46.228,25144.0
2021-06-24 16:30:46.233,25350.0
2021-06-24 16:30:46.238,23930.0
2021-06-24 16:30:46.243,26650.0
2021-06-24 16:30:46.248,25236.0
2021-06-24 16:30:46.253,26068.0
2021-06-24 16:30:46.258,25196.0
2021-06-24 16:30:46.263,25544.0
2021-06-24 16:30:46.268,24718.0
2021-06-24 16:30:46.273,25924.0
2021-06-24 16:30:46.278,23790.0
2021-06-24 16:30:46.283,23642.0
2021-06-24 16:30:46.288,25444.0
2021-06-24 16:30:46.293,26704.0
2021-06-24 16:30:46.298,25822.0
2021-06-24 16:30:46.303,24580.0
2021-06-24 16:30:46.308,25190.0
2021-06-24 16:30:46.313,24068.0
2021-06-24 16:30:46.318,24632.0
2021-06-24 16:30:46.323,23898.0
2021-06-24 16:30:46.328,25956.0
2021-06-24 16:30:46.333,25740.0
2021-06-24 16:30:46.338,25036.0
2021-06-24 16:30:46.343,25244.0
2021-06-24 16:30:46.348,23522.0
2021-06-24 16:30:46.353,25572.0
2021-06-24 16:30:46.358,24780.0
2021-06-24 16:30:46.363,25874.0
2021-06-24 16:30:46.368,24672.0
2021-06-24 16:30:46.373,24592.0
2021-06-24 16:30:46.378,23384.0
2021-06-24 16:30:46.383,23604.0
2021-06-24 16:30:46.388,23806.0
2021-06-24 16:30:46.393,24986.0
2021-06-24 16:30:46.398,25992.0
2021-06-24 16:30:46.403,26270.0
2021-06-24 16:30:46.408,25156.0
2021-06-24 16:30:46.413,24766.0
2021-06-24 16:30:46.418,23342.0
2021-06-24 16:30:46.423,23642.0
2021-06-24 16:30:46.428,24786.0
2021-06-24 16:30:46.433,25162.0
2021-06-24 16:30:46.438,26222.0
2021-06-24 16:30:46.443,25852.0
2021-06-24 16:30:46.448,24138.0
2021-06-24 16:30:46.453,25910.0
2021-06-24 16:30:46.458,25470.0
2021-06-24 16:30:46.463,27102.0
2021-06-24 16:30:46.468,24672.0
2021-06-24 16:30:46.474,24648.0
2021-06-24 16:30:46.478,24646.0
2021-06-24 16:30:46.483,23790.0
2021-06-24 16:30:46.488,24176.0
2021-06-24 16:30:46.493,23646.0
2021-06-24 16:30:46.498,24746.0
2021-06-24 16:30:46.503,25032.0
2021-06-24 16:30:46.508,24386.0
2021-06-24 16:30:46.513,24458.0
2021-06-24 16:30:46.518,24294.0
2021-06-24 16:30:46.523,25766.0
2021-06-24 16:30:46.528,24980.0
2021-06-24 16:30:46.533,23414.0
2021-06-24 16:30:46.538,24668.0
2021-06-24 16:30:46.543,25022.0
2021-06-24 16:30:46.548,24570.0
2021-06-24 16:30:46.553,25026.0
2021-06-24 16:30:46.559,23914.0
2021-06-24 16:30:46.563,25970.0
2021-06-24 16:30:46.568,26658.0
2021-06-24 16:30:46.573,24710.0
2021-06-24 16:30:46.578,24492.0
2021-06-24 16:30:46.583,23750.0
2021-06-24 16:30:46.588,24248.0
2021-06-24 16:30:46.593,24868.0
2021-06-24 16:30:46.598,24580.0
2021-06-24 16:30:46.603,24818.0
2021-06-24 16:30:46.608,24836.0
2021-06-24 16:30:46.613,24776.0
2021-06-24 16:30:46.618,24108.0
2021-06-24 16:30:46.623,24190.0
2021-06-24 16:30:46.628,23744.0
2021-06-24 16:30:46.633,24898.0
2021-06-24 16:30:46.638,23918.0
2021-06-24 16:30:46.644,25870.0
2021-06-24 16:30:46.648,26250.0
2021-06-24 16:30:46.653,23938.0
2021-06-24 16:30:46.658,24944.0
2021-06-24 16:30:46.663,24252.0
2021-06-24 16:30:46.668,25074.0
2021-06-24 16:30:46.673,23672.0
2021-06-24 16:30:46.678,23904.0
2021-06-24 16:30:46.683,25022.0
2021-06-24 16:30:46.688,24032.0
2021-06-24 16:30:46.693,24718.0
2021-06-24 16:30:46.698,25880.0
2021-06-24 16:30:46.703,23046.0
2021-06-24 16:30:46.708,23754.0
2021-06-24 16:30:46.713,24944.0
2021-06-24 16:30:46.718,23128.0
2021-06-24 16:30:46.723,24918.0
2021-06-24 16:30:46.728,23698.0
2021-06-24 16:30:46.733,24720.0
2021-06-24 16:30:46.738,24242.0
2021-06-24 16:30:46.743,24154.0
2021-06-24 16:30:46.748,26880.0
2021-06-24 16:30:46.753,25412.0
2021-06-24 16:30:46.758,25628.0
2021-06-24 16:30:46.763,27624.0
2021-06-24 16:30:46.768,25930.0
2021-06-24 16:30:46.773,27620.0
2021-06-24 16:30:46.778,25832.0
2021-06-24 16:30:46.783,24084.0
2021-06-24 16:30:46.788,25202.0
2021-06-24 16:30:46.793,24094.0
2021-06-24 16:30:46.798,26350.0
2021-06-24 16:30:46.803,25940.0
2021-06-24 16:30:46.808,25946.0
2021-06-24 16:30:46.813,25860.0
2021-06-24 16:30:46.818,24032.0
2021-06-24 16:30:46.823,25550.0
2021-06-24 16:30:46.828,24084.0
2021-06-24 16:30:46.833,23722.0
2021-06-24 16:30:46.838,25022.0
2021-06-24 16:30:46.843,25854.0
2021-06-24 16:30:46.848,24780.0
2021-06-24 16:30:46.853,24302.0
2021-06-24 16:30:46.858,25290.0
2021-06-24 16:30:46.863,24790.0
2021-06-24 16:30:46.868,25428.0
2021-06-24 16:30:46.873,23698.0
2021-06-24 16:30:46.878,24986.0
2021-06-24 16:30:46.883,25084.0
2021-06-24 16:30:46.888,24374.0
2021-06-24 16:30:46.893,24796.0
2021-06-24 16:30:46.898,24546.0
2021-06-24 16:30:46.903,23164.0
2021-06-24 16:30:46.908,24878.0
2021-06-24 16:30:46.913,23570.0
2021-06-24 16:30:46.918,24910.0
2021-06-24 16:30:46.923,22954.0
2021-06-24 16:30:46.928,26014.0
2021-06-24 16:30:46.933,23378.0
2021-06-24 16:30:46.938,25566.0
2021-06-24 16:30:46.943,27420.0
2021-06-24 16:30:46.948,27696.0
2021-06-24 16:30:46.953,26858.0
2021-06-24 16:30:46.958,26476.0
2021-06-24 16:30:46.963,26242.0
2021-06-24 16:30:46.968,25934.0
2021-06-24 16:30:46.973,27568.0
2021-06-24 16:30:46.978,26622.0
2021-06-24 16:30:46.983,26176.0
2021-06-24 16:30:46.988,26202.0
2021-06-24 16:30:46.993,25156.0
2021-06-24 16:30:46.998,29304.0
2021-06-24 16:30:47.003,27908.0
2021-06-24 16:30:47.008,26178.0
2021-06-24 16:30:47.013,28298.0
2021-06-24 16:30:47.018,25834.0
2021-06-24 16:30:47.023,26766.0
2021-06-24 16:30:47.028,26840.0
2021-06-24 16:30:47.033,26902.0
2021-06-24 16:30:47.038,28056.0
2021-06-24 16:30:47.043,26224.0
2021-06-24 16:30:47.048,28440.0
2021-06-24 16:30:47.053,26320.0
2021-06-24 16:30:47.058,27338.0
2021-06-24 16:30:47.063,26486.0
2021-06-24 16:30:47.068,27872.0
2021-06-24 16:30:47.073,27204.0
2021-06-24 16:30:47.078,26396.0
2021-06-24 16:30:47.083,25510.0
2021-06-24 16:30:47.088,27316.0
2021-06-24 16:30:47.093,27148.0
2021-06-24 16:30:47.098,26392.0
2021-06-24 16:30:47.103,26788.0
2021-06-24 16:30:47.108,27112.0
2021-06-24 16:30:47.114,26002.0
2021-06-24 16:30:47.118,27066.0
2021-06-24 16:30:47.123,26022.0
2021-06-24 16:30:47.128,25526.0
2021-06-24 16:30:47.133,26794.0
2021-06-24 16:30:47.138,25552.0
2021-06-24 16:30:47.143,28344.0
2021-06-24 16:30:47.148,26660.0
2021-06-24 16:30:47.153,27702.0
2021-06-24 16:30:47.158,29050.0
2021-06-24 16:30:47.163,27054.0
2021-06-24 16:30:47.168,29620.0
2021-06-24 16:30:47.173,26804.0
2021-06-24 16:30:47.178,26434.0
2021-06-24 16:30:47.183,27182.0
