goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 16:30:58.494,206.255,7.199983,24.762
2021-06-24 16:31:06.935,207.518,10.000191,35.291000000000004
2021-06-24 16:31:18.190,207.226,6.800279,25.495
2021-06-24 16:31:26.233,205.822,12.00023,2.948
2021-06-24 16:31:39.454,207.318,7.000185,23.497
2021-06-24 16:31:47.697,206.67,11.400259,3.0709999999999997
2021-06-24 16:32:00.317,205.371,9.600487,31.142
2021-06-24 16:32:11.164,207.399,11.001028,2.5730000000000004
2021-06-24 16:32:23.384,205.80100000000002,7.800106,26.093
2021-06-24 16:32:32.426,205.956,10.400119,1.925
2021-06-24 16:32:44.044,205.66,7.400138,27.202
2021-06-24 16:32:52.688,11.742,17.000761,13.497
