goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 20:40:12.136,205.744,7.200267,24.989
2021-06-25 20:40:20.576,206.38899999999998,10.000129,35.482
2021-06-25 20:40:31.827,207.581,7.200296,25.123
2021-06-25 20:40:40.271,6.013,10.199175,35.812
2021-06-25 20:40:51.523,205.579,7.800086,30.335
2021-06-25 20:41:00.570,8.125,10.600212,33.663
2021-06-25 20:41:12.222,206.034,9.600181,32.785000000000004
2021-06-25 20:41:23.070,206.353,10.200863,35.784000000000006
2021-06-25 20:41:34.523,210.524,8.200107,27.369
2021-06-25 20:41:43.973,206.778,10.000171,32.051
2021-06-25 20:41:55.225,7.367,8.399215,26.418
2021-06-25 20:42:04.669,206.194,10.600148,35.658
