frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-24 18:12:57.710,361,6,2021-06-24 18:12:57.755,47,,2021-06-24 18:12:57.757,2.0
2021-06-24 18:12:57.813,365,6,2021-06-24 18:12:57.861,49,,2021-06-24 18:12:57.866,5.0
2021-06-24 18:12:57.917,373,6,2021-06-24 18:12:57.971,54,,2021-06-24 18:12:57.973,2.0
2021-06-24 18:12:58.017,373,5,2021-06-24 18:12:58.064,48,,2021-06-24 18:12:58.069,5.0
2021-06-24 18:12:58.117,377,6,2021-06-24 18:12:58.163,46,,2021-06-24 18:12:58.169,6.0
2021-06-24 18:12:58.218,390,5,2021-06-24 18:12:58.275,57,,2021-06-24 18:12:58.276,1.0
2021-06-24 18:12:58.317,396,6,2021-06-24 18:12:58.375,58,,2021-06-24 18:12:58.379,4.0
2021-06-24 18:12:58.417,395,6,2021-06-24 18:12:58.476,59,,2021-06-24 18:12:58.482,6.0
2021-06-24 18:12:58.517,398,5,2021-06-24 18:12:58.569,53,,2021-06-24 18:12:58.574,5.0
2021-06-24 18:12:58.618,400,6,2021-06-24 18:12:58.677,60,,2021-06-24 18:12:58.680,3.0
2021-06-24 18:12:58.717,398,6,2021-06-24 18:12:58.774,57,,2021-06-24 18:12:58.778,4.0
2021-06-24 18:12:58.817,377,6,2021-06-24 18:12:58.868,50,,2021-06-24 18:12:58.871,3.0
2021-06-24 18:12:58.917,385,6,2021-06-24 18:12:58.974,57,,2021-06-24 18:12:58.976,2.0
2021-06-24 18:12:59.017,371,6,2021-06-24 18:12:59.071,55,,2021-06-24 18:12:59.078,7.0
2021-06-24 18:12:59.117,362,6,2021-06-24 18:12:59.162,45,,2021-06-24 18:12:59.174,12.0
2021-06-24 18:12:59.217,368,6,2021-06-24 18:12:59.272,56,,2021-06-24 18:12:59.276,4.0
2021-06-24 18:12:59.317,363,6,2021-06-24 18:12:59.362,45,,2021-06-24 18:12:59.369,7.0
2021-06-24 18:12:59.417,369,6,2021-06-24 18:12:59.466,49,,2021-06-24 18:12:59.468,2.0
2021-06-24 18:12:59.517,364,6,2021-06-24 18:12:59.585,68,,2021-06-24 18:12:59.586,1.0
2021-06-24 18:12:59.617,369,6,2021-06-24 18:12:59.664,47,,2021-06-24 18:12:59.671,7.0
2021-06-24 18:12:59.717,378,6,2021-06-24 18:12:59.772,55,,2021-06-24 18:12:59.775,3.0
2021-06-24 18:12:59.817,368,6,2021-06-24 18:12:59.871,54,,2021-06-24 18:12:59.877,6.0
2021-06-24 18:12:59.917,372,6,2021-06-24 18:12:59.972,55,,2021-06-24 18:12:59.976,4.0
2021-06-24 18:13:00.018,368,5,2021-06-24 18:13:00.072,55,,2021-06-24 18:13:00.075,3.0
2021-06-24 18:13:00.116,358,6,2021-06-24 18:13:00.169,53,,2021-06-24 18:13:00.174,5.0
2021-06-24 18:13:00.217,366,6,2021-06-24 18:13:00.271,54,,2021-06-24 18:13:00.273,2.0
2021-06-24 18:13:00.317,358,6,2021-06-24 18:13:00.370,53,,2021-06-24 18:13:00.374,4.0
2021-06-24 18:13:00.416,368,6,2021-06-24 18:13:00.473,57,,2021-06-24 18:13:00.475,2.0
2021-06-24 18:13:00.517,371,6,2021-06-24 18:13:00.572,55,,2021-06-24 18:13:00.575,3.0
2021-06-24 18:13:00.617,375,6,2021-06-24 18:13:00.672,56,,2021-06-24 18:13:00.676,4.0
2021-06-24 18:13:00.717,383,5,2021-06-24 18:13:00.774,58,,2021-06-24 18:13:00.775,1.0
2021-06-24 18:13:00.817,372,6,2021-06-24 18:13:00.872,54,,2021-06-24 18:13:00.874,2.0
2021-06-24 18:13:00.917,377,6,2021-06-24 18:13:00.973,56,,2021-06-24 18:13:00.975,2.0
2021-06-24 18:13:01.017,363,6,2021-06-24 18:13:01.062,45,,2021-06-24 18:13:01.067,5.0
2021-06-24 18:13:01.117,394,5,2021-06-24 18:13:01.174,58,,2021-06-24 18:13:01.175,1.0
2021-06-24 18:13:01.217,436,6,2021-06-24 18:13:01.269,52,,2021-06-24 18:13:01.274,5.0
2021-06-24 18:13:01.317,472,6,2021-06-24 18:13:01.379,63,,2021-06-24 18:13:01.380,1.0
2021-06-24 18:13:01.417,484,6,2021-06-24 18:13:01.487,70,,2021-06-24 18:13:01.488,1.0
2021-06-24 18:13:01.517,495,6,2021-06-24 18:13:01.589,72,,2021-06-24 18:13:01.590,1.0
2021-06-24 18:13:01.617,500,7,2021-06-24 18:13:01.688,71,,2021-06-24 18:13:01.690,2.0
2021-06-24 18:13:01.717,500,7,2021-06-24 18:13:01.786,69,,2021-06-24 18:13:01.788,2.0
2021-06-24 18:13:01.817,500,8,2021-06-24 18:13:01.884,67,,2021-06-24 18:13:01.885,1.0
2021-06-24 18:13:01.917,500,7,2021-06-24 18:13:01.988,71,,2021-06-24 18:13:01.989,1.0
2021-06-24 18:13:02.017,500,8,2021-06-24 18:13:02.084,67,,2021-06-24 18:13:02.085,1.0
2021-06-24 18:13:02.118,500,7,2021-06-24 18:13:02.182,65,,2021-06-24 18:13:02.183,1.0
2021-06-24 18:13:02.217,500,8,2021-06-24 18:13:02.280,63,,2021-06-24 18:13:02.281,1.0
2021-06-24 18:13:02.317,500,7,2021-06-24 18:13:02.382,66,,2021-06-24 18:13:02.383,1.0
2021-06-24 18:13:02.417,500,8,2021-06-24 18:13:02.484,67,,2021-06-24 18:13:02.485,1.0
2021-06-24 18:13:02.517,500,7,2021-06-24 18:13:02.582,66,,2021-06-24 18:13:02.583,1.0
2021-06-24 18:13:02.617,500,7,2021-06-24 18:13:02.678,62,,2021-06-24 18:13:02.680,2.0
2021-06-24 18:13:02.718,500,8,2021-06-24 18:13:02.782,65,,2021-06-24 18:13:02.785,3.0
2021-06-24 18:13:02.817,500,7,2021-06-24 18:13:02.883,67,,2021-06-24 18:13:02.888,5.0
2021-06-24 18:13:02.917,500,7,2021-06-24 18:13:02.989,73,,2021-06-24 18:13:02.990,1.0
2021-06-24 18:13:03.017,500,7,2021-06-24 18:13:03.080,63,,2021-06-24 18:13:03.081,1.0
2021-06-24 18:13:03.117,500,8,2021-06-24 18:13:03.189,72,,2021-06-24 18:13:03.190,1.0
2021-06-24 18:13:03.217,500,7,2021-06-24 18:13:03.289,72,,2021-06-24 18:13:03.298,9.0
2021-06-24 18:13:03.317,500,7,2021-06-24 18:13:03.378,61,,2021-06-24 18:13:03.379,1.0
2021-06-24 18:13:03.417,500,7,2021-06-24 18:13:03.478,61,,2021-06-24 18:13:03.479,1.0
2021-06-24 18:13:03.517,500,7,2021-06-24 18:13:03.593,76,,2021-06-24 18:13:03.601,8.0
2021-06-24 18:13:03.617,500,7,2021-06-24 18:13:03.678,61,,2021-06-24 18:13:03.680,2.0
2021-06-24 18:13:03.717,500,7,2021-06-24 18:13:03.789,72,,2021-06-24 18:13:03.790,1.0
2021-06-24 18:13:03.817,500,7,2021-06-24 18:13:03.888,71,,2021-06-24 18:13:03.889,1.0
2021-06-24 18:13:03.917,500,7,2021-06-24 18:13:03.981,65,,2021-06-24 18:13:03.982,1.0
2021-06-24 18:13:04.017,500,7,2021-06-24 18:13:04.088,72,,2021-06-24 18:13:04.089,1.0
2021-06-24 18:13:04.118,500,7,2021-06-24 18:13:04.188,71,,2021-06-24 18:13:04.190,2.0
2021-06-24 18:13:04.217,500,7,2021-06-24 18:13:04.286,69,,2021-06-24 18:13:04.287,1.0
2021-06-24 18:13:04.318,500,7,2021-06-24 18:13:04.388,71,,2021-06-24 18:13:04.389,1.0
2021-06-24 18:13:04.416,500,8,2021-06-24 18:13:04.488,72,,2021-06-24 18:13:04.489,1.0
2021-06-24 18:13:04.517,500,8,2021-06-24 18:13:04.590,73,,2021-06-24 18:13:04.591,1.0
2021-06-24 18:13:04.617,500,7,2021-06-24 18:13:04.690,73,,2021-06-24 18:13:04.691,1.0
2021-06-24 18:13:04.717,500,7,2021-06-24 18:13:04.776,60,,2021-06-24 18:13:04.777,1.0
2021-06-24 18:13:04.818,500,7,2021-06-24 18:13:04.890,73,,2021-06-24 18:13:04.891,1.0
2021-06-24 18:13:04.917,500,8,2021-06-24 18:13:04.989,72,,2021-06-24 18:13:04.990,1.0
2021-06-24 18:13:05.017,500,8,2021-06-24 18:13:05.089,72,,2021-06-24 18:13:05.091,2.0
2021-06-24 18:13:05.117,500,7,2021-06-24 18:13:05.178,61,,2021-06-24 18:13:05.179,1.0
2021-06-24 18:13:05.218,500,7,2021-06-24 18:13:05.281,64,,2021-06-24 18:13:05.282,1.0
2021-06-24 18:13:05.317,500,7,2021-06-24 18:13:05.385,68,,2021-06-24 18:13:05.386,1.0
2021-06-24 18:13:05.417,500,7,2021-06-24 18:13:05.478,61,,2021-06-24 18:13:05.480,2.0
2021-06-24 18:13:05.517,500,7,2021-06-24 18:13:05.588,71,,2021-06-24 18:13:05.595,7.0
2021-06-24 18:13:05.617,500,8,2021-06-24 18:13:05.678,61,,2021-06-24 18:13:05.679,1.0
2021-06-24 18:13:05.717,500,7,2021-06-24 18:13:05.778,61,,2021-06-24 18:13:05.779,1.0
2021-06-24 18:13:05.817,500,7,2021-06-24 18:13:05.889,72,,2021-06-24 18:13:05.891,2.0
2021-06-24 18:13:05.917,500,7,2021-06-24 18:13:05.980,62,,2021-06-24 18:13:05.981,1.0
2021-06-24 18:13:06.017,500,7,2021-06-24 18:13:06.088,71,,2021-06-24 18:13:06.090,2.0
2021-06-24 18:13:06.117,500,7,2021-06-24 18:13:06.177,60,,2021-06-24 18:13:06.178,1.0
