goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 16:15:12.524,223.403,10.000313,6.284
2021-06-25 16:15:23.783,217.112,10.600342,18.546
2021-06-25 16:15:35.632,212.475,8.800121,5.404
2021-06-25 16:15:45.663,207.989,10.799886,22.125
2021-06-25 16:15:57.711,207.534,8.800137,11.329
2021-06-25 16:16:07.747,212.224,12.399911,25.865
2021-06-25 16:16:21.401,210.267,7.999781,3.952
2021-06-25 16:16:30.625,216.995,10.800149,14.856
2021-06-25 16:16:42.670,212.567,7.000194,33.239
2021-06-25 16:16:50.930,207.986,10.800129,16.885
2021-06-25 16:17:02.977,223.327,7.200184,4.489
2021-06-25 16:17:11.418,208.006,11.60014,21.854
