frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 13:38:03.697,458,7,2021-06-30 13:38:03.752,57,,2021-06-30 13:38:03.756,4.0
2021-06-30 13:38:03.799,460,6,2021-06-30 13:38:03.867,68,,2021-06-30 13:38:03.869,2.0
2021-06-30 13:38:03.904,457,6,2021-06-30 13:38:03.958,54,,2021-06-30 13:38:03.961,3.0
2021-06-30 13:38:04.007,447,6,2021-06-30 13:38:04.067,60,,2021-06-30 13:38:04.069,2.0
2021-06-30 13:38:04.107,447,6,2021-06-30 13:38:04.171,64,,2021-06-30 13:38:04.172,1.0
2021-06-30 13:38:04.207,425,6,2021-06-30 13:38:04.270,63,,2021-06-30 13:38:04.272,2.0
2021-06-30 13:38:04.307,437,6,2021-06-30 13:38:04.369,62,,2021-06-30 13:38:04.370,1.0
2021-06-30 13:38:04.407,430,6,2021-06-30 13:38:04.471,64,,2021-06-30 13:38:04.476,5.0
2021-06-30 13:38:04.507,436,6,2021-06-30 13:38:04.570,63,,2021-06-30 13:38:04.571,1.0
2021-06-30 13:38:04.608,421,6,2021-06-30 13:38:04.670,63,,2021-06-30 13:38:04.671,1.0
2021-06-30 13:38:04.707,423,6,2021-06-30 13:38:04.768,61,,2021-06-30 13:38:04.770,2.0
2021-06-30 13:38:04.807,415,6,2021-06-30 13:38:04.867,61,,2021-06-30 13:38:04.868,1.0
2021-06-30 13:38:04.908,423,6,2021-06-30 13:38:04.969,62,,2021-06-30 13:38:04.970,1.0
2021-06-30 13:38:05.007,434,6,2021-06-30 13:38:05.069,62,,2021-06-30 13:38:05.071,2.0
2021-06-30 13:38:05.107,436,6,2021-06-30 13:38:05.169,62,,2021-06-30 13:38:05.170,1.0
2021-06-30 13:38:05.207,412,6,2021-06-30 13:38:05.267,60,,2021-06-30 13:38:05.268,1.0
2021-06-30 13:38:05.307,420,6,2021-06-30 13:38:05.368,61,,2021-06-30 13:38:05.369,1.0
2021-06-30 13:38:05.407,427,6,2021-06-30 13:38:05.468,61,,2021-06-30 13:38:05.470,2.0
