timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 16:15:43.674697,TCP,192.168.1.7,22,192.168.1.9,42962,594
2021-06-30 16:15:43.719081,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:43.725751,TCP,192.168.1.7,22,192.168.1.9,42962,130
2021-06-30 16:15:43.725782,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:43.726965,TCP,192.168.1.9,42962,192.168.1.7,22,162
2021-06-30 16:15:43.733811,TCP,192.168.1.7,22,192.168.1.9,42962,66
2021-06-30 16:15:43.740606,TCP,192.168.1.7,22,192.168.1.9,42962,114
2021-06-30 16:15:43.740637,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:43.741516,TCP,192.168.1.9,42962,192.168.1.7,22,210
2021-06-30 16:15:43.748194,TCP,192.168.1.7,22,192.168.1.9,42962,178
2021-06-30 16:15:43.748245,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:43.748984,TCP,192.168.1.7,22,192.168.1.9,42962,66
2021-06-30 16:15:43.749003,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:45.005784,UDP,192.168.1.7,35298,192.168.1.9,123,90
2021-06-30 16:15:45.005942,UDP,192.168.1.9,123,192.168.1.7,35298,90
2021-06-30 16:15:45.415639,TCP,192.168.1.7,22,192.168.1.9,42962,226
2021-06-30 16:15:45.415639,TCP,192.168.1.7,22,192.168.1.9,42962,210
2021-06-30 16:15:45.415687,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:45.415720,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:45.619918,TCP,192.168.1.7,22,192.168.1.9,42962,178
2021-06-30 16:15:45.619919,TCP,192.168.1.7,22,192.168.1.9,42962,210
2021-06-30 16:15:45.619953,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:45.619995,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:48.488158,TCP,192.168.1.7,22,192.168.1.9,42962,178
2021-06-30 16:15:48.488158,TCP,192.168.1.7,22,192.168.1.9,42962,162
2021-06-30 16:15:48.488158,TCP,192.168.1.7,22,192.168.1.9,42962,210
2021-06-30 16:15:48.488158,TCP,192.168.1.7,22,192.168.1.9,42962,210
2021-06-30 16:15:48.488194,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:48.488236,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:48.488249,TCP,192.168.1.9,42962,192.168.1.7,22,66
2021-06-30 16:15:48.488261,TCP,192.168.1.9,42962,192.168.1.7,22,78
2021-06-30 16:15:48.795041,TCP,192.168.1.7,42312,192.168.1.9,22,74
2021-06-30 16:15:48.795069,TCP,192.168.1.9,22,192.168.1.7,42312,74
2021-06-30 16:15:48.801119,TCP,192.168.1.7,42312,192.168.1.9,22,66
2021-06-30 16:15:48.801119,TCP,192.168.1.7,42312,192.168.1.9,22,90
2021-06-30 16:15:48.801183,TCP,192.168.1.9,22,192.168.1.7,42312,66
2021-06-30 16:15:48.808753,TCP,192.168.1.9,22,192.168.1.7,42312,107
2021-06-30 16:15:48.810448,TCP,192.168.1.7,42312,192.168.1.9,22,66
2021-06-30 16:15:48.810466,TCP,192.168.1.9,22,192.168.1.7,42312,1146
2021-06-30 16:15:48.812329,TCP,192.168.1.7,42312,192.168.1.9,22,706
2021-06-30 16:15:48.812349,TCP,192.168.1.9,22,192.168.1.7,42312,66
2021-06-30 16:15:48.812804,TCP,192.168.1.7,42312,192.168.1.9,22,66
2021-06-30 16:15:48.814790,TCP,192.168.1.7,42312,192.168.1.9,22,90
2021-06-30 16:15:48.814806,TCP,192.168.1.9,22,192.168.1.7,42312,66
2021-06-30 16:15:48.819217,TCP,192.168.1.9,22,192.168.1.7,42312,346
2021-06-30 16:15:48.824469,TCP,192.168.1.7,42312,192.168.1.9,22,66
2021-06-30 16:15:48.912465,TCP,192.168.1.7,42312,192.168.1.9,22,338
2021-06-30 16:15:48.912495,TCP,192.168.1.9,22,192.168.1.7,42312,66
2021-06-30 16:15:48.918089,TCP,192.168.1.9,22,192.168.1.7,42312,914
2021-06-30 16:15:48.922112,TCP,192.168.1.7,42312,192.168.1.9,22,66
2021-06-30 16:15:49.022940,TCP,192.168.1.7,42312,192.168.1.9,22,82
2021-06-30 16:15:49.022956,TCP,192.168.1.9,22,192.168.1.7,42312,66
