goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 17:07:07.076,206.124,7.600128,24.747999999999998
2021-06-30 17:07:15.919,205.284,10.000232,33.484
2021-06-30 17:07:27.169,205.753,8.200119,28.128
2021-06-30 17:07:36.614,206.05,11.400188,2.762
2021-06-30 17:07:49.234,205.69299999999998,7.200226,25.081
2021-06-30 17:07:57.676,7.908,11.200294,34.798
2021-06-30 17:08:09.929,205.8,10.200375,33.825
2021-06-30 17:08:21.378,208.0,10.0001,34.9
2021-06-30 17:08:32.634,206.23,8.600186,27.584
2021-06-30 17:08:42.479,208.587,10.800201,38.212
2021-06-30 17:08:54.537,206.674,7.800132,25.194000000000003
2021-06-30 17:09:03.582,205.621,11.800289,2.09
