goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 11:58:11.129,207.329,8.200148,29.523
2021-06-30 11:58:20.575,206.444,11.000132,4.424
2021-06-30 11:58:32.797,208.679,7.200253,24.067999999999998
2021-06-30 11:58:41.242,205.94799999999998,9.800125,34.927
2021-06-30 11:58:52.294,206.99699999999999,12.400081,5.922000000000001
2021-06-30 11:59:05.917,205.60500000000002,11.800198,6.197
2021-06-30 11:59:18.940,206.478,17.80011,22.412000000000003
2021-06-30 11:59:37.983,206.214,11.800143,2.643
2021-06-30 11:59:51.001,8.456,7.200072,23.472
2021-06-30 11:59:59.245,205.83499999999998,12.200178,6.987
2021-06-30 12:00:12.670,205.964,7.600145,22.891000000000002
2021-06-30 12:00:21.513,205.996,11.600178,1.8259999999999998
