frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-24 21:25:02.106,333,6,2021-06-24 21:25:02.148,44,,2021-06-24 21:25:02.150,2.0
2021-06-24 21:25:02.203,324,6,2021-06-24 21:25:02.244,41,,2021-06-24 21:25:02.247,3.0
2021-06-24 21:25:02.303,315,6,2021-06-24 21:25:02.343,40,,2021-06-24 21:25:02.345,2.0
2021-06-24 21:25:02.403,314,5,2021-06-24 21:25:02.452,49,,2021-06-24 21:25:02.454,2.0
2021-06-24 21:25:02.603,318,6,2021-06-24 21:25:02.644,41,,2021-06-24 21:25:02.648,4.0
2021-06-24 21:25:02.703,327,6,2021-06-24 21:25:02.745,42,,2021-06-24 21:25:02.761,16.0
2021-06-24 21:25:02.803,324,5,2021-06-24 21:25:02.844,42,,2021-06-24 21:25:02.847,3.0
2021-06-24 21:25:02.903,329,6,2021-06-24 21:25:02.953,50,,2021-06-24 21:25:02.961,8.0
2021-06-24 21:25:03.003,326,6,2021-06-24 21:25:03.045,42,,2021-06-24 21:25:03.048,3.0
2021-06-24 21:25:03.103,331,6,2021-06-24 21:25:03.151,48,,2021-06-24 21:25:03.156,5.0
2021-06-24 21:25:03.204,335,5,2021-06-24 21:25:03.254,51,,2021-06-24 21:25:03.264,10.0
2021-06-24 21:25:03.303,317,6,2021-06-24 21:25:03.343,40,,2021-06-24 21:25:03.346,3.0
2021-06-24 21:25:03.403,321,6,2021-06-24 21:25:03.451,48,,2021-06-24 21:25:03.455,4.0
2021-06-24 21:25:03.503,328,5,2021-06-24 21:25:03.552,50,,2021-06-24 21:25:03.555,3.0
2021-06-24 21:25:03.603,326,5,2021-06-24 21:25:03.652,50,,2021-06-24 21:25:03.657,5.0
2021-06-24 21:25:03.704,318,5,2021-06-24 21:25:03.752,49,,2021-06-24 21:25:03.765,13.0
2021-06-24 21:25:03.803,335,5,2021-06-24 21:25:03.846,44,,2021-06-24 21:25:03.847,1.0
2021-06-24 21:25:03.903,336,6,2021-06-24 21:25:03.946,43,,2021-06-24 21:25:03.947,1.0
2021-06-24 21:25:04.003,328,6,2021-06-24 21:25:04.045,42,,2021-06-24 21:25:04.047,2.0
2021-06-24 21:25:04.103,329,6,2021-06-24 21:25:04.152,50,,2021-06-24 21:25:04.158,6.0
2021-06-24 21:25:04.203,321,5,2021-06-24 21:25:04.251,49,,2021-06-24 21:25:04.257,6.0
2021-06-24 21:25:04.303,318,6,2021-06-24 21:25:04.351,48,,2021-06-24 21:25:04.358,7.0
2021-06-24 21:25:04.403,332,6,2021-06-24 21:25:04.453,50,,2021-06-24 21:25:04.463,10.0
2021-06-24 21:25:04.503,322,6,2021-06-24 21:25:04.551,48,,2021-06-24 21:25:04.563,12.0
2021-06-24 21:25:04.603,322,6,2021-06-24 21:25:04.643,41,,2021-06-24 21:25:04.645,2.0
2021-06-24 21:25:04.703,334,6,2021-06-24 21:25:04.753,50,,2021-06-24 21:25:04.758,5.0
2021-06-24 21:25:04.803,335,5,2021-06-24 21:25:04.852,50,,2021-06-24 21:25:04.857,5.0
2021-06-24 21:25:04.903,322,6,2021-06-24 21:25:04.952,49,,2021-06-24 21:25:04.963,11.0
2021-06-24 21:25:05.003,330,6,2021-06-24 21:25:05.052,50,,2021-06-24 21:25:05.057,5.0
2021-06-24 21:25:05.103,326,5,2021-06-24 21:25:05.152,50,,2021-06-24 21:25:05.161,9.0
