timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-30 20:17:03.474711,TCP,192.168.1.7,22,192.168.1.9,37444,594
2021-06-30 20:17:03.522612,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:03.524318,TCP,192.168.1.7,22,192.168.1.9,37444,130
2021-06-30 20:17:03.524343,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:03.525558,TCP,192.168.1.9,37444,192.168.1.7,22,162
2021-06-30 20:17:03.527069,TCP,192.168.1.7,22,192.168.1.9,37444,66
2021-06-30 20:17:03.529835,TCP,192.168.1.7,22,192.168.1.9,37444,114
2021-06-30 20:17:03.529854,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:03.530714,TCP,192.168.1.9,37444,192.168.1.7,22,210
2021-06-30 20:17:03.533479,TCP,192.168.1.7,22,192.168.1.9,37444,178
2021-06-30 20:17:03.533512,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:05.214926,TCP,192.168.1.7,22,192.168.1.9,37444,226
2021-06-30 20:17:05.214926,TCP,192.168.1.7,22,192.168.1.9,37444,210
2021-06-30 20:17:05.214946,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:05.214961,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:05.419871,TCP,192.168.1.7,22,192.168.1.9,37444,178
2021-06-30 20:17:05.419872,TCP,192.168.1.7,22,192.168.1.9,37444,210
2021-06-30 20:17:05.419888,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:05.419904,TCP,192.168.1.9,37444,192.168.1.7,22,66
2021-06-30 20:17:08.287476,TCP,192.168.1.7,22,192.168.1.9,37444,178
2021-06-30 20:17:08.287477,TCP,192.168.1.7,22,192.168.1.9,37444,162
2021-06-30 20:17:08.287477,TCP,192.168.1.7,22,192.168.1.9,37444,210
2021-06-30 20:17:08.287477,TCP,192.168.1.7,22,192.168.1.9,37444,210
2021-06-30 20:17:08.287512,TCP,192.168.1.9,37444,192.168.1.7,22,66
