goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 20:17:12.816,206.436,8.000121,28.442999999999998
2021-06-30 20:17:22.066,206.037,10.600246,34.717
2021-06-30 20:17:33.917,209.852,7.799255,25.893
2021-06-30 20:17:42.962,205.38600000000002,11.000149,35.465
2021-06-30 20:17:55.215,207.514,7.400159,25.326999999999998
2021-06-30 20:18:03.858,207.425,11.799465,4.11
2021-06-30 20:18:16.878,205.608,9.800161,34.230999999999995
2021-06-30 20:18:27.930,205.946,10.400157,35.897
2021-06-30 20:18:39.581,207.10899999999998,6.800127,24.764000000000003
2021-06-30 20:18:47.624,205.349,10.800578,3.0730000000000004
2021-06-30 20:18:59.645,207.90900000000002,8.400181,27.91
2021-06-30 20:19:09.293,205.4,11.20096,1.64
