goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 16:39:13.222,206.685,7.200236,23.078999999999997
2021-06-30 16:39:21.663,207.238,10.600262,34.5
2021-06-30 16:39:33.517,206.19799999999998,6.400112,19.689999999999998
2021-06-30 16:39:41.154,207.014,10.200137,31.849000000000004
2021-06-30 16:39:52.604,207.19199999999998,9.40013,32.678
2021-06-30 16:40:03.256,206.63899999999998,12.599947,7.414
2021-06-30 16:40:17.080,7.188,9.000231,31.581
2021-06-30 16:40:27.130,206.612,10.600498,34.89
2021-06-30 16:40:38.983,8.188,6.99848,26.332
2021-06-30 16:40:47.025,207.65200000000002,10.40028,34.068
2021-06-30 16:40:58.679,206.249,7.400155,23.596
2021-06-30 16:41:07.318,207.434,10.800178,3.388
