timestamp,power_mW
2021-06-30 20:59:31.656,26712.0
2021-06-30 20:59:31.695,23960.0
2021-06-30 20:59:31.697,23868.0
2021-06-30 20:59:31.698,23050.0
2021-06-30 20:59:31.700,24320.0
2021-06-30 20:59:31.701,24474.0
2021-06-30 20:59:31.702,23200.0
2021-06-30 20:59:31.704,24612.0
2021-06-30 20:59:31.705,24864.0
2021-06-30 20:59:31.706,23342.0
2021-06-30 20:59:31.708,24770.0
2021-06-30 20:59:31.711,24058.0
2021-06-30 20:59:31.716,25598.0
2021-06-30 20:59:31.721,23466.0
2021-06-30 20:59:31.726,24918.0
2021-06-30 20:59:31.731,24996.0
2021-06-30 20:59:31.736,24098.0
2021-06-30 20:59:31.741,23214.0
2021-06-30 20:59:31.746,24466.0
2021-06-30 20:59:31.751,25858.0
2021-06-30 20:59:31.756,26044.0
2021-06-30 20:59:31.761,24554.0
2021-06-30 20:59:31.766,25090.0
2021-06-30 20:59:31.771,23888.0
2021-06-30 20:59:31.776,26480.0
2021-06-30 20:59:31.781,26096.0
2021-06-30 20:59:31.786,23118.0
2021-06-30 20:59:31.791,25192.0
2021-06-30 20:59:31.796,23020.0
2021-06-30 20:59:31.801,23934.0
2021-06-30 20:59:31.806,24012.0
2021-06-30 20:59:31.811,24482.0
2021-06-30 20:59:31.816,23298.0
2021-06-30 20:59:31.821,25488.0
2021-06-30 20:59:31.826,23260.0
2021-06-30 20:59:31.831,24402.0
2021-06-30 20:59:31.836,23496.0
2021-06-30 20:59:31.841,24894.0
2021-06-30 20:59:31.846,23378.0
2021-06-30 20:59:31.851,24186.0
2021-06-30 20:59:31.856,23558.0
2021-06-30 20:59:31.861,24806.0
2021-06-30 20:59:31.866,23974.0
2021-06-30 20:59:31.871,25396.0
2021-06-30 20:59:31.876,25288.0
2021-06-30 20:59:31.881,25336.0
2021-06-30 20:59:31.886,25190.0
2021-06-30 20:59:31.891,22924.0
2021-06-30 20:59:31.896,23692.0
2021-06-30 20:59:31.901,23852.0
2021-06-30 20:59:31.906,23302.0
2021-06-30 20:59:31.911,23724.0
2021-06-30 20:59:31.916,24888.0
2021-06-30 20:59:31.921,24544.0
2021-06-30 20:59:31.926,25062.0
2021-06-30 20:59:31.931,23878.0
2021-06-30 20:59:31.936,23540.0
2021-06-30 20:59:31.941,24868.0
2021-06-30 20:59:31.946,23230.0
2021-06-30 20:59:31.951,23626.0
2021-06-30 20:59:31.956,24648.0
2021-06-30 20:59:31.961,24170.0
2021-06-30 20:59:31.966,24174.0
2021-06-30 20:59:31.971,25186.0
2021-06-30 20:59:31.976,24780.0
2021-06-30 20:59:31.981,24884.0
2021-06-30 20:59:31.986,25100.0
2021-06-30 20:59:31.991,23822.0
2021-06-30 20:59:31.996,24156.0
2021-06-30 20:59:32.001,25100.0
2021-06-30 20:59:32.006,23606.0
2021-06-30 20:59:32.011,23538.0
2021-06-30 20:59:32.016,23692.0
2021-06-30 20:59:32.021,26166.0
2021-06-30 20:59:32.026,23446.0
2021-06-30 20:59:32.031,24756.0
2021-06-30 20:59:32.037,23108.0
2021-06-30 20:59:32.041,23292.0
2021-06-30 20:59:32.046,22578.0
2021-06-30 20:59:32.051,24046.0
2021-06-30 20:59:32.056,24914.0
2021-06-30 20:59:32.061,24754.0
2021-06-30 20:59:32.066,23230.0
2021-06-30 20:59:32.071,24818.0
2021-06-30 20:59:32.076,24714.0
2021-06-30 20:59:32.081,23776.0
2021-06-30 20:59:32.086,24790.0
2021-06-30 20:59:32.091,24048.0
2021-06-30 20:59:32.096,24744.0
2021-06-30 20:59:32.101,24344.0
2021-06-30 20:59:32.106,24288.0
2021-06-30 20:59:32.111,25088.0
2021-06-30 20:59:32.116,23728.0
2021-06-30 20:59:32.122,26798.0
2021-06-30 20:59:32.126,24272.0
2021-06-30 20:59:32.131,24534.0
2021-06-30 20:59:32.136,23918.0
2021-06-30 20:59:32.141,25110.0
2021-06-30 20:59:32.146,24056.0
2021-06-30 20:59:32.151,24102.0
2021-06-30 20:59:32.156,25146.0
2021-06-30 20:59:32.161,24780.0
2021-06-30 20:59:32.166,23650.0
2021-06-30 20:59:32.171,25992.0
2021-06-30 20:59:32.176,24852.0
2021-06-30 20:59:32.181,24482.0
2021-06-30 20:59:32.186,25320.0
2021-06-30 20:59:32.191,23168.0
2021-06-30 20:59:32.196,22846.0
2021-06-30 20:59:32.201,23204.0
2021-06-30 20:59:32.207,23940.0
2021-06-30 20:59:32.211,25504.0
2021-06-30 20:59:32.216,25180.0
2021-06-30 20:59:32.221,24314.0
2021-06-30 20:59:32.226,24474.0
2021-06-30 20:59:32.231,24990.0
2021-06-30 20:59:32.236,24278.0
2021-06-30 20:59:32.241,25016.0
2021-06-30 20:59:32.246,23006.0
2021-06-30 20:59:32.251,24780.0
2021-06-30 20:59:32.256,24610.0
2021-06-30 20:59:32.261,25562.0
2021-06-30 20:59:32.266,24854.0
2021-06-30 20:59:32.271,24864.0
2021-06-30 20:59:32.276,24724.0
2021-06-30 20:59:32.281,24462.0
2021-06-30 20:59:32.286,23748.0
2021-06-30 20:59:32.291,24858.0
2021-06-30 20:59:32.296,25084.0
2021-06-30 20:59:32.301,22688.0
2021-06-30 20:59:32.306,23964.0
2021-06-30 20:59:32.311,23764.0
2021-06-30 20:59:32.316,25606.0
2021-06-30 20:59:32.321,26278.0
2021-06-30 20:59:32.326,23564.0
2021-06-30 20:59:32.331,23930.0
2021-06-30 20:59:32.336,26084.0
2021-06-30 20:59:32.341,25688.0
2021-06-30 20:59:32.346,23096.0
2021-06-30 20:59:32.351,24058.0
2021-06-30 20:59:32.356,25202.0
2021-06-30 20:59:32.361,25464.0
2021-06-30 20:59:32.366,23532.0
2021-06-30 20:59:32.371,24662.0
2021-06-30 20:59:32.376,25088.0
2021-06-30 20:59:32.381,25694.0
2021-06-30 20:59:32.386,23810.0
2021-06-30 20:59:32.391,26168.0
2021-06-30 20:59:32.396,23060.0
2021-06-30 20:59:32.401,24046.0
2021-06-30 20:59:32.406,24042.0
2021-06-30 20:59:32.411,25244.0
2021-06-30 20:59:32.416,23410.0
2021-06-30 20:59:32.421,23666.0
2021-06-30 20:59:32.426,24432.0
2021-06-30 20:59:32.431,25824.0
2021-06-30 20:59:32.436,23488.0
2021-06-30 20:59:32.441,24868.0
2021-06-30 20:59:32.446,23744.0
2021-06-30 20:59:32.451,25150.0
2021-06-30 20:59:32.456,24164.0
2021-06-30 20:59:32.461,24992.0
2021-06-30 20:59:32.466,24946.0
2021-06-30 20:59:32.471,24292.0
2021-06-30 20:59:32.476,24436.0
2021-06-30 20:59:32.481,24674.0
2021-06-30 20:59:32.486,23164.0
2021-06-30 20:59:32.491,26024.0
2021-06-30 20:59:32.496,23486.0
2021-06-30 20:59:32.501,24534.0
2021-06-30 20:59:32.506,24554.0
2021-06-30 20:59:32.511,23374.0
2021-06-30 20:59:32.516,24412.0
2021-06-30 20:59:32.521,25468.0
2021-06-30 20:59:32.526,23806.0
2021-06-30 20:59:32.531,25776.0
2021-06-30 20:59:32.536,23400.0
2021-06-30 20:59:32.541,25494.0
2021-06-30 20:59:32.546,25690.0
2021-06-30 20:59:32.551,25330.0
2021-06-30 20:59:32.556,24518.0
2021-06-30 20:59:32.561,24256.0
2021-06-30 20:59:32.566,23574.0
2021-06-30 20:59:32.571,25068.0
2021-06-30 20:59:32.576,24238.0
2021-06-30 20:59:32.581,24420.0
2021-06-30 20:59:32.586,24888.0
2021-06-30 20:59:32.591,24822.0
2021-06-30 20:59:32.596,24292.0
2021-06-30 20:59:32.601,24206.0
2021-06-30 20:59:32.606,22762.0
2021-06-30 20:59:32.611,23702.0
2021-06-30 20:59:32.616,24072.0
2021-06-30 20:59:32.621,24858.0
2021-06-30 20:59:32.626,24920.0
2021-06-30 20:59:32.631,24874.0
2021-06-30 20:59:32.636,25514.0
2021-06-30 20:59:32.641,25526.0
2021-06-30 20:59:32.646,22662.0
2021-06-30 20:59:32.651,23738.0
2021-06-30 20:59:32.656,25516.0
2021-06-30 20:59:32.661,25278.0
2021-06-30 20:59:32.666,23164.0
2021-06-30 20:59:32.671,23800.0
2021-06-30 20:59:32.677,24908.0
2021-06-30 20:59:32.681,25136.0
2021-06-30 20:59:32.686,24478.0
2021-06-30 20:59:32.691,23260.0
2021-06-30 20:59:32.696,24320.0
2021-06-30 20:59:32.701,24376.0
2021-06-30 20:59:32.706,24872.0
2021-06-30 20:59:32.711,27146.0
2021-06-30 20:59:32.716,25376.0
2021-06-30 20:59:32.721,26136.0
2021-06-30 20:59:32.726,25552.0
2021-06-30 20:59:32.731,27384.0
2021-06-30 20:59:32.736,25254.0
2021-06-30 20:59:32.741,27070.0
2021-06-30 20:59:32.746,26956.0
2021-06-30 20:59:32.751,26758.0
2021-06-30 20:59:32.756,23072.0
2021-06-30 20:59:32.762,26894.0
2021-06-30 20:59:32.766,25488.0
2021-06-30 20:59:32.771,23938.0
2021-06-30 20:59:32.776,25192.0
2021-06-30 20:59:32.781,24410.0
2021-06-30 20:59:32.786,25126.0
2021-06-30 20:59:32.791,24802.0
2021-06-30 20:59:32.796,23430.0
2021-06-30 20:59:32.801,24576.0
