timestamp,cpu_util,mem_util
2021-06-30 20:59:32.737,16.200000762939453,705454080
2021-06-30 20:59:32.738,100.0,705454080
2021-06-30 20:59:32.838,17.899999618530273,705409024
2021-06-30 20:59:32.938,15.800000190734863,705888256
2021-06-30 20:59:33.038,47.599998474121094,708759552
2021-06-30 20:59:33.138,40.5,711598080
2021-06-30 20:59:33.238,41.0,713662464
2021-06-30 20:59:33.338,40.5,716500992
2021-06-30 20:59:33.438,43.900001525878906,718307328
2021-06-30 20:59:33.538,42.099998474121094,720371712
2021-06-30 20:59:33.638,42.5,722694144
2021-06-30 20:59:33.738,42.099998474121094,725274624
2021-06-30 20:59:33.838,40.5,727597056
2021-06-30 20:59:33.938,39.5,728887296
2021-06-30 20:59:34.038,42.5,730435584
2021-06-30 20:59:34.138,42.099998474121094,730800128
2021-06-30 20:59:34.238,47.599998474121094,731881472
2021-06-30 20:59:34.338,47.5,731832320
2021-06-30 20:59:34.439,43.599998474121094,713510912
2021-06-30 20:59:34.538,40.5,715833344
2021-06-30 20:59:34.638,42.099998474121094,711294976
2021-06-30 20:59:34.738,27.0,710991872
2021-06-30 20:59:34.838,31.0,710582272
2021-06-30 20:59:34.938,10.800000190734863,710332416
2021-06-30 20:59:35.038,43.599998474121094,713428992
2021-06-30 20:59:35.138,42.099998474121094,710438912
2021-06-30 20:59:35.238,46.29999923706055,711610368
2021-06-30 20:59:35.338,43.599998474121094,711471104
2021-06-30 20:59:35.438,39.5,713674752
2021-06-30 20:59:35.538,67.5,713281536
2021-06-30 20:59:35.638,68.4000015258789,717152256
2021-06-30 20:59:35.739,70.69999694824219,743104512
2021-06-30 20:59:35.839,75.5999984741211,752136192
2021-06-30 20:59:35.939,67.5999984741211,752910336
2021-06-30 20:59:36.038,43.900001525878906,754974720
2021-06-30 20:59:36.138,42.099998474121094,757297152
2021-06-30 20:59:36.238,41.0,759877632
2021-06-30 20:59:36.338,43.599998474121094,760909824
2021-06-30 20:59:36.438,39.5,761167872
2021-06-30 20:59:36.538,39.5,761167872
2021-06-30 20:59:36.638,42.099998474121094,763006976
2021-06-30 20:59:36.738,36.79999923706055,763002880
2021-06-30 20:59:36.838,45.20000076293945,763367424
2021-06-30 20:59:36.938,38.900001525878906,768163840
2021-06-30 20:59:37.038,45.20000076293945,770486272
2021-06-30 20:59:37.138,45.20000076293945,772808704
2021-06-30 20:59:37.238,37.79999923706055,773066752
2021-06-30 20:59:37.338,46.5,773582848
2021-06-30 20:59:37.438,46.29999923706055,774098944
2021-06-30 20:59:37.538,41.0,774615040
2021-06-30 20:59:37.638,40.5,763260928
2021-06-30 20:59:37.738,41.0,767905792
2021-06-30 20:59:37.838,41.0,770228224
2021-06-30 20:59:37.938,42.5,772550656
2021-06-30 20:59:38.038,34.29999923706055,772808704
2021-06-30 20:59:38.138,34.29999923706055,773324800
2021-06-30 20:59:38.238,47.599998474121094,774098944
2021-06-30 20:59:38.338,41.0,762744832
2021-06-30 20:59:38.438,43.599998474121094,764293120
2021-06-30 20:59:38.538,37.79999923706055,768679936
2021-06-30 20:59:38.638,39.5,773840896
2021-06-30 20:59:38.739,46.20000076293945,806096896
2021-06-30 20:59:38.839,48.70000076293945,806354944
2021-06-30 20:59:38.938,42.099998474121094,808677376
2021-06-30 20:59:39.038,37.79999923706055,809709568
2021-06-30 20:59:39.138,42.5,812290048
2021-06-30 20:59:39.238,42.5,814612480
2021-06-30 20:59:39.338,43.599998474121094,814870528
2021-06-30 20:59:39.438,36.79999923706055,814870528
2021-06-30 20:59:39.538,43.599998474121094,762634240
2021-06-30 20:59:39.638,45.20000076293945,762486784
2021-06-30 20:59:39.738,45.0,762744832
2021-06-30 20:59:39.838,43.599998474121094,767356928
2021-06-30 20:59:39.938,39.5,770998272
2021-06-30 20:59:40.038,13.5,770998272
2021-06-30 20:59:40.138,36.79999923706055,770998272
2021-06-30 20:59:40.238,37.5,770846720
2021-06-30 20:59:40.338,20.5,771104768
2021-06-30 20:59:40.438,27.5,771104768
2021-06-30 20:59:40.538,15.800000190734863,771104768
2021-06-30 20:59:40.638,17.5,771104768
2021-06-30 20:59:40.738,10.800000190734863,771104768
2021-06-30 20:59:40.838,19.5,771104768
2021-06-30 20:59:40.938,17.899999618530273,771051520
2021-06-30 20:59:41.038,32.400001525878906,771084288
2021-06-30 20:59:41.138,41.0,771039232
2021-06-30 20:59:41.238,47.5,771661824
2021-06-30 20:59:41.338,92.5,786329600
2021-06-30 20:59:41.439,92.69999694824219,809816064
2021-06-30 20:59:41.538,86.80000305175781,841609216
2021-06-30 20:59:41.639,92.69999694824219,844640256
2021-06-30 20:59:41.739,86.5,845320192
2021-06-30 20:59:41.838,65.80000305175781,847675392
2021-06-30 20:59:41.938,56.400001525878906,851947520
2021-06-30 20:59:42.038,45.900001525878906,852979712
2021-06-30 20:59:42.138,50.0,854786048
2021-06-30 20:59:42.238,51.29999923706055,856592384
2021-06-30 20:59:42.340,56.400001525878906,858497024
2021-06-30 20:59:42.439,60.0,858787840
2021-06-30 20:59:42.538,75.0,858787840
2021-06-30 20:59:42.638,51.29999923706055,860336128
2021-06-30 20:59:42.738,51.29999923706055,862396416
2021-06-30 20:59:42.838,50.0,862654464
2021-06-30 20:59:42.938,72.19999694824219,862457856
