goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 15:02:36.767,209.186,13.000003,25.811
2021-06-25 15:02:51.014,206.146,11.600632,21.222
2021-06-25 15:03:03.860,13.93,7.800133,6.936999999999999
2021-06-25 15:03:12.695,212.51,12.000263,31.227
2021-06-25 15:03:25.954,214.65699999999998,8.198665,8.678
2021-06-25 15:03:35.388,208.381,11.00001,20.608999999999998
2021-06-25 15:03:47.632,208.091,9.400002,16.907
2021-06-25 15:03:58.267,209.55599999999998,10.598923,15.521
2021-06-25 15:04:10.106,207.46,7.399218,7.322
2021-06-25 15:04:18.730,7.866,13.199214,28.92
2021-06-25 15:04:32.976,206.681,7.60045,8.869
2021-06-25 15:04:41.808,216.448,11.600084,25.468
