goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-30 12:07:33.147,208.16299999999998,8.400191,2.646
2021-06-30 12:07:42.769,207.0,10.005243,2.757
2021-06-30 12:07:53.996,206.345,6.800157,33.498
2021-06-30 12:08:02.046,205.767,10.400172,14.061
2021-06-30 12:08:13.680,207.815,7.200142,36.043
2021-06-30 12:08:22.136,207.096,11.399475,14.429
2021-06-30 12:08:34.773,207.60799999999998,17.600167,13.225000000000001
2021-06-30 12:08:53.610,209.824,10.601164,10.012
2021-06-30 12:09:05.443,212.573,9.000641,35.786
2021-06-30 12:09:15.709,205.894,11.000292,9.814
2021-06-30 12:09:27.945,207.07500000000002,7.800192,31.732999999999997
2021-06-30 12:09:37.000,207.87,11.800138,18.991999999999997
