frame_received_at,num_of_descriptors_extracted,extraction_time_ms,detection_ended_at,detection_time_ms,id_of_detected_object,detection_received_at,result_delay_ms
2021-06-30 21:56:22.148,270,6,2021-06-30 21:56:22.184,38,,2021-06-30 21:56:22.189,5.0
2021-06-30 21:56:22.251,261,5,2021-06-30 21:56:22.285,34,,2021-06-30 21:56:22.288,3.0
2021-06-30 21:56:22.356,263,6,2021-06-30 21:56:22.397,42,,2021-06-30 21:56:22.401,4.0
2021-06-30 21:56:22.461,263,5,2021-06-30 21:56:22.495,34,,2021-06-30 21:56:22.498,3.0
2021-06-30 21:56:22.565,263,6,2021-06-30 21:56:22.600,35,,2021-06-30 21:56:22.601,1.0
2021-06-30 21:56:22.670,253,6,2021-06-30 21:56:22.711,41,,2021-06-30 21:56:22.712,1.0
2021-06-30 21:56:22.775,266,6,2021-06-30 21:56:22.817,42,,2021-06-30 21:56:22.818,1.0
2021-06-30 21:56:22.880,265,6,2021-06-30 21:56:22.922,42,,2021-06-30 21:56:22.924,2.0
2021-06-30 21:56:22.982,264,5,2021-06-30 21:56:23.022,41,,2021-06-30 21:56:23.025,3.0
2021-06-30 21:56:23.081,259,5,2021-06-30 21:56:23.121,40,,2021-06-30 21:56:23.123,2.0
2021-06-30 21:56:23.182,261,5,2021-06-30 21:56:23.223,41,,2021-06-30 21:56:23.225,2.0
2021-06-30 21:56:23.282,257,5,2021-06-30 21:56:23.322,41,,2021-06-30 21:56:23.323,1.0
2021-06-30 21:56:23.382,262,5,2021-06-30 21:56:23.422,41,,2021-06-30 21:56:23.424,2.0
2021-06-30 21:56:23.481,262,5,2021-06-30 21:56:23.522,41,,2021-06-30 21:56:23.524,2.0
2021-06-30 21:56:23.581,262,5,2021-06-30 21:56:23.621,40,,2021-06-30 21:56:23.623,2.0
2021-06-30 21:56:23.681,260,5,2021-06-30 21:56:23.721,40,,2021-06-30 21:56:23.723,2.0
2021-06-30 21:56:23.781,260,5,2021-06-30 21:56:23.821,40,,2021-06-30 21:56:23.823,2.0
2021-06-30 21:56:23.883,269,5,2021-06-30 21:56:23.925,44,,2021-06-30 21:56:23.926,1.0
2021-06-30 21:56:23.982,269,5,2021-06-30 21:56:24.023,42,,2021-06-30 21:56:24.024,1.0
2021-06-30 21:56:24.081,263,6,2021-06-30 21:56:24.122,41,,2021-06-30 21:56:24.124,2.0
2021-06-30 21:56:24.181,262,6,2021-06-30 21:56:24.224,43,,2021-06-30 21:56:24.225,1.0
2021-06-30 21:56:24.282,266,5,2021-06-30 21:56:24.323,42,,2021-06-30 21:56:24.324,1.0
2021-06-30 21:56:24.381,266,6,2021-06-30 21:56:24.422,41,,2021-06-30 21:56:24.424,2.0
2021-06-30 21:56:24.481,263,5,2021-06-30 21:56:24.522,41,,2021-06-30 21:56:24.524,2.0
2021-06-30 21:56:24.581,267,6,2021-06-30 21:56:24.623,42,,2021-06-30 21:56:24.624,1.0
2021-06-30 21:56:24.681,268,6,2021-06-30 21:56:24.723,42,,2021-06-30 21:56:24.724,1.0
2021-06-30 21:56:24.781,267,6,2021-06-30 21:56:24.815,34,,2021-06-30 21:56:24.817,2.0
2021-06-30 21:56:24.881,292,5,2021-06-30 21:56:24.926,45,,2021-06-30 21:56:24.928,2.0
2021-06-30 21:56:24.981,373,6,2021-06-30 21:56:25.036,55,,2021-06-30 21:56:25.044,8.0
2021-06-30 21:56:25.081,435,6,2021-06-30 21:56:25.144,63,,2021-06-30 21:56:25.147,3.0
2021-06-30 21:56:25.182,462,6,2021-06-30 21:56:25.250,69,,2021-06-30 21:56:25.251,1.0
2021-06-30 21:56:25.282,491,6,2021-06-30 21:56:25.351,70,,2021-06-30 21:56:25.352,1.0
2021-06-30 21:56:25.381,496,6,2021-06-30 21:56:25.452,71,,2021-06-30 21:56:25.453,1.0
2021-06-30 21:56:25.482,500,7,2021-06-30 21:56:25.553,71,,2021-06-30 21:56:25.554,1.0
2021-06-30 21:56:25.581,500,7,2021-06-30 21:56:25.653,72,,2021-06-30 21:56:25.654,1.0
2021-06-30 21:56:25.682,500,6,2021-06-30 21:56:25.753,71,,2021-06-30 21:56:25.755,2.0
2021-06-30 21:56:25.781,500,6,2021-06-30 21:56:25.853,72,,2021-06-30 21:56:25.854,1.0
2021-06-30 21:56:25.882,500,6,2021-06-30 21:56:25.943,62,,2021-06-30 21:56:25.947,4.0
2021-06-30 21:56:25.982,500,6,2021-06-30 21:56:26.054,72,,2021-06-30 21:56:26.055,1.0
2021-06-30 21:56:26.082,500,6,2021-06-30 21:56:26.153,72,,2021-06-30 21:56:26.154,1.0
2021-06-30 21:56:26.182,500,6,2021-06-30 21:56:26.254,73,,2021-06-30 21:56:26.255,1.0
2021-06-30 21:56:26.281,500,7,2021-06-30 21:56:26.353,72,,2021-06-30 21:56:26.354,1.0
2021-06-30 21:56:26.381,500,7,2021-06-30 21:56:26.440,59,,2021-06-30 21:56:26.447,7.0
2021-06-30 21:56:26.482,500,6,2021-06-30 21:56:26.549,68,,2021-06-30 21:56:26.550,1.0
2021-06-30 21:56:26.582,500,6,2021-06-30 21:56:26.642,61,,2021-06-30 21:56:26.645,3.0
2021-06-30 21:56:26.682,500,6,2021-06-30 21:56:26.742,61,,2021-06-30 21:56:26.746,4.0
2021-06-30 21:56:26.781,500,6,2021-06-30 21:56:26.851,70,,2021-06-30 21:56:26.852,1.0
2021-06-30 21:56:26.881,500,6,2021-06-30 21:56:26.944,63,,2021-06-30 21:56:26.945,1.0
2021-06-30 21:56:26.981,500,7,2021-06-30 21:56:27.051,70,,2021-06-30 21:56:27.052,1.0
2021-06-30 21:56:27.081,500,6,2021-06-30 21:56:27.152,71,,2021-06-30 21:56:27.154,2.0
2021-06-30 21:56:27.181,500,6,2021-06-30 21:56:27.241,60,,2021-06-30 21:56:27.245,4.0
2021-06-30 21:56:27.281,500,6,2021-06-30 21:56:27.353,72,,2021-06-30 21:56:27.354,1.0
2021-06-30 21:56:27.381,500,6,2021-06-30 21:56:27.451,70,,2021-06-30 21:56:27.452,1.0
2021-06-30 21:56:27.482,500,6,2021-06-30 21:56:27.540,59,,2021-06-30 21:56:27.546,6.0
2021-06-30 21:56:27.582,500,6,2021-06-30 21:56:27.654,73,,2021-06-30 21:56:27.655,1.0
2021-06-30 21:56:27.682,499,7,2021-06-30 21:56:27.753,72,,2021-06-30 21:56:27.754,1.0
2021-06-30 21:56:27.782,500,6,2021-06-30 21:56:27.853,72,,2021-06-30 21:56:27.854,1.0
2021-06-30 21:56:27.881,500,6,2021-06-30 21:56:27.950,69,,2021-06-30 21:56:27.952,2.0
2021-06-30 21:56:27.981,500,6,2021-06-30 21:56:28.045,64,,2021-06-30 21:56:28.051,6.0
2021-06-30 21:56:28.081,500,6,2021-06-30 21:56:28.139,58,,2021-06-30 21:56:28.148,9.0
2021-06-30 21:56:28.182,500,6,2021-06-30 21:56:28.247,66,,2021-06-30 21:56:28.249,2.0
2021-06-30 21:56:28.281,500,6,2021-06-30 21:56:28.341,60,,2021-06-30 21:56:28.344,3.0
2021-06-30 21:56:28.381,500,6,2021-06-30 21:56:28.452,71,,2021-06-30 21:56:28.454,2.0
2021-06-30 21:56:28.481,500,6,2021-06-30 21:56:28.552,71,,2021-06-30 21:56:28.554,2.0
2021-06-30 21:56:28.582,500,6,2021-06-30 21:56:28.653,71,,2021-06-30 21:56:28.654,1.0
2021-06-30 21:56:28.681,500,7,2021-06-30 21:56:28.752,71,,2021-06-30 21:56:28.753,1.0
2021-06-30 21:56:28.782,500,6,2021-06-30 21:56:28.852,70,,2021-06-30 21:56:28.854,2.0
2021-06-30 21:56:28.881,500,6,2021-06-30 21:56:28.952,71,,2021-06-30 21:56:28.953,1.0
2021-06-30 21:56:28.981,500,7,2021-06-30 21:56:29.053,72,,2021-06-30 21:56:29.054,1.0
2021-06-30 21:56:29.082,500,6,2021-06-30 21:56:29.153,72,,2021-06-30 21:56:29.155,2.0
2021-06-30 21:56:29.182,500,6,2021-06-30 21:56:29.241,59,,2021-06-30 21:56:29.245,4.0
2021-06-30 21:56:29.281,500,6,2021-06-30 21:56:29.340,59,,2021-06-30 21:56:29.346,6.0
2021-06-30 21:56:29.382,500,6,2021-06-30 21:56:29.453,72,,2021-06-30 21:56:29.454,1.0
2021-06-30 21:56:29.482,500,6,2021-06-30 21:56:29.553,72,,2021-06-30 21:56:29.554,1.0
2021-06-30 21:56:29.581,500,6,2021-06-30 21:56:29.652,71,,2021-06-30 21:56:29.653,1.0
2021-06-30 21:56:29.682,500,6,2021-06-30 21:56:29.752,71,,2021-06-30 21:56:29.754,2.0
2021-06-30 21:56:29.781,500,6,2021-06-30 21:56:29.855,74,,2021-06-30 21:56:29.856,1.0
2021-06-30 21:56:29.882,500,6,2021-06-30 21:56:29.946,65,13.0,2021-06-30 21:56:29.947,1.0
2021-06-30 21:56:29.982,500,6,2021-06-30 21:56:30.052,71,,2021-06-30 21:56:30.054,2.0
2021-06-30 21:56:30.081,500,6,2021-06-30 21:56:30.152,71,13.0,2021-06-30 21:56:30.154,2.0
2021-06-30 21:56:30.181,500,6,2021-06-30 21:56:30.252,71,13.0,2021-06-30 21:56:30.254,2.0
2021-06-30 21:56:30.281,500,6,2021-06-30 21:56:30.350,69,13.0,2021-06-30 21:56:30.351,1.0
2021-06-30 21:56:30.382,500,6,2021-06-30 21:56:30.454,73,13.0,2021-06-30 21:56:30.455,1.0
2021-06-30 21:56:30.481,500,7,2021-06-30 21:56:30.553,72,13.0,2021-06-30 21:56:30.554,1.0
2021-06-30 21:56:30.581,500,6,2021-06-30 21:56:30.651,70,13.0,2021-06-30 21:56:30.653,2.0
2021-06-30 21:56:30.681,500,6,2021-06-30 21:56:30.752,71,13.0,2021-06-30 21:56:30.754,2.0
2021-06-30 21:56:30.781,500,6,2021-06-30 21:56:30.853,72,13.0,2021-06-30 21:56:30.854,1.0
2021-06-30 21:56:30.882,500,6,2021-06-30 21:56:30.954,73,13.0,2021-06-30 21:56:30.956,2.0
2021-06-30 21:56:30.982,500,6,2021-06-30 21:56:31.048,67,13.0,2021-06-30 21:56:31.049,1.0
2021-06-30 21:56:31.081,500,6,2021-06-30 21:56:31.148,67,13.0,2021-06-30 21:56:31.149,1.0
2021-06-30 21:56:31.182,500,6,2021-06-30 21:56:31.244,63,13.0,2021-06-30 21:56:31.247,3.0
2021-06-30 21:56:31.281,500,6,2021-06-30 21:56:31.352,71,13.0,2021-06-30 21:56:31.353,1.0
2021-06-30 21:56:31.382,500,6,2021-06-30 21:56:31.453,72,13.0,2021-06-30 21:56:31.455,2.0
2021-06-30 21:56:31.481,500,6,2021-06-30 21:56:31.553,72,13.0,2021-06-30 21:56:31.554,1.0
2021-06-30 21:56:31.581,500,7,2021-06-30 21:56:31.653,72,13.0,2021-06-30 21:56:31.654,1.0
2021-06-30 21:56:31.682,500,6,2021-06-30 21:56:31.752,71,13.0,2021-06-30 21:56:31.754,2.0
2021-06-30 21:56:31.781,500,6,2021-06-30 21:56:31.845,64,13.0,2021-06-30 21:56:31.846,1.0
2021-06-30 21:56:31.882,500,6,2021-06-30 21:56:31.953,72,13.0,2021-06-30 21:56:31.954,1.0
2021-06-30 21:56:31.981,500,6,2021-06-30 21:56:32.052,71,13.0,2021-06-30 21:56:32.054,2.0
2021-06-30 21:56:32.081,500,6,2021-06-30 21:56:32.153,72,13.0,2021-06-30 21:56:32.154,1.0
2021-06-30 21:56:32.182,500,6,2021-06-30 21:56:32.251,70,13.0,2021-06-30 21:56:32.252,1.0
2021-06-30 21:56:32.282,500,6,2021-06-30 21:56:32.343,62,13.0,2021-06-30 21:56:32.344,1.0
2021-06-30 21:56:32.381,500,7,2021-06-30 21:56:32.454,73,13.0,2021-06-30 21:56:32.455,1.0
2021-06-30 21:56:32.482,500,6,2021-06-30 21:56:32.553,71,13.0,2021-06-30 21:56:32.555,2.0
2021-06-30 21:56:32.581,500,6,2021-06-30 21:56:32.653,72,13.0,2021-06-30 21:56:32.654,1.0
2021-06-30 21:56:32.682,500,6,2021-06-30 21:56:32.752,71,13.0,2021-06-30 21:56:32.754,2.0
2021-06-30 21:56:32.781,500,6,2021-06-30 21:56:32.852,71,13.0,2021-06-30 21:56:32.853,1.0
2021-06-30 21:56:32.882,500,6,2021-06-30 21:56:32.953,72,13.0,2021-06-30 21:56:32.954,1.0
2021-06-30 21:56:32.981,500,7,2021-06-30 21:56:33.053,72,13.0,2021-06-30 21:56:33.054,1.0
2021-06-30 21:56:33.081,500,7,2021-06-30 21:56:33.141,59,13.0,2021-06-30 21:56:33.144,3.0
2021-06-30 21:56:33.181,500,7,2021-06-30 21:56:33.253,72,13.0,2021-06-30 21:56:33.254,1.0
2021-06-30 21:56:33.281,500,6,2021-06-30 21:56:33.356,75,13.0,2021-06-30 21:56:33.357,1.0
2021-06-30 21:56:33.382,500,6,2021-06-30 21:56:33.453,72,13.0,2021-06-30 21:56:33.455,2.0
2021-06-30 21:56:33.481,500,6,2021-06-30 21:56:33.552,71,13.0,2021-06-30 21:56:33.554,2.0
2021-06-30 21:56:33.582,500,6,2021-06-30 21:56:33.642,61,13.0,2021-06-30 21:56:33.643,1.0
2021-06-30 21:56:33.682,500,6,2021-06-30 21:56:33.753,72,13.0,2021-06-30 21:56:33.754,1.0
2021-06-30 21:56:33.781,500,7,2021-06-30 21:56:33.853,72,13.0,2021-06-30 21:56:33.854,1.0
2021-06-30 21:56:33.881,500,7,2021-06-30 21:56:33.953,72,13.0,2021-06-30 21:56:33.954,1.0
2021-06-30 21:56:33.982,500,6,2021-06-30 21:56:34.053,72,13.0,2021-06-30 21:56:34.054,1.0
2021-06-30 21:56:34.081,500,7,2021-06-30 21:56:34.154,73,13.0,2021-06-30 21:56:34.155,1.0
2021-06-30 21:56:34.182,500,6,2021-06-30 21:56:34.252,71,13.0,2021-06-30 21:56:34.253,1.0
2021-06-30 21:56:34.281,500,7,2021-06-30 21:56:34.343,62,13.0,2021-06-30 21:56:34.344,1.0
2021-06-30 21:56:34.381,500,7,2021-06-30 21:56:34.454,73,13.0,2021-06-30 21:56:34.455,1.0
2021-06-30 21:56:34.482,500,6,2021-06-30 21:56:34.554,73,13.0,2021-06-30 21:56:34.555,1.0
2021-06-30 21:56:34.582,500,6,2021-06-30 21:56:34.656,75,13.0,2021-06-30 21:56:34.657,1.0
2021-06-30 21:56:34.681,493,7,2021-06-30 21:56:34.753,72,13.0,2021-06-30 21:56:34.754,1.0
2021-06-30 21:56:34.781,483,6,2021-06-30 21:56:34.850,69,,2021-06-30 21:56:34.851,1.0
2021-06-30 21:56:34.881,475,7,2021-06-30 21:56:34.939,58,,2021-06-30 21:56:34.942,3.0
2021-06-30 21:56:34.981,481,6,2021-06-30 21:56:35.051,70,,2021-06-30 21:56:35.052,1.0
2021-06-30 21:56:35.082,490,5,2021-06-30 21:56:35.152,71,,2021-06-30 21:56:35.153,1.0
2021-06-30 21:56:35.181,441,6,2021-06-30 21:56:35.245,64,,2021-06-30 21:56:35.246,1.0
2021-06-30 21:56:35.281,442,6,2021-06-30 21:56:35.345,64,,2021-06-30 21:56:35.346,1.0
2021-06-30 21:56:35.381,457,6,2021-06-30 21:56:35.447,66,,2021-06-30 21:56:35.448,1.0
2021-06-30 21:56:35.482,466,6,2021-06-30 21:56:35.548,67,,2021-06-30 21:56:35.549,1.0
2021-06-30 21:56:35.582,487,6,2021-06-30 21:56:35.651,70,,2021-06-30 21:56:35.652,1.0
2021-06-30 21:56:35.682,489,6,2021-06-30 21:56:35.753,72,,2021-06-30 21:56:35.754,1.0
2021-06-30 21:56:35.782,492,6,2021-06-30 21:56:35.853,72,,2021-06-30 21:56:35.854,1.0
2021-06-30 21:56:35.881,495,7,2021-06-30 21:56:35.941,60,,2021-06-30 21:56:35.943,2.0
2021-06-30 21:56:35.982,493,6,2021-06-30 21:56:36.053,72,,2021-06-30 21:56:36.054,1.0
2021-06-30 21:56:36.081,500,7,2021-06-30 21:56:36.154,73,,2021-06-30 21:56:36.155,1.0
2021-06-30 21:56:36.182,500,6,2021-06-30 21:56:36.254,73,,2021-06-30 21:56:36.256,2.0
2021-06-30 21:56:36.281,500,7,2021-06-30 21:56:36.354,73,,2021-06-30 21:56:36.355,1.0
2021-06-30 21:56:36.382,498,7,2021-06-30 21:56:36.448,67,,2021-06-30 21:56:36.449,1.0
2021-06-30 21:56:36.482,495,6,2021-06-30 21:56:36.554,73,,2021-06-30 21:56:36.555,1.0
2021-06-30 21:56:36.582,499,6,2021-06-30 21:56:36.654,73,,2021-06-30 21:56:36.655,1.0
2021-06-30 21:56:36.681,500,7,2021-06-30 21:56:36.753,72,,2021-06-30 21:56:36.755,2.0
2021-06-30 21:56:36.781,500,6,2021-06-30 21:56:36.853,72,,2021-06-30 21:56:36.855,2.0
2021-06-30 21:56:36.881,500,6,2021-06-30 21:56:36.948,67,,2021-06-30 21:56:36.949,1.0
2021-06-30 21:56:36.982,500,6,2021-06-30 21:56:37.053,72,,2021-06-30 21:56:37.054,1.0
2021-06-30 21:56:37.082,500,6,2021-06-30 21:56:37.153,71,,2021-06-30 21:56:37.154,1.0
2021-06-30 21:56:37.182,498,7,2021-06-30 21:56:37.253,72,,2021-06-30 21:56:37.254,1.0
2021-06-30 21:56:37.281,500,7,2021-06-30 21:56:37.353,73,,2021-06-30 21:56:37.354,1.0
2021-06-30 21:56:37.381,498,7,2021-06-30 21:56:37.447,66,,2021-06-30 21:56:37.448,1.0
2021-06-30 21:56:37.481,500,7,2021-06-30 21:56:37.541,60,,2021-06-30 21:56:37.544,3.0
2021-06-30 21:56:37.582,490,6,2021-06-30 21:56:37.651,70,,2021-06-30 21:56:37.653,2.0
2021-06-30 21:56:37.681,495,6,2021-06-30 21:56:37.751,70,,2021-06-30 21:56:37.753,2.0
2021-06-30 21:56:37.782,493,6,2021-06-30 21:56:37.853,72,,2021-06-30 21:56:37.854,1.0
2021-06-30 21:56:37.881,498,7,2021-06-30 21:56:37.953,72,,2021-06-30 21:56:37.954,1.0
2021-06-30 21:56:37.981,494,6,2021-06-30 21:56:38.051,70,,2021-06-30 21:56:38.052,1.0
2021-06-30 21:56:38.082,497,6,2021-06-30 21:56:38.152,71,,2021-06-30 21:56:38.153,1.0
2021-06-30 21:56:38.182,498,7,2021-06-30 21:56:38.242,61,,2021-06-30 21:56:38.243,1.0
2021-06-30 21:56:38.282,500,6,2021-06-30 21:56:38.349,68,,2021-06-30 21:56:38.350,1.0
2021-06-30 21:56:38.382,500,6,2021-06-30 21:56:38.453,72,,2021-06-30 21:56:38.454,1.0
2021-06-30 21:56:38.481,500,7,2021-06-30 21:56:38.552,71,,2021-06-30 21:56:38.554,2.0
2021-06-30 21:56:38.581,498,7,2021-06-30 21:56:38.653,72,,2021-06-30 21:56:38.654,1.0
2021-06-30 21:56:38.682,500,6,2021-06-30 21:56:38.754,73,,2021-06-30 21:56:38.755,1.0
2021-06-30 21:56:38.782,498,6,2021-06-30 21:56:38.840,59,,2021-06-30 21:56:38.841,1.0
2021-06-30 21:56:38.881,500,6,2021-06-30 21:56:38.942,61,,2021-06-30 21:56:38.943,1.0
2021-06-30 21:56:38.982,496,7,2021-06-30 21:56:39.041,60,,2021-06-30 21:56:39.042,1.0
2021-06-30 21:56:39.081,493,6,2021-06-30 21:56:39.150,70,,2021-06-30 21:56:39.151,1.0
