goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 17:56:13.733,237.088,10.000264,30.648000000000003
2021-06-25 17:56:25.011,208.07999999999998,10.200005,12.915
2021-06-25 17:56:36.448,206.286,7.200149,4.5649999999999995
2021-06-25 17:56:44.872,206.814,12.400769,23.417
2021-06-25 17:56:58.518,214.857,7.399934,31.209
2021-06-25 17:57:07.181,214.70600000000002,11.400458,13.835999999999999
2021-06-25 17:57:19.827,209.04,8.600172,13.788
2021-06-25 17:57:29.666,207.665,10.399957,16.378
2021-06-25 17:57:41.311,206.937,8.000117,38.946
2021-06-25 17:57:50.573,215.637,10.200044,24.319
2021-06-25 17:58:02.029,219.07399999999998,7.400039,31.887
2021-06-25 17:58:10.692,206.299,11.200205,25.496000000000002
