goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-24 17:18:58.844,210.971,7.600059,19.970000000000002
2021-06-24 17:19:07.685,208.444,10.400066,32.489999999999995
2021-06-24 17:19:19.338,14.468,7.200144,14.388
2021-06-24 17:19:27.577,207.681,9.600027,29.291999999999998
2021-06-24 17:19:38.424,212.76,7.600066,20.174
2021-06-24 17:19:47.268,218.799,12.000005,26.196
2021-06-24 17:20:00.524,210.83599999999998,7.40003,18.134
2021-06-24 17:20:09.168,212.204,10.200009,25.787000000000003
2021-06-24 17:20:20.618,12.444,9.200143,21.413
2021-06-24 17:20:30.864,14.860999999999999,10.000108,24.031
2021-06-24 17:20:41.913,208.095,7.400059,19.846
2021-06-24 17:20:50.553,12.433,10.800132,30.435
