goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 17:44:01.171,270.433,9.800062,33.505
2021-06-25 17:44:12.285,206.703,11.000067,36.23
2021-06-25 17:44:24.538,207.97899999999998,7.40005,24.971
2021-06-25 17:44:33.180,206.864,12.00007,4.066
2021-06-25 17:44:46.405,210.482,7.000014,17.503999999999998
2021-06-25 17:44:54.643,8.328000000000001,11.000106,34.566
2021-06-25 17:45:06.697,211.174,7.600151,17.675
2021-06-25 17:45:15.540,8.209,9.600136,26.655
2021-06-25 17:45:26.186,215.94,6.800037,10.023000000000001
2021-06-25 17:45:34.221,207.36599999999999,12.800081,4.553
2021-06-25 17:45:48.243,7.547,6.800166,21.287
2021-06-25 17:45:56.082,210.258,11.200001,33.741
