timestamp,protocol,src_addr,src_port,dst_addr,dst_port,length_B
2021-06-24 16:15:55.187748,TCP,192.168.1.7,22,192.168.1.9,38922,594
2021-06-24 16:15:55.230823,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:55.232899,TCP,192.168.1.7,22,192.168.1.9,38922,130
2021-06-24 16:15:55.232931,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:55.234163,TCP,192.168.1.9,38922,192.168.1.7,22,162
2021-06-24 16:15:55.235768,TCP,192.168.1.7,22,192.168.1.9,38922,66
2021-06-24 16:15:55.238826,TCP,192.168.1.7,22,192.168.1.9,38922,114
2021-06-24 16:15:55.238858,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:55.239823,TCP,192.168.1.9,38922,192.168.1.7,22,242
2021-06-24 16:15:55.241652,TCP,192.168.1.7,22,192.168.1.9,38922,66
2021-06-24 16:15:55.242928,TCP,192.168.1.7,22,192.168.1.9,38922,178
2021-06-24 16:15:55.242974,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:56.928761,TCP,192.168.1.7,22,192.168.1.9,38922,226
2021-06-24 16:15:56.928762,TCP,192.168.1.7,22,192.168.1.9,38922,210
2021-06-24 16:15:56.928809,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:56.928841,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:57.133340,TCP,192.168.1.7,22,192.168.1.9,38922,178
2021-06-24 16:15:57.133340,TCP,192.168.1.7,22,192.168.1.9,38922,210
2021-06-24 16:15:57.133340,TCP,192.168.1.7,22,192.168.1.9,38922,210
2021-06-24 16:15:57.133364,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:57.133394,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:57.133401,TCP,192.168.1.9,38922,192.168.1.7,22,78
2021-06-24 16:15:59.898596,TCP,192.168.1.7,22,192.168.1.9,38922,178
2021-06-24 16:15:59.898597,TCP,192.168.1.7,22,192.168.1.9,38922,162
2021-06-24 16:15:59.898597,TCP,192.168.1.7,22,192.168.1.9,38922,210
2021-06-24 16:15:59.898632,TCP,192.168.1.9,38922,192.168.1.7,22,66
2021-06-24 16:15:59.898674,TCP,192.168.1.9,38922,192.168.1.7,22,66
