timestamp,power_mW
2021-06-30 16:20:20.183,26104.0
2021-06-30 16:20:20.222,24406.0
2021-06-30 16:20:20.224,24704.0
2021-06-30 16:20:20.225,24864.0
2021-06-30 16:20:20.227,25690.0
2021-06-30 16:20:20.228,25900.0
2021-06-30 16:20:20.230,24088.0
2021-06-30 16:20:20.231,25914.0
2021-06-30 16:20:20.232,25586.0
2021-06-30 16:20:20.234,23764.0
2021-06-30 16:20:20.235,24894.0
2021-06-30 16:20:20.238,23160.0
2021-06-30 16:20:20.243,23112.0
2021-06-30 16:20:20.248,24314.0
2021-06-30 16:20:20.253,23574.0
2021-06-30 16:20:20.258,23884.0
2021-06-30 16:20:20.263,26136.0
2021-06-30 16:20:20.268,25392.0
2021-06-30 16:20:20.273,26202.0
2021-06-30 16:20:20.278,26178.0
2021-06-30 16:20:20.283,24274.0
2021-06-30 16:20:20.288,25950.0
2021-06-30 16:20:20.293,23150.0
2021-06-30 16:20:20.298,24320.0
2021-06-30 16:20:20.303,25926.0
2021-06-30 16:20:20.308,25280.0
2021-06-30 16:20:20.313,24580.0
2021-06-30 16:20:20.318,23810.0
2021-06-30 16:20:20.323,24160.0
2021-06-30 16:20:20.329,23790.0
2021-06-30 16:20:20.333,23432.0
2021-06-30 16:20:20.338,24740.0
2021-06-30 16:20:20.343,24272.0
2021-06-30 16:20:20.348,24124.0
2021-06-30 16:20:20.353,24894.0
2021-06-30 16:20:20.358,23160.0
2021-06-30 16:20:20.363,24138.0
2021-06-30 16:20:20.368,26068.0
2021-06-30 16:20:20.373,25874.0
2021-06-30 16:20:20.378,25524.0
2021-06-30 16:20:20.383,23564.0
2021-06-30 16:20:20.388,24282.0
2021-06-30 16:20:20.393,24452.0
2021-06-30 16:20:20.398,23350.0
2021-06-30 16:20:20.403,24786.0
2021-06-30 16:20:20.408,24852.0
2021-06-30 16:20:20.414,24194.0
2021-06-30 16:20:20.418,23394.0
2021-06-30 16:20:20.423,25648.0
2021-06-30 16:20:20.428,26470.0
2021-06-30 16:20:20.433,24812.0
2021-06-30 16:20:20.438,25090.0
2021-06-30 16:20:20.443,24662.0
2021-06-30 16:20:20.448,23486.0
2021-06-30 16:20:20.453,23138.0
2021-06-30 16:20:20.458,25042.0
2021-06-30 16:20:20.463,23796.0
2021-06-30 16:20:20.468,24446.0
2021-06-30 16:20:20.473,25114.0
2021-06-30 16:20:20.478,25762.0
