goal_sent_at,goal_sending_delay_ms,goal_processing_s,result_delay_ms
2021-06-25 20:12:43.123,208.46300000000002,9.000062,26.474999999999998
2021-06-25 20:12:53.368,206.642,10.200715,35.643
2021-06-25 20:13:04.821,209.756,6.799286,19.958
2021-06-25 20:13:12.860,207.52200000000002,11.600256,3.222
2021-06-25 20:13:25.682,8.6,6.798879,24.521
2021-06-25 20:13:33.525,205.743,10.600106,36.151
2021-06-25 20:13:45.376,206.559,8.000121,28.32
2021-06-25 20:13:54.622,205.76500000000001,10.600217,35.018
2021-06-25 20:14:06.472,207.76600000000002,6.800253,23.980999999999998
2021-06-25 20:14:14.515,9.265,11.600132,36.602999999999994
2021-06-25 20:14:27.170,207.93800000000002,8.000304,28.758
2021-06-25 20:14:36.418,205.82500000000002,11.000194,35.981
